,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
59,Trả trước dài hạn,7235085.0,0.0,0.0,1992000000.0,1901111464.0,1811163432.0,2191540349.0,1987560801.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,256201556.0,1090520442.0,2120749314.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,2174855165.0,23849091.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,8722869608.0,2247784550.0,4731830947.0,2676294714.0,46721722870.0,46002480531.0,56749743771.0,87026800886.0
65,Nợ ngắn hạn,8411209608.0,2245618887.0,4729665284.0,2676294714.0,44497062088.0,43077671349.0,52752149490.0,82428749105.0
66,Phải trả người bán,8099475000.0,374562000.0,0.0,60500000.0,33131436132.0,35094332778.0,38251096585.0,54148494888.0
67,Người mua trả tiền trước,0.0,0.0,0.0,0.0,314725187.0,471791367.0,1528954750.0,1139273786.0
68,Thuế và các khoản phải trả Nhà nước,286396159.0,398638664.0,557249061.0,529480898.0,5463596187.0,284327913.0,451764492.0,3380367338.0
69,Phải trả người lao động,25338449.0,0.0,0.0,0.0,2945927078.0,3478810107.0,2441897858.0,2355089783.0
70,Chi phí phải trả,0.0,0.0,0.0,0.0,828361182.0,1607358273.0,7601827319.0,12357140245.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,50587877.0,6400503252.0
74,Phải trả khác,0.0,1472418223.0,2570416223.0,106313816.0,1813016322.0,2141050911.0,2426020609.0,2647879813.0
75,Vay ngắn hạn,0.0,0.0,1602000000.0,1980000000.0,0.0,0.0,0.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,311660000.0,2165663.0,2165663.0,0.0,2224660782.0,2924809182.0,3997594281.0,4598051781.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,2224660782.0,2924809182.0,3997594281.0,4598051781.0
88,Vay dài hạn,311660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,2165663.0,2165663.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,31139410180.0,33128625219.0,33898038958.0,33313379689.0,211711785628.0,236440422020.0,255765164585.0,285155911041.0
96,Vốn và các quỹ,31139410180.0,33128625219.0,33898038958.0,33313379689.0,211711785628.0,236440422020.0,255765164585.0,285155911041.0
97,Vốn góp,30000000000.0,30000000000.0,30000000000.0,30000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0
98,Cổ phiếu phổ thông,30000000000.0,30000000000.0,30000000000.0,30000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,1139410180.0,2910375253.0,3667050384.0,3313379689.0,11711785628.0,36440422020.0,55765164585.0,85155911041.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,2296010.0,1139410180.0,2910375253.0,1586741089.0,3313379689.0,11711785628.0,36440422020.0,55765164585.0
112,LNST chưa phân phối kỳ này,1137114170.0,1770965073.0,756675131.0,1726638600.0,8398405939.0,24728636392.0,19324742565.0,29390746456.0
113,Lợi ích cổ đông không kiểm soát,0.0,218249966.0,230988574.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,39862279788.0,35376409769.0,38629869905.0,35989674403.0,258433508498.0,282442902551.0,312514908356.0,372182711927.0
