,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
22,Trả trước ngắn hạn,0.0,0.0,4381119041.0,289237587.0,151997578.0,227973283.0,257919120.0,278714403.0,226663645.0
23,Thuế VAT phải thu,0.0,0.0,0.0,145320414.0,670513778.0,1221096812.0,1968513158.0,883285471.0,0.0
24,Phải thu thuế khác,0.0,0.0,0.0,0.0,0.0,198973540.0,32009172.0,0.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,63780163735.0,80798150233.0,91231765446.0,116778353978.0,102682365344.0,80466745457.0,44377211417.0,44498590879.0,52191275042.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,60557069981.0,78906745848.0,89712965446.0,114713472160.0,99271304241.0,78527437974.0,43350911417.0,41502290879.0,48621544600.0
37,GTCL TSCĐ hữu hình,59305469981.0,77655145848.0,88461365446.0,113461872160.0,96922011109.0,76525244549.0,42083928360.0,40250690879.0,47369944600.0
38,Nguyên giá TSCĐ hữu hình,344773989299.0,387376085942.0,427773544151.0,490250671254.0,522635556495.0,543075880624.0,547489765260.0,557776642109.0,588380216043.0
39,Khấu hao lũy kế TSCĐ hữu hình,-285468519318.0,-309720940094.0,-339312178705.0,-376788799094.0,-425713545386.0,-466550636075.0,-505405836900.0,-517525951230.0,-541010271443.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,1251600000.0,1251600000.0,1251600000.0,1251600000.0,2349293132.0,2002193425.0,1266983057.0,1251600000.0,1251600000.0
44,Nguyên giá TSCĐ vô hình,1251600000.0,1251600000.0,1251600000.0,1251600000.0,2739565540.0,3502565540.0,3502565540.0,3502565540.0,3502565540.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,-390272408.0,-1500372115.0,-2235582483.0,-2250965540.0,-2250965540.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,771075909.0,0.0,0.0,128181818.0,25000000.0,0.0,0.0,0.0,391666667.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,958800000.0,958800000.0,958800000.0,958800000.0,958800000.0,958800000.0,958800000.0,2958800000.0,2198113776.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,958800000.0,958800000.0,958800000.0,958800000.0,958800000.0,958800000.0,958800000.0,958800000.0,958800000.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-760686224.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000000.0,2000000000.0
58,Tài sản dài hạn khác,1493217845.0,932604385.0,560000000.0,977900000.0,2427261103.0,980507483.0,67500000.0,37500000.0,979949999.0
59,Trả trước dài hạn,1493217845.0,932604385.0,560000000.0,977900000.0,2427261103.0,980507483.0,67500000.0,37500000.0,979949999.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,145171061653.0,166526791033.0,213085770192.0,193325436560.0,223811955593.0,209392457643.0,148630855358.0,154581401074.0,243800105901.0
65,Nợ ngắn hạn,145171061653.0,146526791033.0,201085770192.0,173653436560.0,214139955593.0,209392457643.0,148630855358.0,154581401074.0,243800105901.0
66,Phải trả người bán,46357178862.0,44270348650.0,74678166520.0,54612990210.0,78520299878.0,69681867352.0,42526920240.0,45675599184.0,100294528098.0
67,Người mua trả tiền trước,415252480.0,386073330.0,481630880.0,355136980.0,371306180.0,370945936.0,163137080.0,95968080.0,220030280.0
68,Thuế và các khoản phải trả Nhà nước,6862537046.0,9780035340.0,9652262471.0,10437059114.0,7095687723.0,12830656660.0,5990393461.0,7583737673.0,19870601077.0
69,Phải trả người lao động,45639129667.0,55340467232.0,54280925072.0,50467273182.0,61836966810.0,67412786958.0,49787640854.0,59372140258.0,72271931314.0
70,Chi phí phải trả,0.0,0.0,0.0,0.0,0.0,373664100.0,0.0,0.0,2360380000.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,4951461205.0,4033847435.0,3508744647.0,3446032819.0,3591078929.0,4901847349.0,5664948425.0,6055079137.0,6453447538.0
75,Vay ngắn hạn,38525065567.0,26212465018.0,44798012868.0,22831121430.0,31339764211.0,10606195600.0,0.0,0.0,16799547741.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12643360000.0,12234125000.0
77,"Quỹ khen thưởng, phúc lợi",2420436826.0,6503554028.0,13686027734.0,31503822825.0,31384851862.0,43214493688.0,44497815298.0,23155516742.0,13295514853.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,20000000000.0,12000000000.0,19672000000.0,9672000000.0,0.0,0.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,20000000000.0,12000000000.0,19672000000.0,9672000000.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,132770949093.0,147744874373.0,153795729597.0,144156078502.0,135133276510.0,134956843920.0,141839919199.0,140215358311.0,153904034484.0
96,Vốn và các quỹ,132770949093.0,147744874373.0,153795729597.0,144156078502.0,135133276510.0,134956843920.0,141839919199.0,140215358311.0,153904034484.0
97,Vốn góp,70798530000.0,70798530000.0,70798530000.0,70798530000.0,70798530000.0,70798530000.0,70798530000.0,70798530000.0,70798530000.0
98,Cổ phiếu phổ thông,70798530000.0,70798530000.0,70798530000.0,70798530000.0,70798530000.0,70798530000.0,70798530000.0,70798530000.0,70798530000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,7079853000.0,7079853000.0,7079853000.0,7079853000.0,7079853000.0,7079853000.0,7079853000.0,7079853000.0,7079853000.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,54892566093.0,69866491373.0,75917346597.0,66277695502.0,57254893510.0,57078460920.0,63961536199.0,62336975311.0,76025651484.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,16812522858.0,19986046162.0,22589922840.0,19115588622.0,12740085364.0,11311563910.0,18044475420.0,13998550699.0,0.0
112,LNST chưa phân phối kỳ này,38080043235.0,49880445211.0,53327423757.0,47162106880.0,44514808146.0,45766897010.0,45917060779.0,48338424612.0,76025651484.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,277942010746.0,314271665406.0,366881499789.0,337481515062.0,358945232103.0,344349301563.0,290470774557.0,294796759385.0,397704140385.0
