,CHỈ TIÊU,2006,2007,2008,2009,2010,2011,2012,2013,2014
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Xây dựng cơ bản dở dang,1018246220.0,1572285688.0,0.0,7499635965.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,2800000000.0,6480000000.0,3500000000.0,3500000000.0,5250000000.0,5250000000.0,5250000000.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,2500000000.0,2500000000.0,2500000000.0,4250000000.0,4250000000.0,4250000000.0,4250000000.0,4250000000.0
55,Đầu tư dài hạn khác,2800000000.0,3980000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4250000000.0,-4250000000.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,246958134.0,741790962.0,366243155.0,659773880.0,2005519835.0,704925952.0,138338475.0,103672201.0,53617238.0
59,Trả trước dài hạn,0.0,741790962.0,366243155.0,659773880.0,2005519835.0,704925952.0,138338475.0,103672201.0,53617238.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,246958134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,126083392704.0,154608050220.0,220457745671.0,288711697208.0,210143138429.0,226164663311.0,228319267441.0,222705396913.0,231328872919.0
65,Nợ ngắn hạn,118183076289.0,148134345061.0,213724932206.0,270859290626.0,204339043379.0,223375721879.0,225472267441.0,218014396913.0,231328872919.0
66,Phải trả người bán,0.0,23240977350.0,22611925650.0,41392739801.0,31438521221.0,16006362021.0,17435154422.0,14753077293.0,15069330941.0
67,Người mua trả tiền trước,0.0,1736515302.0,4537690661.0,791666312.0,14670816312.0,9568470907.0,5993513028.0,8774510038.0,8833438466.0
68,Thuế và các khoản phải trả Nhà nước,0.0,17945016904.0,16638330577.0,23245351847.0,33835362236.0,47215884726.0,47001440706.0,46523556003.0,45444316387.0
69,Phải trả người lao động,0.0,0.0,0.0,0.0,929973000.0,3915725000.0,9308376500.0,10478345310.0,10529658654.0
70,Chi phí phải trả,0.0,9233285525.0,52197013089.0,82393106983.0,10158964382.0,26040604500.0,8812181264.0,23808310554.0,39059971884.0
71,Phải trả nội bộ,0.0,42784925159.0,61062609011.0,56818618971.0,6222002725.0,3570000000.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,0.0,8423319130.0,11610661504.0,13739694428.0,9471738118.0,21062904989.0,22301768045.0,17747249065.0,13043807937.0
75,Vay ngắn hạn,118183076289.0,44770305691.0,45066701714.0,52478112284.0,97243974185.0,95334004134.0,114188063543.0,95511898717.0,98930898717.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,367691200.0,661765602.0,431769933.0,417449933.0,417449933.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,7900316415.0,6473705159.0,6732813465.0,17852406582.0,5804095050.0,2788941432.0,2847000000.0,4691000000.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,7900316415.0,6473705159.0,6732813465.0,17818999958.0,5766999958.0,2672999958.0,2847000000.0,4691000000.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Dự phòng trợ cấp thôi việc,0.0,0.0,0.0,33406624.0,37095092.0,115941474.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,15754829345.0,30945577876.0,42600537739.0,80463850626.0,128686063796.0,129425307801.0,113190125443.0,52534268993.0,23406092652.0
96,Vốn và các quỹ,15641470155.0,30471058970.0,41972204241.0,79914721583.0,128686063796.0,129425307801.0,113190125443.0,52534268993.0,23406092652.0
97,Vốn góp,10500000000.0,20000000000.0,30000000000.0,60000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0
98,Cổ phiếu phổ thông,10500000000.0,20000000000.0,30000000000.0,60000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0,100000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,1425000000.0,1425000000.0,1425000000.0,5088870000.0,5088870000.0,5088870000.0,5088870000.0,5088870000.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12795123070.0,12795123070.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,114141.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,3381152085.0,6213605528.0,6813031696.0,8006518813.0,12795123070.0,12795123070.0,2852658323.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Quỹ dự phòng tài chính,0.0,0.0,0.0,433360000.0,770656472.0,2852658323.0,2852658323.0,208200185.0,2852658323.0
109,Quỹ khác,1813760623.0,0.0,0.0,0.0,0.0,208200185.0,208200185.0,0.0,208200185.0
110,Lãi chưa phân phối,3327709532.0,5664906885.0,4333598713.0,11243215746.0,14820018511.0,8480456223.0,-7754726135.0,-68410582585.0,-97538758926.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,LNST chưa phân phối kỳ này,3327709532.0,5664906885.0,4333598713.0,11243215746.0,14820018511.0,8480456223.0,-7754726135.0,-68410582585.0,-97538758926.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,113359190.0,474518906.0,628333498.0,549129043.0,0.0,0.0,0.0,0.0,0.0
115,"Quỹ khen thưởng, phúc lợi (trước 2010)",113359190.0,474518906.0,628333498.0,549129043.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,141838222049.0,185553628096.0,263058283410.0,369175547834.0,338829202225.0,355589971112.0,341509392884.0,275239665906.0,254734965571.0
