,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
65,Nợ ngắn hạn,29771240216.0,56149286221.0,50842554588.0,134143777348.0,144867079303.0,161286878080.0,156874093745.0,133492833201.0,219473052349.0
66,Phải trả người bán,2861226574.0,12052823811.0,8935188872.0,9335631300.0,31671458971.0,29185474763.0,12541656639.0,2895512893.0,14516965615.0
67,Người mua trả tiền trước,359500000.0,1300000000.0,6660044780.0,776100000.0,1720000000.0,1721000000.0,6631705240.0,670000000.0,1070000000.0
68,Thuế và các khoản phải trả Nhà nước,0.0,12821352.0,3288476221.0,5237412399.0,5697461938.0,2413082109.0,2544628240.0,4486750623.0,6965802470.0
69,Phải trả người lao động,0.0,0.0,0.0,118514295.0,0.0,0.0,0.0,378105531.0,393589975.0
70,Chi phí phải trả,0.0,413319613.0,0.0,0.0,52262331.0,91527860.0,399897874.0,2296898834.0,2185711533.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,132495477.0,143701880.0,124268687.0,177383697.0,0.0,8547945.0
74,Phải trả khác,2316642.0,311980.0,0.0,1500018482.0,0.0,0.0,2208000.0,176749354.0,290194257.0
75,Vay ngắn hạn,26548197000.0,42370009465.0,31958844715.0,117043605395.0,105582194183.0,127751524661.0,134576614055.0,122588815966.0,194042240554.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,212263079691.0,193274151510.0,148874024044.0,69429453446.0,46574803075.0,54354174089.0,56369047729.0,51705761502.0,51056194739.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,47461746601.0,42061879401.0,37571987783.0,35024231619.0,35024231619.0,35024231619.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,17330920352.0,0.0,12391031320.0,12391031320.0,12391031320.0,11889808320.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,54587230679.0,53894007653.0,53091233944.0,4636786493.0,4512923674.0,4391154986.0,4213771290.0,4290498563.0,4142154800.0
87,Phải trả dài hạn khác,8127295100.0,6581451600.0,6581451600.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,149548553912.0,132798692257.0,89201338500.0,0.0,0.0,0.0,4740013500.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,22766247272.0,24252648198.0,157312455001.0,166112553322.0,198710766800.0,373094271991.0,387476564004.0,806780814611.0,809076035879.0
96,Vốn và các quỹ,22766247272.0,24252648198.0,157312455001.0,166112553322.0,198710766800.0,373094271991.0,387476564004.0,806780814611.0,809076035879.0
97,Vốn góp,10000000000.0,10000000000.0,125000000000.0,125000000000.0,143749960000.0,318749960000.0,318749960000.0,666561800000.0,689876610000.0
98,Cổ phiếu phổ thông,10000000000.0,10000000000.0,125000000000.0,125000000000.0,143749960000.0,318749960000.0,318749960000.0,666561800000.0,689876610000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,-43000000.0,-238022000.0,-238022000.0,65711978000.0,65711978000.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,-941302198.0,430915593.0,14643867767.0,21172405642.0,38957692833.0,36272964429.0,49623177454.0,26477945344.0,4671108747.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,-407189531.0,-306017594.0,48691115.0,2143867767.0,25078748271.0,7055538806.0,36280675867.0,1398464910.0,3163135345.0
112,LNST chưa phân phối kỳ này,-534112667.0,736933187.0,14595176652.0,19028537875.0,13878944562.0,29217425623.0,13342501587.0,25079480434.0,1507973402.0
113,Lợi ích cổ đông không kiểm soát,13707549470.0,13821732605.0,17668587234.0,19940147680.0,16046113967.0,18309369562.0,19341448550.0,48029091267.0,48816339132.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,264800567179.0,273676085929.0,357029033633.0,369685784116.0,390152649178.0,588735324160.0,600719705478.0,991979409314.0,1079605282967.0
