,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",114947154505.0,82436334659.0,76299090866.0,77055127364.0,111333746089.0,209321471573.0,332395842352.0,366321327761.0
19,Hàng tồn kho,114947154505.0,82436334659.0,76299090866.0,77544127364.0,112228365600.0,210698725920.0,335834197595.0,370952731068.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,-489000000.0,-894619511.0,-1377254347.0,-3438355243.0,-4631403307.0
21,Tài sản lưu động khác,8666545919.0,5320564810.0,11612936528.0,7463005809.0,42102164299.0,53753388201.0,48110220698.0,61733004072.0
22,Trả trước ngắn hạn,2431082342.0,819899917.0,5268276937.0,1023329384.0,2248871800.0,12619621321.0,17352172436.0,24512130307.0
23,Thuế VAT phải thu,6185312779.0,1672608677.0,6343603491.0,6422036495.0,39833757914.0,40457724111.0,29972345203.0,37076887925.0
24,Phải thu thuế khác,50150798.0,2828056216.0,1056100.0,17639930.0,19534585.0,676042769.0,785703059.0,143985840.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,138908924895.0,151547542817.0,141123555946.0,111932494083.0,661829621930.0,1117295633637.0,1053341230687.0,1128136246803.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,856625000.0,1621603995.0,5627292434.0,8917294434.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000000.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,856625000.0,1621603995.0,5627292434.0,5917294434.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,122949056540.0,133865257547.0,126744244251.0,93982911117.0,397475053322.0,854540660527.0,883749812114.0,836720493134.0
37,GTCL TSCĐ hữu hình,122949056540.0,133865257547.0,126744244251.0,90175863511.0,345707192723.0,753790860214.0,746613941176.0,707433191596.0
38,Nguyên giá TSCĐ hữu hình,434450727280.0,496051211392.0,550641479496.0,547642953185.0,828125147350.0,1258277564571.0,1330140844366.0,1377638244532.0
39,Khấu hao lũy kế TSCĐ hữu hình,-311501670740.0,-362185953845.0,-423897235245.0,-457467089674.0,-482417954627.0,-504486704357.0,-583526903190.0,-670205052936.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,42275000002.0,91879541823.0,129864367289.0,123223969040.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,44500000000.0,101273598238.0,151227306839.0,159473454987.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,-2224999998.0,-9394056415.0,-21362939550.0,-36249485947.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,3807047606.0,9492860597.0,8870258490.0,7271503649.0,6063332498.0
44,Nguyên giá TSCĐ vô hình,2017059046.0,2017059046.0,2017059046.0,6084709246.0,12644137746.0,13548949411.0,13548949411.0,13958789411.0
45,Khấu hao lũy kế TSCĐ vô hình,-2017059046.0,-2017059046.0,-2017059046.0,-2277661640.0,-3151277149.0,-4678690921.0,-6277445762.0,-7895456913.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,36207124.0,1450749664.0,290400000.0,3312218184.0,71716620822.0,24635928743.0,11983988071.0,15006086282.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,104000000000.0,81001748647.0,0.0,123130059932.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,104000000000.0,81001748647.0,0.0,123130059932.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,15923661231.0,16231535606.0,14088911695.0,14637364782.0,87781322786.0,155495691725.0,151980138068.0,144362313021.0
59,Trả trước dài hạn,15923661231.0,16231535606.0,14088911695.0,14637364782.0,84452600264.0,152950198032.0,149391585369.0,143010063596.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,826287835.0,373213390.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,193758992629.0,183997930870.0,148855893966.0,185573086006.0,659336837414.0,1063385871018.0,1242176465712.0,1084628453389.0
65,Nợ ngắn hạn,151180992629.0,143897930870.0,123055893966.0,185573086006.0,482343237494.0,584644132240.0,790682410289.0,937428696728.0
66,Phải trả người bán,63623497284.0,52730945434.0,58761205234.0,84599945436.0,149109256305.0,144001433163.0,165547395508.0,278568810903.0
67,Người mua trả tiền trước,8533710530.0,859129199.0,3128087565.0,919565675.0,132333972.0,37695630560.0,37546761807.0,52682868348.0
68,Thuế và các khoản phải trả Nhà nước,5527117009.0,2225511986.0,3316373996.0,5142710284.0,5308089285.0,2913842419.0,12011425352.0,19198619524.0
69,Phải trả người lao động,29849065000.0,42546097200.0,15200868000.0,31662406604.0,26700135214.0,15986599131.0,20255907324.0,25483266458.0
70,Chi phí phải trả,2482566456.0,1240252372.0,1607395947.0,2284071246.0,3057277752.0,338153362.0,577295415.0,3622118438.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,1618300386.0,761350079.0,942573007.0,319302309.0,13964063424.0,14350498281.0,2851219303.0,3151345460.0
75,Vay ngắn hạn,18958513440.0,12800000000.0,7350000000.0,46478226995.0,273381176416.0,361294203682.0,535512533706.0,542086088185.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",20588222524.0,30734644600.0,32749390217.0,14166857457.0,10690905126.0,8063771642.0,16379871874.0,12635579412.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,42578000000.0,40100000000.0,25800000000.0,0.0,176993599920.0,478741738778.0,451494055423.0,147199756661.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,59931012583.0,171840673693.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,84205879056.0,6648899056.0,3648899056.0
88,Vay dài hạn,42578000000.0,40100000000.0,25800000000.0,0.0,176993599920.0,334604847139.0,273004482674.0,143550857605.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,270597730871.0,295385787349.0,299911581013.0,341497780579.0,491633612630.0,638677134477.0,654692685825.0,1301960848602.0
96,Vốn và các quỹ,270597730871.0,295385787349.0,299911581013.0,341497780579.0,491633612630.0,638677134477.0,654692685825.0,1301960848602.0
97,Vốn góp,65000000000.0,65000000000.0,65000000000.0,65000000000.0,344400000000.0,364400000000.0,364400000000.0,728800000000.0
98,Cổ phiếu phổ thông,65000000000.0,65000000000.0,65000000000.0,65000000000.0,344400000000.0,364400000000.0,364400000000.0,728800000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,148542871.0,148542871.0,148542871.0,148542871.0,75995875129.0,145866725129.0,145866725129.0,327962683602.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,42425827358.0,66969464692.0,90417059302.0,90417059302.0,13417059302.0,13417059302.0,13417059302.0,13417059302.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,355568275.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,163023360642.0,162912211511.0,144345978840.0,185932178406.0,57820678199.0,113670784782.0,129424803484.0,231578175007.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,81712861036.0,88696462871.0,86580797570.0,130098403237.0,1609423372.0,1173886454.0,57506129861.0,119424803484.0
112,LNST chưa phân phối kỳ này,81310499606.0,74215748640.0,57765181270.0,55833775169.0,56211254827.0,112496898328.0,71918673623.0,112153371523.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,1322565264.0,1584097910.0,202930691.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,464356723500.0,479383718219.0,448767474979.0,527070866585.0,1150970450044.0,1702063005495.0,1896869151537.0,2386589301991.0
