,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55079998.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,10662457361.0,8465835560.0,7860353932.0,9071394434.0,8055153464.0,8853614060.0,10350558741.0,9026235976.0
37,GTCL TSCĐ hữu hình,10662457361.0,8465835560.0,7860353932.0,9071394434.0,8055153464.0,8853614060.0,10350558741.0,9026235976.0
38,Nguyên giá TSCĐ hữu hình,17435491368.0,17435491368.0,19074518640.0,22681009829.0,23479243275.0,26000171185.0,29321675736.0,29530895898.0
39,Khấu hao lũy kế TSCĐ hữu hình,-6773034007.0,-8969655808.0,-11214164708.0,-13609615395.0,-15424089811.0,-17146557125.0,-18971116995.0,-20504659922.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,22058827.0,160827965.0,0.0,1433562047.0,767684000.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,7522004545.0,5285034508.0,2947220006.0,1251443880.0,802157261.0,951885109.0,1376650454.0,1174319259.0
59,Trả trước dài hạn,7522004545.0,5285034508.0,2947220006.0,1251443880.0,802157261.0,951885109.0,1376650454.0,1174319259.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,12599529544.0,11400556367.0,11987929820.0,14045892090.0,24863376946.0,19805666324.0,22769134955.0,18222689407.0
65,Nợ ngắn hạn,12599529544.0,11400556367.0,11987929820.0,12231346635.0,23798831491.0,18991120869.0,22204589500.0,17908143952.0
66,Phải trả người bán,3479812636.0,2092169964.0,2495234843.0,3914825922.0,5376420550.0,2859393852.0,6750186167.0,1791625077.0
67,Người mua trả tiền trước,42152860.0,0.0,2191440909.0,649200000.0,1809362720.0,1440000.0,0.0,1397000.0
68,Thuế và các khoản phải trả Nhà nước,810281193.0,3069930552.0,2105045990.0,1100696704.0,3673376363.0,2136341633.0,1140507627.0,893456276.0
69,Phải trả người lao động,4755435058.0,3597583081.0,3222097945.0,3752497227.0,4618014554.0,5656162331.0,6657616006.0,8977710244.0
70,Chi phí phải trả,72050624.0,4160000.0,636653412.0,833833681.0,1693361827.0,3830165460.0,849293045.0,560227537.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2830287519.0
73,Doanh thu chưa thực hiện ngắn hạn,49633500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,748059116.0,1081045866.0,36335753.0,294010487.0,2582964080.0,100881244.0,101373672.0,90251132.0
75,Vay ngắn hạn,0.0,0.0,0.0,0.0,250000000.0,250000000.0,250000000.0,250000000.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,1579787466.0,2387688694.0,4547013446.0,1037822322.0
77,"Quỹ khen thưởng, phúc lợi",2642104557.0,1555666904.0,1301120968.0,1686282614.0,2215543931.0,1769047655.0,1908599537.0,1475366845.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,0.0,0.0,1814545455.0,1064545455.0,814545455.0,564545455.0,314545455.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,1814545455.0,1064545455.0,814545455.0,564545455.0,314545455.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,38809387685.0,40195514842.0,41748028226.0,43434419105.0,44013928183.0,51483755562.0,52704172977.0,53524019445.0
96,Vốn và các quỹ,38218800685.0,39829019727.0,41427344995.0,43148094787.0,43784868720.0,51300507983.0,52566737282.0,53432395634.0
97,Vốn góp,36000000000.0,36000000000.0,36000000000.0,36000000000.0,36000000000.0,36000000000.0,36000000000.0,36000000000.0
98,Cổ phiếu phổ thông,36000000000.0,36000000000.0,36000000000.0,36000000000.0,36000000000.0,36000000000.0,36000000000.0,36000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,2218800685.0,900945819.0,1828741470.0,2833660938.0,4121923606.0,7635114395.0,9929729415.0,10955625845.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,0.0,2928073908.0,3598603525.0,4314433849.0,3662945114.0,7665393588.0,6637007867.0,6476769789.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,41920179.0,48921758.0,1132753285.0,1709681835.0,1419386175.0,2246810091.0
112,LNST chưa phân phối kỳ này,0.0,2928073908.0,3556683346.0,4265512091.0,2530191829.0,5955711753.0,5217621692.0,4229959698.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,590587000.0,366495115.0,320683231.0,286324318.0,229059463.0,183247579.0,137435695.0,91623811.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,286324318.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,590587000.0,366495115.0,320683231.0,0.0,229059463.0,183247579.0,137435695.0,91623811.0
119,TỔNG CỘNG NGUỒN VỐN,51408917229.0,51596071209.0,53735958046.0,57480311195.0,68877305129.0,71289421886.0,75473307932.0,71746708852.0
