,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,1005038461591.0,975443341528.0,1003532200181.0,1044635488356.0,1056478143293.0,1104220986102.0,1070334678726.0,1103688910365.0
28,Phải thu dài hạn,418950668.0,328347941.0,0.0,0.0,0.0,36000000.0,36000000.0,36000000.0
29,Phải thu khách hàng dài hạn,14400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,404550668.0,328347941.0,0.0,0.0,0.0,36000000.0,36000000.0,36000000.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,992499122048.0,949659333935.0,956269773894.0,1003234808141.0,1003339372471.0,1045592262878.0,993578488334.0,993161414900.0
37,GTCL TSCĐ hữu hình,991033815766.0,948361104513.0,955054446328.0,1002187215767.0,1002393731955.0,1043540340100.0,991831769036.0,991642263525.0
38,Nguyên giá TSCĐ hữu hình,1441898280175.0,1477016257770.0,1564976970134.0,1685182556123.0,1782883578195.0,1929385644435.0,1986694758746.0,2096921029505.0
39,Khấu hao lũy kế TSCĐ hữu hình,-450864464409.0,-528655153257.0,-609922523806.0,-682995340356.0,-780489846240.0,-885845304335.0,-994862989710.0,-1105278765980.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,1195634118.0,979782494.0,763730870.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,1296309739.0,1296309739.0,1296309739.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,-100675621.0,-316527245.0,-532578869.0
43,GTCL tài sản cố định vô hình,1465306282.0,1298229422.0,1215327566.0,1047592374.0,945640516.0,856288660.0,766936804.0,755420505.0
44,Nguyên giá TSCĐ vô hình,1876777890.0,1876777890.0,1960777890.0,1960777890.0,1960777890.0,1960777890.0,1960777890.0,2043777890.0
45,Khấu hao lũy kế TSCĐ vô hình,-411471608.0,-578548468.0,-745450324.0,-913185516.0,-1015137374.0,-1104489230.0,-1193841086.0,-1288357385.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,11773905435.0,25455659652.0,47262426287.0,41400680215.0,53138770822.0,28621406463.0,37602722363.0,63085029303.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,346483440.0,0.0,0.0,0.0,0.0,29971316761.0,39117468029.0,47406466162.0
59,Trả trước dài hạn,346483440.0,0.0,0.0,0.0,0.0,29971316761.0,39117468029.0,47406466162.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,526083646306.0,547350511547.0,576274295815.0,649924601570.0,647241240600.0,727577170550.0,731159547560.0,712218515861.0
65,Nợ ngắn hạn,62774989143.0,94586967312.0,95778342114.0,168711065866.0,140872652519.0,191132951550.0,186837555012.0,166134239164.0
66,Phải trả người bán,9388575607.0,21463927700.0,16893705684.0,19358024109.0,34532877622.0,72303582713.0,52914528485.0,34089085241.0
67,Người mua trả tiền trước,2537595263.0,1931618481.0,10471801501.0,17738465077.0,12405608159.0,30395627265.0,29831599122.0,19281238304.0
68,Thuế và các khoản phải trả Nhà nước,2592340837.0,2582433719.0,615142811.0,3195179899.0,2141129473.0,4836910401.0,2906060322.0,3347527528.0
69,Phải trả người lao động,11529240558.0,20533507176.0,22231103442.0,26179726981.0,21791117588.0,15049960981.0,26324352006.0,23783854859.0
70,Chi phí phải trả,1265629665.0,11751346586.0,2413067323.0,8653046989.0,8774125757.0,5023387038.0,15477143480.0,6685413467.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,19482868307.0,17135388316.0,18343611629.0,62367943894.0,33352502685.0,31004874148.0,24570355154.0,38998712870.0
75,Vay ngắn hạn,13886932620.0,17801932620.0,22241645371.0,27505932620.0,21119932620.0,25837798311.0,29155812304.0,32777300432.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",2091806286.0,1386812714.0,2568264353.0,3712746297.0,6755358615.0,6680810693.0,5657704139.0,7171106463.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,463308657163.0,452763544235.0,480495953701.0,481213535704.0,506368588081.0,536444219000.0,544321992548.0,546084276697.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,399539310284.0,394919832039.0,390257806239.0,374070505797.0,363787981540.0,355727450388.0,344519900721.0,296520941338.0
88,Vay dài hạn,63769346879.0,57843712196.0,90238147462.0,107143029907.0,142580606541.0,180716768612.0,199802091827.0,249563335359.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,573871551428.0,580048924843.0,580616770544.0,581348772571.0,581308465095.0,581676303499.0,584890529413.0,582446891363.0
96,Vốn và các quỹ,573871551428.0,580048924843.0,580616770544.0,581017216590.0,580988342078.0,581367613446.0,584593272324.0,582161067238.0
97,Vốn góp,568000000000.0,568000000000.0,568000000000.0,568000000000.0,568000000000.0,568000000000.0,568000000000.0,568000000000.0
98,Cổ phiếu phổ thông,568000000000.0,568000000000.0,568000000000.0,568000000000.0,568000000000.0,568000000000.0,568000000000.0,568000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,5871551428.0,12048924843.0,12616770544.0,13017216590.0,12988342078.0,13367613446.0,16593272324.0,14161067238.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,272604069.0,0.0,0.0,0.0,0.0
112,LNST chưa phân phối kỳ này,5871551428.0,12048924843.0,12616770544.0,12744612521.0,12988342078.0,13367613446.0,16593272324.0,14161067238.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,331555981.0,320123017.0,308690053.0,297257089.0,285824125.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,331555981.0,320123017.0,308690053.0,297257089.0,285824125.0
119,TỔNG CỘNG NGUỒN VỐN,1099955197734.0,1127399436390.0,1156891066359.0,1231273374141.0,1228549705695.0,1309253474049.0,1316050076973.0,1294665407224.0
