,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
22,Trả trước ngắn hạn,1388919990.0,1623501604.0,3183627580.0,3648778005.0,2766534514.0,4719585638.0,5052529927.0,4707982050.0,20354446311.0
23,Thuế VAT phải thu,1539871965.0,1014011950.0,11583862653.0,4693350880.0,1057217981.0,11802114165.0,2576723379.0,4151289927.0,19688569039.0
24,Phải thu thuế khác,0.0,0.0,722090803.0,618906602.0,5189757.0,1688874680.0,536592356.0,27092290.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,145474979209.0,152408201455.0,171693492511.0,164910689131.0,190118514958.0,354944063977.0,610495541311.0,565854901525.0,792889089550.0
28,Phải thu dài hạn,42242565084.0,46273773336.0,46757425499.0,46512675499.0,66913425499.0,92130585499.0,291649243073.0,282607051396.0,369545043083.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24882807840.0,15152719998.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,42242565084.0,46273773336.0,46757425499.0,46512675499.0,66913425499.0,92130585499.0,291649243073.0,257724243556.0,354392323085.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,100406937809.0,102215821207.0,116029198100.0,113084506060.0,117485931897.0,131728280123.0,160852236603.0,159454459452.0,173361304734.0
37,GTCL TSCĐ hữu hình,16193152186.0,17813075584.0,31918511227.0,28703922338.0,32855286105.0,46912631367.0,76109566797.0,74795519469.0,85780830852.0
38,Nguyên giá TSCĐ hữu hình,25335071560.0,27108779425.0,43831919525.0,44263810594.0,53559481879.0,76043268392.0,114048278782.0,124364413687.0,146142973350.0
39,Khấu hao lũy kế TSCĐ hữu hình,-9141919374.0,-9295703841.0,-11913408298.0,-15559888256.0,-20704195774.0,-29130637025.0,-37938711985.0,-49568894218.0,-60362142498.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,84213785623.0,84402745623.0,84110686873.0,84380583722.0,84630645792.0,84815648756.0,84742669806.0,84658939983.0,87580473882.0
44,Nguyên giá TSCĐ vô hình,84446974623.0,84697374623.0,84446974623.0,84732709623.0,85034769623.0,85416269623.0,85521269623.0,85634531441.0,89140681441.0
45,Khấu hao lũy kế TSCĐ vô hình,-233189000.0,-294629000.0,-336287750.0,-352125901.0,-404123831.0,-600620867.0,-778599817.0,-975591458.0,-1560207559.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,1361290909.0,0.0,2885800600.0,860042273.0,3482391126.0,30964112425.0,1331760636.0,197927000.0,24571180392.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,68735935807.0,48000000000.0,115935923639.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,20735935807.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,48000000000.0,48000000000.0,85498000000.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30437923639.0
58,Tài sản dài hạn khác,1464185407.0,3918606912.0,6021068312.0,4453465299.0,2236766436.0,100121085930.0,87926365192.0,75595463677.0,109475637702.0
59,Trả trước dài hạn,1464185407.0,3918606912.0,6021068312.0,4453465299.0,2236766436.0,8848186411.0,6369886508.0,3755405829.0,3963285103.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,138474288217.0,211443608775.0,452697114232.0,559677890911.0,698698188417.0,1014422780323.0,1046363750151.0,950263323561.0,1602051072557.0
65,Nợ ngắn hạn,119954361217.0,208792308775.0,449661740051.0,558422890911.0,696433965871.0,1011727006186.0,869322988516.0,883308981061.0,1473296015671.0
66,Phải trả người bán,13002544135.0,20739989518.0,35951168037.0,35248801197.0,36963005549.0,99092129554.0,140015577538.0,138331526334.0,128283454707.0
67,Người mua trả tiền trước,5241454179.0,10184217994.0,17382597193.0,12151559586.0,36619145944.0,43013942470.0,22710369408.0,76649998868.0,42410927781.0
68,Thuế và các khoản phải trả Nhà nước,1917555679.0,890797232.0,2612668066.0,1439017237.0,9405065128.0,11268245296.0,3962088434.0,18321760878.0,26798004863.0
69,Phải trả người lao động,4211245540.0,6157989692.0,7861633544.0,3790890880.0,13704921295.0,17286662571.0,12886369259.0,10071708861.0,24853476029.0
70,Chi phí phải trả,770099335.0,1688316026.0,1342410298.0,2140755196.0,2844854342.0,2413809706.0,2136312143.0,4125141327.0,7051217410.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,8699677611.0,8723387864.0,13146621579.0,11148943303.0,18789115982.0,43068717665.0,37760223019.0,31532447558.0,58586938058.0
75,Vay ngắn hạn,85857737060.0,159655144424.0,370139050111.0,489846078889.0,574285982213.0,791921122336.0,646513335127.0,601002100658.0,1182778188045.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",254047678.0,752466025.0,1225591223.0,2656844623.0,3821875418.0,3662376588.0,3338713588.0,3274296577.0,2533808778.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,18519927000.0,2651300000.0,3035374181.0,1255000000.0,2264222546.0,2695774137.0,177040761635.0,66954342500.0,128755056886.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,720927000.0,0.0,0.0,0.0,1034262546.0,0.0,100000000000.0,0.0,0.0
88,Vay dài hạn,17799000000.0,0.0,780000000.0,1255000000.0,1229960000.0,2695774137.0,77040761635.0,66954342500.0,128755056886.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,2651300000.0,2255374181.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,191876645627.0,201163665546.0,226831554364.0,229955678884.0,267204626355.0,532504344959.0,532333206954.0,811828271880.0,924645232720.0
96,Vốn và các quỹ,191876645627.0,201163665546.0,226831554364.0,229955678884.0,267204626355.0,532504344959.0,532333206954.0,811828271880.0,924645232720.0
97,Vốn góp,180000000000.0,180000000000.0,180000000000.0,180000000000.0,180000000000.0,455399680000.0,455399680000.0,723977760000.0,760175420000.0
98,Cổ phiếu phổ thông,180000000000.0,180000000000.0,180000000000.0,180000000000.0,180000000000.0,455399680000.0,455399680000.0,723977760000.0,760175420000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,890352526.0,1885396603.0,3134891059.0,6019792133.0,8751560692.0,4351560692.0,4367682760.0,4367682760.0,4367682760.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,62741576.0,407699493.0,1121899985.0,1199078892.0,1199078892.0,1215200961.0,1215200961.0,1215200961.0
110,Lãi chưa phân phối,9968366936.0,12132984384.0,27949282459.0,27615936902.0,59715620402.0,43217049102.0,44543995817.0,52559940586.0,128077046468.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,4339057856.0,133059244.0,913784784.0,4907730359.0,5402515702.0,4657127203.0,43216641493.0,3444212783.0,16362280586.0
112,LNST chưa phân phối kỳ này,5629309080.0,11999925140.0,27035497675.0,22708206543.0,54313104700.0,38559921899.0,1327354324.0,49115727803.0,111714765882.0
113,Lợi ích cổ đông không kiểm soát,1017926165.0,7082542983.0,15339681353.0,15198049864.0,17538366369.0,28336976273.0,26806647416.0,29707687573.0,30809882531.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,330350933844.0,412607274321.0,679528668596.0,789633569795.0,965902814772.0,1546927125282.0,1578696957105.0,1762091595441.0,2526696305277.0
