,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
17,Chi phí lãi vay đã trả,0.0,0.0,-185509657.0,-194505577.0,-402209185.0,-1665286360.0,-4424171540.0,-2949409493.0,-22734930138.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,-446082255.0,-6061345194.0,-630906569.0,-502128889.0,-1259982870.0,-1574386897.0,-2362590543.0
19,Tiền thu khác từ các hoạt động kinh doanh,466060000.0,0.0,0.0,0.0,0.0,0.0,0.0,70867000.0,69000000.0
20,Tiền chi khác từ các hoạt động kinh doanh,-253119000.0,-242635500.0,-392800000.0,-32000000.0,-20000000.0,0.0,0.0,-39000000.0,-84000000.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-2441317088.0,-4864831706.0,-1062504179.0,22715485754.0,-26820108467.0,-57923570457.0,-7302860099.0,-4348731544.0,20937537563.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-1546363691.0,-517762202.0,-8121590642.0,-4201342017.0,-31942551954.0,-58919102479.0,-11465649830.0,-4575727266.0,-598061750.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,28478318182.0,5000000.0,0.0,0.0,3999090909.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,-3350000000.0,-10200000000.0,-30200000000.0,29850000000.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,2300000000.0,5550000000.0,8200000000.0,-4800000000.0,4150000000.0,534932450.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,155046603.0,302930496.0,580768281.0,1861827771.0,972443487.0,460599572.0,163698822.0,226995722.0,21535599313.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-1600000000.0,-6455250.0,1259336880.0,536008550.0,29738498221.0,24009380924.0,-14825269175.0,207000000000.0,-222500000000.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,0.0,0.0,13912871226.0,11182070770.0,40968773809.0,58394246104.0,14012865525.0,216000000000.0,14970000000.0
33,Tiển trả các khoản đi vay,0.0,0.0,-12380465246.0,-10646062220.0,-10727142588.0,-34383155180.0,-28834002200.0,-9000000000.0,-237470000000.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,-1600000000.0,-6455250.0,-273069100.0,0.0,-503133000.0,-1710000.0,-4132500.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,311601708.0,-677894385.0,-104229726.0,15212182385.0,497450655.0,-12622537291.0,2314714137.0,-3155782258.0,9159270139.0
38,Tiền và tương đương tiền đầu kỳ,1552084958.0,1863686666.0,1185792281.0,1081562555.0,16293744940.0,16791195595.0,4168658304.0,6483372441.0,3327590183.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,1863686666.0,1185792281.0,1081562555.0,16293744940.0,16791195595.0,4168658304.0,6483372441.0,3327590183.0,12486860322.0
