57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,157652925.0,4522869644.0,4659881681.0,1191628327.0,988455143.0,1168975096.0,957058954.0,1225212392.0,34662663.0
59,Trả trước dài hạn,0.0,1273310684.0,1258522705.0,1025628327.0,948455143.0,1138975096.0,927058954.0,1195212392.0,4662663.0
60,Thuế thu nhập hoãn lại phải thu,0.0,3243558960.0,2436838996.0,40000000.0,40000000.0,30000000.0,30000000.0,30000000.0,30000000.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,157652925.0,6000000.0,964519980.0,126000000.0,0.0,0.0,0.0,0.0,0.0
63,Lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,164713031168.0,157332919394.0,177774418713.0,193951085241.0,250213944391.0,278193803902.0,284981790526.0,394325092289.0,479136320604.0
65,Nợ ngắn hạn,161778425039.0,151895102686.0,173301786482.0,191148490553.0,247597664594.0,271208800105.0,275260386729.0,386955088492.0,388168361149.0
66,Phải trả người bán,0.0,17273993606.0,26785594001.0,34816381988.0,36355728134.0,23019761738.0,21719766853.0,39677570113.0,131283176941.0
67,Người mua trả tiền trước,0.0,11031109066.0,41434868319.0,109383858888.0,51818452786.0,82332830173.0,73897493975.0,86757507721.0,56096759182.0
68,Thuế và các khoản phải trả Nhà nước,0.0,7175789045.0,14711578594.0,16193151446.0,16691964083.0,14521300363.0,15141679858.0,14541275185.0,16505413857.0
69,Phải trả người lao động,0.0,433237891.0,611633017.0,722745275.0,534628978.0,548281771.0,1201984374.0,1351688941.0,1528841002.0
70,Chi phí phải trả,0.0,24849521444.0,19494711969.0,509738550.0,54230989596.0,65196371842.0,57125751625.0,105137138360.0,56344500939.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,0.0,65280877180.0,33138409153.0,2850439314.0,14529708067.0,12305085566.0,31365336928.0,24836588690.0,30566792620.0
75,Vay ngắn hạn,161778425039.0,25850574454.0,37124991429.0,26672175092.0,73436192950.0,73285168652.0,74808373116.0,114653319482.0,95842876608.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,2934606129.0,5437816708.0,4472632231.0,2802594688.0,2616279797.0,6985003797.0,9721403797.0,7370003797.0,90967959455.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23027333585.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,2441824997.0,2348100997.0,2726279797.0,2616279797.0,2695003797.0,2910003797.0,2695003797.0,30501879560.0
88,Vay dài hạn,2934606129.0,2905846609.0,2055313995.0,0.0,0.0,4290000000.0,6811400000.0,4675000000.0,37438746310.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Dự phòng trợ cấp thôi việc,0.0,90145102.0,69217239.0,76314891.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,17964338653.0,40634649413.0,38368525016.0,38716789489.0,38637044119.0,39493824985.0,40363161880.0,41004147477.0,48816634026.0
96,Vốn và các quỹ,18059015970.0,40858026730.0,38838781820.0,38716789489.0,38637044119.0,39493824985.0,40363161880.0,41004147477.0,48816634026.0
97,Vốn góp,15687810000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0
98,Cổ phiếu phổ thông,15687810000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,1468500000.0,703752494.0,703752494.0,703752494.0,703752494.0,703752494.0,703752494.0,703752494.0,703752494.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,-29600000.0,-29600000.0,-129600000.0,-129600000.0,-129600000.0,-129600000.0,-129600000.0,-129600000.0,-129600000.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,343809273.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,49330667.0,49330667.0,49330667.0,305296832.0,399216511.0,399216511.0,399216511.0,730277473.0,730277473.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Quỹ dự phòng tài chính,61663334.0,61663334.0,61663334.0,0.0,331060962.0,331060962.0,331060962.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,821311969.0,2072880235.0,153635325.0,-506469110.0,-667385848.0,189395018.0,1058731913.0,1699717510.0,9512204059.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473965503.0,1262209673.0
112,LNST chưa phân phối kỳ này,821311969.0,2072880235.0,153635325.0,-506469110.0,-667385848.0,189395018.0,1058731913.0,1225752007.0,8249994386.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,-94677317.0,-223377317.0,-470256804.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"Quỹ khen thưởng, phúc lợi (trước 2010)",-94677317.0,-223377317.0,-470256804.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,182677369821.0,197967568807.0,216142943729.0,232667874730.0,288850988510.0,317687628887.0,325344952406.0,435329239766.0,527952954630.0
