,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
75,Vay ngắn hạn,170605120174.0,119374957640.0,63323975135.0,59125252952.0,56665687861.0,2764411732.0,2413939077.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",15797451122.0,25123422298.0,41292351867.0,58291987807.0,79958872990.0,54674818191.0,44736947627.0,61205495725.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,100000000.0,2954524000.0,17323373299.0,755664000.0,5141641195.0,2733986202.0,352146000.0,759120000.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,100000000.0,357724000.0,257724000.0,755664000.0,1069924000.0,320047125.0,352146000.0,759120000.0
88,Vay dài hạn,0.0,2596800000.0,17065649299.0,0.0,4071717195.0,2413939077.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,1326653234450.0,1458192276730.0,1542419283471.0,1538797187991.0,1586676439217.0,1511734858518.0,1420921349142.0,1525509468748.0
96,Vốn và các quỹ,1326653234450.0,1458192276730.0,1542419283471.0,1538797187991.0,1586676439217.0,1511734858518.0,1420921349142.0,1525509468748.0
97,Vốn góp,1315000000000.0,1315000000000.0,1334813100000.0,1334813100000.0,1334813100000.0,1334813100000.0,1334813100000.0,1334813100000.0
98,Cổ phiếu phổ thông,1315000000000.0,1315000000000.0,1334813100000.0,1334813100000.0,1334813100000.0,1334813100000.0,1334813100000.0,1334813100000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,3962620000.0,3862620000.0,3862620000.0,3862620000.0,3862620000.0,3862620000.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,-341040000.0,-341040000.0,-341040000.0,-341040000.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,582661723.0,582661723.0,582661723.0,582661723.0,582661723.0,582661723.0,582661723.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,11653234450.0,142609615007.0,203060901748.0,199538806268.0,247759097494.0,172817516795.0,82004007419.0,186592127025.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,24763337636.0,2732776052.0,23646563400.0,40067232494.0,78940402428.0,102529397.0
112,LNST chưa phân phối kỳ này,11653234450.0,142609615007.0,178297564112.0,196806030216.0,224112534094.0,132750284301.0,3063604991.0,186489597628.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,1992968365178.0,2023869199652.0,2149777511037.0,2213490525464.0,2347385493413.0,1806089113033.0,1551146942895.0,2043832499954.0
