,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
38,Nguyên giá TSCĐ hữu hình,97392700283.0,118704427472.0,121648882412.0,129046287837.0,129678613400.0,127869907783.0,132292248664.0,132464248664.0
39,Khấu hao lũy kế TSCĐ hữu hình,-56944409537.0,-62750635306.0,-68067064541.0,-74172550583.0,-79231874327.0,-82566411088.0,-88643198570.0,-95162162499.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,218819458.0,193819458.0,168819462.0,235819466.0,201619466.0,167419466.0,133219465.0,99019465.0
44,Nguyên giá TSCĐ vô hình,423461503.0,423461503.0,423461503.0,515461503.0,515461503.0,515461503.0,515461503.0,515461503.0
45,Khấu hao lũy kế TSCĐ vô hình,-204642045.0,-229642045.0,-254642041.0,-279642037.0,-313842037.0,-348042037.0,-382242038.0,-416442038.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,962753248.0,608855225.0,1899476469.0,608570619.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,1192986488.0,1157512375.0,860216541.0,0.0,450643209.0,1679905848.0,1562082904.0,1012045574.0
59,Trả trước dài hạn,1192986488.0,1157512375.0,860216541.0,0.0,450643209.0,1679905848.0,1562082904.0,1012045574.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,193157791027.0,136792976676.0,185125780541.0,147990081940.0,143039178963.0,115255435181.0,148311032166.0,132263542288.0
65,Nợ ngắn hạn,193157791027.0,136792976676.0,185125780541.0,147990081940.0,143039178963.0,115255435181.0,147666666075.0,128316794571.0
66,Phải trả người bán,82211634677.0,43055122377.0,62569243447.0,75180774741.0,63875580450.0,67352805384.0,85680914273.0,71714832257.0
67,Người mua trả tiền trước,3044622889.0,14996074089.0,410607604.0,1101211066.0,18398326665.0,779171168.0,2739762135.0,347259153.0
68,Thuế và các khoản phải trả Nhà nước,9920129674.0,4108576521.0,5897242291.0,8523455674.0,6905788687.0,8720731191.0,4221794814.0,9444470842.0
69,Phải trả người lao động,13103643179.0,9214700453.0,10452759895.0,10139151372.0,12804992401.0,10180328523.0,8536304894.0,10508050068.0
70,Chi phí phải trả,60000000.0,60000000.0,60000000.0,75000000.0,80000000.0,70000000.0,65000000.0,130489182.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,83288774990.0,63528193468.0,103213019536.0,50680682938.0,37296472446.0,20385174488.0,33652637647.0,25093856890.0
75,Vay ngắn hạn,0.0,0.0,0.0,2289806149.0,0.0,0.0,0.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,1334396649.0,4872194722.0,8440685657.0,4015902622.0
77,"Quỹ khen thưởng, phúc lợi",1528985618.0,1830309768.0,2522907768.0,0.0,2343621665.0,2895029705.0,4329566655.0,7061933557.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,644366091.0,3946747717.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,644366091.0,3946747717.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,59569614027.0,64237269047.0,68388206333.0,67267760257.0,69753914582.0,72126365421.0,73654144666.0,71592159572.0
96,Vốn và các quỹ,59594064027.0,64240369047.0,68408306333.0,67293180257.0,69755404582.0,72126365421.0,73654144666.0,71592159572.0
97,Vốn góp,35500000000.0,35500000000.0,35500000000.0,35500000000.0,35500000000.0,35500000000.0,35500000000.0,35500000000.0
98,Cổ phiếu phổ thông,35500000000.0,35500000000.0,35500000000.0,35500000000.0,35500000000.0,35500000000.0,35500000000.0,35500000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,9244652490.0,12742929490.0,15653382490.0,18615330496.0,18869637224.0,21305608224.0,24385113224.0,24385113224.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,8394118661.0,8963523681.0,9496360687.0,6381552327.0,8209872087.0,8152174926.0,2874043087.0,2874043087.0
110,Lãi chưa phân phối,6455292876.0,7033915876.0,7758563156.0,6796297434.0,7175895271.0,7168582271.0,10894988355.0,8833003261.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,5577415988.0,6444732876.0,7207153156.0,6418409009.0,6257433584.0,6889689271.0,7105554355.0,500967359.0
112,LNST chưa phân phối kỳ này,877876888.0,589183000.0,551410000.0,377888425.0,918461687.0,278893000.0,3789434000.0,8332035902.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,-24450000.0,-3100000.0,-20100000.0,-25420000.0,-1490000.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,-24450000.0,-3100000.0,-20100000.0,-25420000.0,-1490000.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,252727405054.0,201030245723.0,253513986874.0,215257842197.0,212793093545.0,187381800602.0,221965176832.0,203855701860.0
