55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,9239240909.0,5841769210.0,2607581524.0,700000000.0,0.0,0.0,0.0,0.0,1327159793.0
59,Trả trước dài hạn,9239240909.0,5841769210.0,2607581524.0,700000000.0,0.0,0.0,0.0,0.0,1327159793.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,336034789227.0,306074820219.0,273844603196.0,241160643924.0,211656226629.0,190368295569.0,263289970190.0,137790453059.0,171595220155.0
65,Nợ ngắn hạn,101993580659.0,104033611647.0,96803394624.0,110604857857.0,126100440562.0,149812509502.0,263289970190.0,137790453059.0,62940691255.0
66,Phải trả người bán,52010745265.0,43268886768.0,37173939495.0,37495843959.0,34617631206.0,25235288403.0,25119154052.0,22222011748.0,21544858694.0
67,Người mua trả tiền trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Thuế và các khoản phải trả Nhà nước,504595045.0,2827519228.0,1595539463.0,1696854828.0,1766121342.0,4340031740.0,4755614796.0,2665363789.0,1822914807.0
69,Phải trả người lao động,197050470.0,943087515.0,718320558.0,736902005.0,363729326.0,455176139.0,722595464.0,791053294.0,905046925.0
70,Chi phí phải trả,42636454382.0,37009336782.0,32670518671.0,32210461891.0,34533669146.0,37352248523.0,35337095620.0,708445032.0,411044305.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,1844735497.0,1984781354.0,2345076437.0,2464795174.0,1954588131.0,2022274724.0,2485002107.0,2299332969.0,2128526194.0
75,Vay ngắn hạn,4800000000.0,18000000000.0,22300000000.0,36000000000.0,52864701411.0,80407489973.0,194870508151.0,109104246227.0,36128300330.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,234041208568.0,202041208572.0,177041208572.0,130555786067.0,85555786067.0,40555786067.0,0.0,0.0,108654528900.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,234041208568.0,202041208572.0,177041208572.0,130555786067.0,85555786067.0,40555786067.0,0.0,0.0,108654528900.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,82351980117.0,53904839500.0,54202337014.0,68525203770.0,76389831345.0,85943809719.0,101281853493.0,127178737931.0,161528889643.0
96,Vốn và các quỹ,82351980117.0,53904839500.0,54202337014.0,68525203770.0,76389831345.0,85943809719.0,101281853493.0,127178737931.0,161528889643.0
97,Vốn góp,148206625000.0,148206625000.0,148206625000.0,148206625000.0,148206625000.0,148206625000.0,148206625000.0,148206625000.0,148206625000.0
98,Cổ phiếu phổ thông,148206625000.0,148206625000.0,148206625000.0,148206625000.0,148206625000.0,148206625000.0,148206625000.0,148206625000.0,148206625000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,-65854644883.0,-94301785500.0,-94004287986.0,-79681421230.0,-71816793655.0,-62262815281.0,-46924771507.0,-21027887069.0,13322264643.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,-100224395904.0,-94301785500.0,-94004287986.0,-79681421230.0,-71816793655.0,-62262815281.0,-46924771507.0,-21027887069.0
112,LNST chưa phân phối kỳ này,-65854644883.0,5922610404.0,297497514.0,14322866756.0,7864627575.0,9553978374.0,15338043774.0,25896884438.0,34350151712.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,418386769344.0,359979659719.0,328046940210.0,309685847694.0,288046057974.0,276312105288.0,364571823683.0,264969190990.0,333124109798.0
