17,Chi phí lãi vay đã trả,-79321580000.0,-59774981420.0,-117468393426.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,-11184422000.0,-16284598301.0,-10843413406.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,-2484181000.0,-3373026591.0,-4024129460.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-39229695000.0,-26455954204.0,-156809372029.0,100423014104.0,-10110911845.0,-798871410.0,3624396391.0,8054464792.0,2796253448.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-36836694000.0,-28129694131.0,-160310793894.0,0.0,-10108675845.0,-154929730.0,0.0,0.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,9590776000.0,991992927.0,151878982.0,0.0,0.0,0.0,199999999.0,8052403201.0,2796253448.0
24,Tiền cho vay hoặc mua công cụ nợ,-16059320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,4075543000.0,0.0,5500000000.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,-7320000000.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,681747000.0,228624708.0,100000000000.0,0.0,0.0,2775000000.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,0.0,0.0,4940918175.0,423014104.0,-2236000.0,-643941680.0,649396392.0,2061591.0,0.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,236144485000.0,400292217594.0,575235082000.0,-560829025428.0,-11068471519.0,-18022437871.0,-6436817732.0,-10778435772.0,-2165000000.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,17500000000.0,0.0,200000000000.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,1431288937000.0,2023634044617.0,2376408701023.0,17942540241.0,0.0,500000000.0,0.0,0.0,0.0
33,Tiển trả các khoản đi vay,-1176512864000.0,-1617324039523.0,-1939821504488.0,-577799447569.0,-11068471519.0,-18522437871.0,-6436817732.0,-10778435772.0,-2165000000.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,-4645198000.0,-6017787500.0,-10072114535.0,-972118100.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,-31486390000.0,0.0,-51280000000.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tiền lãi đã nhận,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,-9845316000.0,61356549836.0,11522444637.0,36132380304.0,-12949105494.0,-93068520.0,67703881.0,505263451.0,249177667.0
38,Tiền và tương đương tiền đầu kỳ,31413816000.0,21568500256.0,82925050092.0,58950972125.0,13442093216.0,492836654.0,400518658.0,468578431.0,973795226.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,-406628922.0,0.0,-151068.0,750524.0,355892.0,-46656.0,0.0
40,Tiền và tương đương tiền cuối kỳ,21568500000.0,82925050092.0,94040865807.0,95083352429.0,492836654.0,400518658.0,468578431.0,973795226.0,1222972893.0
