,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
58,Tài sản dài hạn khác,38389888345.0,40654089967.0,37417878730.0,35108294004.0,29178967845.0,23991249903.0,27057673130.0,17560869440.0,8410875845.0
59,Trả trước dài hạn,38389888345.0,40654089967.0,37417878730.0,35108294004.0,29178967845.0,23991249903.0,27057673130.0,17560869440.0,8410875845.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,140487686490.0,379353838859.0,430494313360.0,378445527646.0,437648242845.0,492499871936.0,571029024306.0,703314778158.0,871084645540.0
65,Nợ ngắn hạn,100497074595.0,156351324186.0,211510799932.0,153387676712.0,179272873778.0,171586640191.0,197157395020.0,247012634584.0,283344720572.0
66,Phải trả người bán,9804753102.0,9050036569.0,4021448963.0,7643855833.0,6223301010.0,17008813139.0,31593407705.0,48950840736.0,60815281702.0
67,Người mua trả tiền trước,2336666783.0,2036192750.0,1920500833.0,839583121.0,593025382.0,939160070.0,1041688330.0,1023684485.0,822454332.0
68,Thuế và các khoản phải trả Nhà nước,11409632046.0,11815943232.0,20692785199.0,13990238782.0,13001022236.0,17259119544.0,10645926342.0,4291464568.0,8262814904.0
69,Phải trả người lao động,7327765027.0,23884455581.0,19766855106.0,20099770440.0,18717856941.0,26190943329.0,21675835216.0,21094290916.0,29433422217.0
70,Chi phí phải trả,0.0,0.0,249862480.0,455773319.0,450264354.0,739240659.0,1011955129.0,1055060419.0,2807996641.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,5517159.0,5517159.0,5517159.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,32535866241.0,83506359604.0,144997712177.0,96657425694.0,126882440322.0,85459653267.0,91724284452.0,135572299506.0,129299412249.0
75,Vay ngắn hạn,5143873000.0,3778604000.0,3074400000.0,4165065000.0,5485139771.0,18718988375.0,34155528012.0,31201247040.0,46010359000.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",31933001237.0,22274215291.0,16781718015.0,9535964523.0,7919823762.0,5270721808.0,5308769834.0,3823746914.0,5892979527.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,39990611895.0,223002514673.0,218983513428.0,225057850934.0,258375369067.0,320913231745.0,373871629286.0,456302143574.0,587739924968.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,796726232.0,209902817896.0,193985317896.0,194387317896.0,179050005096.0,165242975956.0,149482704224.0,134375826597.0,119827034749.0
88,Vay dài hạn,32713586276.0,3748843000.0,12069316976.0,20142628261.0,65661769194.0,142185382392.0,212637003521.0,319382672696.0,465387705568.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,180379877.0,170057959.0,161444859.0,157985229.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,6480299387.0,9350853777.0,12928878556.0,10527904777.0,13663594777.0,13304493520.0,11581863582.0,2382199422.0,2367199422.0
95,VỐN CHỦ SỞ HỮU,472832314134.0,359028898953.0,601266176894.0,695775161193.0,664994240594.0,722981925139.0,727282776815.0,781469875976.0,796552284979.0
96,Vốn và các quỹ,472832314134.0,359028898953.0,601266176894.0,695775161193.0,664994240594.0,721206150439.0,725780198219.0,780172961873.0,795494801176.0
97,Vốn góp,319734068527.0,134777027887.0,579640610000.0,579640610000.0,579640610000.0,579640610000.0,579640610000.0,579640610000.0,579640610000.0
98,Cổ phiếu phổ thông,319734068527.0,134777027887.0,579640610000.0,579640610000.0,579640610000.0,579640610000.0,579640610000.0,579640610000.0,579640610000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,8993538265.0,8993538265.0,8993538265.0,8993538265.0,8993538265.0,8993538265.0,8993538265.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,139218096217.0,90507270527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,129267464860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,13880149390.0,4477135679.0,0.0,0.0,0.0,20332152122.0,59152916904.0,65152916904.0,101823484308.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,0.0,0.0,12632028629.0,107141012928.0,76360092329.0,112239850052.0,77993133050.0,126385896704.0,105037168603.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,49329630.0,2981071537.0,2681972936.0,1914357020.0,57141967509.0,0.0
112,LNST chưa phân phối kỳ này,0.0,0.0,12632028629.0,107091683298.0,73379020792.0,109557877116.0,76078776030.0,69243929195.0,105037168603.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,1775774700.0,1502578596.0,1296914103.0,1057483803.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,1775774700.0,1502578596.0,1296914103.0,1057483803.0
119,TỔNG CỘNG NGUỒN VỐN,613320000624.0,738382737812.0,1031760490254.0,1074220688839.0,1102642483439.0,1215481797075.0,1298311801121.0,1484784654134.0,1667636930519.0
