,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021
18,"Hàng tồn kho, ròng",6643794384.0,6335424577.0,6173128225.0,7061908072.0,9751580471.0,7463073133.0,7169871936.0,7934373762.0
19,Hàng tồn kho,6643794384.0,6335424577.0,6173128225.0,7061908072.0,9751580471.0,7463073133.0,7169871936.0,7934373762.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,1463209002.0,515513154.0,575088031.0,123683655.0,309502844.0,1163337226.0,541877498.0,1010927438.0
22,Trả trước ngắn hạn,319355000.0,106321213.0,136414772.0,0.0,180734799.0,663178703.0,427086732.0,816047218.0
23,Thuế VAT phải thu,1137978061.0,401017611.0,413109759.0,96093269.0,0.0,430273444.0,0.0,70545212.0
24,Phải thu thuế khác,5875941.0,8174330.0,25563500.0,27590386.0,128768045.0,69885079.0,114790766.0,124335008.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,146363663903.0,151316124379.0,309939249930.0,302909245590.0,386618895839.0,97787986994.0,99136585600.0,95962502263.0
28,Phải thu dài hạn,0.0,10000000.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,10000000.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,138516330768.0,138142445586.0,300560675863.0,287940886082.0,371393380948.0,79722179936.0,84491189007.0,79681962431.0
37,GTCL TSCĐ hữu hình,137263603161.0,137002122219.0,299387756736.0,286894871191.0,370474270293.0,78905973517.0,83870325913.0,79134142053.0
38,Nguyên giá TSCĐ hữu hình,197408556582.0,208426726503.0,382459831913.0,388027634478.0,461381667313.0,153134843606.0,164567444764.0,167672999145.0
39,Khấu hao lũy kế TSCĐ hữu hình,-60144953421.0,-71424604284.0,-83072075177.0,-101132763287.0,-90907397020.0,-74228870089.0,-80697118851.0,-88538857092.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,1252727607.0,1140323367.0,1172919127.0,1046014891.0,919110655.0,816206419.0,620863094.0,547820378.0
44,Nguyên giá TSCĐ vô hình,2086747523.0,2086747523.0,2231747523.0,2231747523.0,2231747523.0,2231747523.0,1946067884.0,1946067884.0
45,Khấu hao lũy kế TSCĐ vô hình,-834019916.0,-946424156.0,-1058828396.0,-1185732632.0,-1312636868.0,-1415541104.0,-1325204790.0,-1398247506.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,2664669581.0,8658715952.0,5679431489.0,12051455144.0,14343837424.0,17388169745.0,13820040041.0,15495507915.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,5182663554.0,4504962841.0,3693142578.0,2910904364.0,881677467.0,677637313.0,825356552.0,785031917.0
59,Trả trước dài hạn,5182663554.0,4504962841.0,3693142578.0,2910904364.0,881677467.0,677637313.0,825356552.0,785031917.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,30352880182.0,52027879400.0,41511296820.0,45123465676.0,76360358521.0,108809681360.0,86637416773.0,85604257119.0
65,Nợ ngắn hạn,16563781182.0,37763280400.0,33098197820.0,41162305676.0,72771590521.0,107142513360.0,86637416773.0,85604257119.0
66,Phải trả người bán,2273846664.0,2260268236.0,2521362236.0,2778720592.0,8708592858.0,8364006379.0,7236305972.0,8448514839.0
67,Người mua trả tiền trước,5573009517.0,4702865085.0,2503436738.0,3164290372.0,2394602881.0,2930423390.0,3318829402.0,4426613588.0
68,Thuế và các khoản phải trả Nhà nước,1181195092.0,857479116.0,1509712042.0,2306742636.0,2424577148.0,3070777817.0,2437825497.0,3893248770.0
69,Phải trả người lao động,5224508641.0,6442873430.0,6750448610.0,8162449934.0,9034724333.0,7589888688.0,6635188707.0,7294389228.0
70,Chi phí phải trả,1766747273.0,539063085.0,851348444.0,1965457431.0,1114275416.0,890971324.0,3532816682.0,3163924010.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,1326472923.0,24326326707.0,20145439467.0,20227745413.0,46014067852.0,82529109757.0,61252767862.0,56500626393.0
75,Vay ngắn hạn,0.0,50000000.0,400000000.0,3587699000.0,2651100000.0,1321600000.0,1317168000.0,340000000.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",-781998928.0,-1415595259.0,-1583549717.0,-1030799702.0,429650033.0,445736005.0,906514651.0,1536940291.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,13789099000.0,14264599000.0,8413099000.0,3961160000.0,3588768000.0,1667168000.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,13789099000.0,14264599000.0,8413099000.0,3961160000.0,3588768000.0,1667168000.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,163821955048.0,141583173605.0,297654781390.0,297960869268.0,368673342155.0,57091761013.0,58906192159.0,64911411754.0
96,Vốn và các quỹ,163821955048.0,141583173605.0,297654781390.0,297960869268.0,368673342155.0,57091761013.0,58906192159.0,64911411754.0
97,Vốn góp,50098000000.0,50098000000.0,50098000000.0,50098000000.0,50098000000.0,50098000000.0,50098000000.0,50098000000.0
98,Cổ phiếu phổ thông,50098000000.0,50098000000.0,50098000000.0,50098000000.0,50098000000.0,50098000000.0,50098000000.0,50098000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,109174268410.0,86443641278.0,242599661778.0,242599661778.0,312809320428.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,1644205272.0,1644205272.0,1644205272.0,1644205272.0,1644205272.0,1969205272.0,2369205272.0,3169205272.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,2905481366.0,3397327055.0,3312914340.0,3619002218.0,4121816455.0,5024555741.0,6438986887.0,11644206482.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,4730482.0,4730483.0,4730483.0,4730483.0,2265454282.0
112,LNST chưa phân phối kỳ này,2905481366.0,3397327055.0,3312914340.0,3614271736.0,4117085972.0,5019825258.0,6434256404.0,9378752200.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,194174835230.0,193611053005.0,339166078210.0,343084334944.0,445033700676.0,165901442373.0,145543608932.0,150515668873.0
