68,Thuế và các khoản phải trả Nhà nước,397136830.0,834733549.0,572752525.0,827997169.0,909229178.0,1941043995.0,1764061437.0
69,Phải trả người lao động,1552539582.0,1018320180.0,1563777707.0,2466789894.0,4148290864.0,3703186533.0,3832920349.0
70,Chi phí phải trả,131901704.0,110724278.0,100655291.0,293125597.0,102661250.0,70347811.0,393867819.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,4154983510.0,4083638954.0,7531874410.0,8336019413.0,9608704015.0,10692567562.0,9943555603.0
75,Vay ngắn hạn,546602000.0,546602000.0,546602000.0,546602000.0,273301000.0,1126602000.0,1126602000.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,81024000.0,285141100.0,1531908000.0,518126750.0
77,"Quỹ khen thưởng, phúc lợi",1750954386.0,1443220949.0,588867774.0,704327592.0,1508130386.0,2279178872.0,1679203120.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,6285929726.0,5739327726.0,5192725726.0,5086123726.0,5296822726.0,4957109726.0,3830507726.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,6285929726.0,5739327726.0,5192725726.0,4646123726.0,4372822726.0,4081317726.0,2954715726.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,440000000.0,924000000.0,875792000.0,875792000.0
95,VỐN CHỦ SỞ HỮU,1209860390549.0,1372777684716.0,1286200154486.0,1204069527776.0,1146299636421.0,82817346224.0,70213649191.0
96,Vốn và các quỹ,1209860390549.0,1372777684716.0,39578650935.0,40804637660.0,43171974532.0,41600200316.0,42466360047.0
97,Vốn góp,26439598334.0,31943835305.0,36756750000.0,36756750000.0,36756750000.0,36756750000.0,36756750000.0
98,Cổ phiếu phổ thông,26439598334.0,31943835305.0,36756750000.0,36756750000.0,36756750000.0,36756750000.0,36756750000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,1611773375.0,1611773375.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,1879228600.0,2492268600.0,0.0,279000000.0,806375000.0,1881205000.0,2287585000.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,1179929790240.0,1336729807436.0,2821900935.0,3515839660.0,3871572532.0,2709197316.0,3168977047.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,13206621930.0,18731983953.0,2790037935.0,0.0,0.0,0.0,109438102.0
112,LNST chưa phân phối kỳ này,1166723168310.0,1317997823483.0,31863000.0,3515839660.0,3871572532.0,2709197316.0,3059538945.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,1246621503551.0,1163264890116.0,1103127661889.0,41217145908.0,27747289144.0
116,Vốn ngân sách nhà nước,0.0,0.0,10808697866.0,13344056541.0,13862560552.0,14207911863.0,5585732265.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,1235812805685.0,1149920833575.0,1089265101337.0,27009234045.0,22161556879.0
119,TỔNG CỘNG NGUỒN VỐN,1226303382817.0,1386736779902.0,1304926695799.0,1225456704543.0,1170425880434.0,111335026462.0,95068086012.0
