,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,2539983677.0,12012766182.0,10492072253.0,8971378325.0,72835906251.0,67377129419.0,62418018065.0,58091921895.0
37,GTCL TSCĐ hữu hình,2539983677.0,12012766182.0,10492072253.0,8971378325.0,72835906251.0,67377129419.0,62418018065.0,58091921895.0
38,Nguyên giá TSCĐ hữu hình,23712191168.0,35131816654.0,34961816654.0,34961816654.0,102659759180.0,101758545877.0,99792140257.0,94035181839.0
39,Khấu hao lũy kế TSCĐ hữu hình,-21172207491.0,-23119050472.0,-24469744401.0,-25990438329.0,-29823852929.0,-34381416458.0,-37374122192.0,-35943259944.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,11198166344.0,2970135410.0,44891152477.0,56577024926.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,0.0,0.0,0.0,740747059.0,508355761.0,413214486.0,403823248.0,394432010.0
59,Trả trước dài hạn,0.0,0.0,0.0,740747059.0,508355761.0,413214486.0,403823248.0,394432010.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,16091132319.0,18922842335.0,32927203220.0,40272123963.0,37824693923.0,34545159599.0,33611140679.0,40730570447.0
65,Nợ ngắn hạn,8022254319.0,11732872335.0,26253704220.0,27491044963.0,18945192202.0,17173005878.0,22094534958.0,40730570447.0
66,Phải trả người bán,1254988509.0,1700758954.0,7313630053.0,7937144367.0,1706838319.0,2228974532.0,940329717.0,5855685906.0
67,Người mua trả tiền trước,82951069.0,203481755.0,58615217.0,168471070.0,37492780.0,158694995.0,316648559.0,47601.0
68,Thuế và các khoản phải trả Nhà nước,1023537403.0,1539253040.0,666179678.0,244919652.0,956150191.0,22086145.0,0.0,485677239.0
69,Phải trả người lao động,2109294634.0,2320832933.0,2640147673.0,2120895555.0,1127009989.0,0.0,643724501.0,0.0
70,Chi phí phải trả,0.0,0.0,33841530.0,13898291.0,114456579.0,93628341.0,835510964.0,2575898780.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,738104318.0,1267163219.0,49509035.0,11406602.0,14988800.0,68760800.0,247866500.0,640232017.0
75,Vay ngắn hạn,300000000.0,1700000000.0,13455998929.0,14538901167.0,13356464966.0,13217690822.0,17805501474.0,29932198661.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",2513378386.0,3001382434.0,2035782105.0,2455408259.0,1631790578.0,1383170243.0,1304953243.0,1240830243.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,8068878000.0,7189970000.0,6673499000.0,12781079000.0,18879501721.0,17372153721.0,11516605721.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,281000000.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,4729996000.0,3029996000.0,2679996000.0,8787576000.0,18879501721.0,17372153721.0,11516605721.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,3338882000.0,3878974000.0,3993503000.0,3993503000.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,37848365212.0,45031660788.0,52043939425.0,52454787184.0,51043763253.0,45676455366.0,37977100174.0,31080532134.0
96,Vốn và các quỹ,37848365212.0,45031660788.0,52043939425.0,52454787184.0,51043763253.0,45676455366.0,37977100174.0,31080532134.0
97,Vốn góp,9950000000.0,30000000000.0,30000000000.0,44655700000.0,44655700000.0,44655700000.0,44655700000.0,44655700000.0
98,Cổ phiếu phổ thông,9950000000.0,30000000000.0,30000000000.0,44655700000.0,44655700000.0,44655700000.0,44655700000.0,44655700000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,-588080000.0,-588080000.0,-688080000.0,-688080000.0,-688080000.0,-688080000.0,-688080000.0,-688080000.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,28486445212.0,15619740788.0,15619740788.0,5250762430.0,6924499780.0,7076143253.0,7076143253.0,7076143253.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,0.0,0.0,7112278637.0,3236404754.0,151643473.0,-5367307887.0,-13066663079.0,-19963231119.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,0.0,0.0,-5367307887.0,-13066663079.0
112,LNST chưa phân phối kỳ này,0.0,0.0,7112278637.0,3236404754.0,151643473.0,-5367307887.0,-7699355192.0,-6896568040.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,53939497531.0,63954503123.0,84971142645.0,92726911147.0,88868457176.0,80221614965.0,71588240853.0,71811102581.0
