,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
39,Khấu hao lũy kế TSCĐ hữu hình,-296059468000.0,-12298054510.0,-14123326125.0,-15829709106.0,-17547094288.0,-19254232978.0,-20875979516.0,-22262857161.0,-26053219354.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,23205268000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,23205268000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,454545455.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,130966812.0,29225476284.0,16939685498.0,12661146630.0,400000000.0,557890625.0,178945312.0,294954334.0,1662736934.0
59,Trả trước dài hạn,130966812.0,29225476284.0,16939685498.0,12661146630.0,400000000.0,557890625.0,178945312.0,294954334.0,1662736934.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,92148687175.0,117471862487.0,87648994855.0,77266302654.0,51889285581.0,60727373003.0,103021457573.0,98350377010.0,114595888506.0
65,Nợ ngắn hạn,89358321418.0,117439862487.0,87648994855.0,58110000274.0,46745346781.0,55583434203.0,103021457573.0,98350377010.0,114595888506.0
66,Phải trả người bán,32291215060.0,44720003123.0,33860432926.0,19734716190.0,10857965026.0,19358774441.0,35232761075.0,30014822301.0,39750472845.0
67,Người mua trả tiền trước,16332872256.0,11069644091.0,360000000.0,139000000.0,4524702000.0,4713202000.0,31494240447.0,6500000000.0,20487988940.0
68,Thuế và các khoản phải trả Nhà nước,1728612363.0,4152609534.0,3900747030.0,3513459671.0,2237058956.0,5264737492.0,5468555332.0,8209749562.0,3701877743.0
69,Phải trả người lao động,12552133148.0,11631802577.0,15807608468.0,7654314158.0,6815503131.0,11889206022.0,23825331976.0,27413198986.0,18362871944.0
70,Chi phí phải trả,0.0,0.0,216201000.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,10591662402.0,21714371166.0,17297818497.0,12154003886.0,7331358575.0,431031951.0,1173562955.0,1447634402.0,1102665234.0
75,Vay ngắn hạn,13409260548.0,20825720970.0,15665763929.0,14260725483.0,14419638598.0,13663302906.0,5467858831.0,23931625682.0,30643087166.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",2452565641.0,3325711026.0,540423005.0,653780886.0,559120495.0,263179391.0,359146957.0,833346077.0,546924634.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,2790365757.0,32000000.0,0.0,19156302380.0,5143938800.0,5143938800.0,0.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,10519850680.0,5143938800.0,5143938800.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,46000000.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,2744365757.0,0.0,0.0,8636451700.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,175677995657.0,12295790000.0,13735663937.0,14017929200.0,14742028909.0,15424559237.0,16313737529.0,17883343652.0,18891984517.0
96,Vốn và các quỹ,11386845657.0,12295790000.0,13735663937.0,14017929200.0,14742028909.0,15424559237.0,16313737529.0,17883343652.0,18891984517.0
97,Vốn góp,10973520835.0,12295790000.0,12295790000.0,12295790000.0,12295790000.0,12295790000.0,12295790000.0,12295790000.0,12295790000.0
98,Cổ phiếu phổ thông,10973520835.0,12295790000.0,12295790000.0,12295790000.0,12295790000.0,12295790000.0,12295790000.0,12295790000.0,12295790000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,153324822.0,0.0,0.0,215981000.0,445504730.0,950575709.0,1210575709.0,1610575709.0,2217159985.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,260000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,0.0,0.0,1439873937.0,1506158200.0,2000734179.0,2178193528.0,2807371820.0,3976977943.0,4379034532.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,LNST chưa phân phối kỳ này,0.0,0.0,1439873937.0,1506158200.0,2000734179.0,2178193528.0,2807371820.0,3976977943.0,4379034532.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,164291150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,164291150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,267826682832.0,129767652487.0,101384658792.0,91284231854.0,66631314490.0,76151932240.0,119335195102.0,116233720662.0,133487873023.0
