,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,40968996534.0,31573926405.0,27772261779.0,30205519552.0,33330794026.0,30983292798.0,28877396336.0,27687788056.0,25480562672.0
37,GTCL TSCĐ hữu hình,40968996534.0,31573926405.0,27772261779.0,30205519552.0,33330794026.0,30983292798.0,28877396336.0,27687788056.0,25480562672.0
38,Nguyên giá TSCĐ hữu hình,55264144342.0,47933738395.0,47933738395.0,54146277123.0,59639714260.0,61178642669.0,63190659669.0,66192401546.0,67924435212.0
39,Khấu hao lũy kế TSCĐ hữu hình,-14295147808.0,-16359811990.0,-20161476616.0,-23940757571.0,-26308920234.0,-30195349871.0,-34313263333.0,-38504613490.0,-42443872540.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Trả trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,12151100296.0,8136757662.0,13159488512.0,17505620158.0,23363866891.0,31320199728.0,30686477969.0,20201794055.0,30861944472.0
65,Nợ ngắn hạn,11678728193.0,8136757662.0,12937854096.0,17505620158.0,23363866891.0,31320199728.0,30686477969.0,20201794055.0,30861944472.0
66,Phải trả người bán,3187970833.0,1589046763.0,3214778002.0,2615131885.0,5504707816.0,14064702687.0,17674286608.0,6988248534.0,13002700263.0
67,Người mua trả tiền trước,809490649.0,260416649.0,240772649.0,3754772649.0,4240772649.0,5640772649.0,625706649.0,242352849.0,0.0
68,Thuế và các khoản phải trả Nhà nước,90897499.0,124329506.0,1566067511.0,2798185780.0,4576350017.0,3096931516.0,2784805107.0,1969280759.0,3937971163.0
69,Phải trả người lao động,2742780331.0,3314081704.0,4514074301.0,4279139901.0,4640302936.0,4835225758.0,6421790520.0,6177453131.0,7209130538.0
70,Chi phí phải trả,4255793694.0,1431050413.0,1431050413.0,24971453.0,1543569254.0,17643434.0,17643434.0,0.0,0.0
71,Phải trả nội bộ,0.0,368924440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,400240431.0,0.0,550918844.0,979815881.0,1292624183.0,891555869.0,1732046776.0,3555637074.0
74,Phải trả khác,57017978.0,583818547.0,712232199.0,2549298816.0,1772875436.0,2175366295.0,1902837563.0,2265610007.0,1747409136.0
75,Vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",534777209.0,64849209.0,1258879021.0,933200830.0,105472902.0,196933206.0,367852219.0,826801999.0,1409096298.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,472372103.0,0.0,221634416.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,472372103.0,0.0,221634416.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,41639496344.0,40898445973.0,41026210875.0,40123742548.0,39335545755.0,38399438863.0,38864937975.0,38679139010.0,37585042160.0
96,Vốn và các quỹ,24552434052.0,21210230003.0,21054252909.0,21935325072.0,22644410879.0,23178437841.0,24896298053.0,25962860188.0,26110944707.0
97,Vốn góp,23442897943.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0
98,Cổ phiếu phổ thông,23442897943.0,15795000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0,20000000000.0
99,Cổ phiếu ưu đãi,0.0,4205000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,826981428.0,0.0,0.0,211710000.0,557293000.0,974716575.0,1415460828.0,2111628273.0,2829662097.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,282554681.0,1210230003.0,1054252909.0,1723615072.0,2087117879.0,2203721266.0,3480837225.0,3851231915.0,3281282610.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,-430321008.0,0.0,-4300000.0,7685795.0,0.0,0.0,261062792.0,-597352005.0
112,LNST chưa phân phối kỳ này,282554681.0,1640551011.0,1054252909.0,1727915072.0,2079432084.0,2203721266.0,3480837225.0,3590169123.0,3878634615.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,17087062292.0,19688215970.0,19971957966.0,18188417476.0,16691134876.0,15221001022.0,13968639922.0,12716278822.0,11474097453.0
116,Vốn ngân sách nhà nước,0.0,-1620627037.0,286257890.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,17087062292.0,21308843007.0,19685700076.0,18188417476.0,16691134876.0,15221001022.0,13968639922.0,12716278822.0,11474097453.0
119,TỔNG CỘNG NGUỒN VỐN,53790596640.0,49035203635.0,54185699387.0,57629362706.0,62699412646.0,69719638591.0,69551415944.0,58880933065.0,68446986632.0
