,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,11733819157.0,10608648833.0,9832531013.0,9092890589.0,8433081688.0,7778135860.0,7123190032.0,6468244158.0
37,GTCL TSCĐ hữu hình,11733819157.0,10608648833.0,9832531013.0,9092890589.0,8433081688.0,7778135860.0,7123190032.0,6468244158.0
38,Nguyên giá TSCĐ hữu hình,24575531267.0,22325808235.0,22325808235.0,22325808235.0,22325808235.0,22325808235.0,22325808235.0,22325808235.0
39,Khấu hao lũy kế TSCĐ hữu hình,-12841712110.0,-11717159402.0,-12493277222.0,-13232917646.0,-13892726547.0,-14547672375.0,-15202618203.0,-15857564077.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,225210831.0,225210831.0,225210831.0,225210831.0,225210831.0,225210831.0,225210831.0,225210831.0
45,Khấu hao lũy kế TSCĐ vô hình,-225210831.0,-225210831.0,-225210831.0,-225210831.0,-225210831.0,-225210831.0,-225210831.0,-225210831.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,3447180436.0,3447180436.0,3447180436.0,3447180436.0,3447180436.0,3447180436.0,3447180436.0,3447180436.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,7075697254.0,7075697254.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,9808971017.0,9808971017.0,9808971017.0,9808971017.0,9808971017.0,9808971017.0,9808971017.0,9808971017.0
55,Đầu tư dài hạn khác,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0
56,Dự phòng giảm giá đầu tư dài hạn,-3733273763.0,-3733273763.0,-9808971017.0,-9808971017.0,-9808971017.0,-9808971017.0,-9808971017.0,-9808971017.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,3841544990.0,2333036720.0,0.0,330750000.0,0.0,0.0,0.0,291438749.0
59,Trả trước dài hạn,3841544990.0,2333036720.0,0.0,330750000.0,0.0,0.0,0.0,291438749.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,23801772625.0,13653207893.0,8696527524.0,7783743636.0,7860833264.0,7808416844.0,25552841405.0,7798032502.0
65,Nợ ngắn hạn,23801772625.0,13653207893.0,8696527524.0,7483743636.0,7560833264.0,7508416844.0,25252841405.0,7498032502.0
66,Phải trả người bán,0.0,0.0,0.0,0.0,0.0,0.0,12572727.0,5326065.0
67,Người mua trả tiền trước,22502140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Thuế và các khoản phải trả Nhà nước,17550007684.0,9198242861.0,4196857539.0,2884533389.0,2882966846.0,2888030669.0,20572690748.0,2870622762.0
69,Phải trả người lao động,143200104.0,0.0,0.0,24649585.0,24649584.0,0.0,0.0,0.0
70,Chi phí phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,7083617910.0,5455470240.0,5529598240.0,5604488917.0,5683145089.0,5650314430.0,5697506185.0,5652011930.0
75,Vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",-997555213.0,-1000505208.0,-1029928255.0,-1029928255.0,-1029928255.0,-1029928255.0,-1029928255.0,-1029928255.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,0.0,0.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,41132196156.0,40754680466.0,25844023057.0,24792775164.0,27900999371.0,32579068920.0,19698637238.0,32910293352.0
96,Vốn và các quỹ,41132196156.0,40754680466.0,25844023057.0,24792775164.0,27900999371.0,32579068920.0,19698637238.0,32910293352.0
97,Vốn góp,35000000000.0,39437100000.0,39437100000.0,39437100000.0,39437100000.0,39437100000.0,39437100000.0,39437100000.0
98,Cổ phiếu phổ thông,35000000000.0,39437100000.0,39437100000.0,39437100000.0,39437100000.0,39437100000.0,39437100000.0,39437100000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,4437130000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,-57500000.0,-57500000.0,-57500000.0,-57500000.0,-57500000.0,-57500000.0,-57500000.0,-57500000.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,1352063097.0,1368080939.0,1374353513.0,1374353513.0,1374353513.0,1374353513.0,1374353513.0,1374353513.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,400503059.0,6969527.0,-14909960456.0,-15961208349.0,-12852984142.0,-8174914593.0,-21055346275.0,-7843690161.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,-14909960456.0,-15961208349.0,-12852984142.0,-22248934161.0,-10813847539.0
112,LNST chưa phân phối kỳ này,400503059.0,6969527.0,-14909960456.0,-1051247893.0,3108224207.0,4678069549.0,1193587886.0,2970157378.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,64933968781.0,54407888359.0,34540550581.0,32576518800.0,35761832635.0,40387485764.0,45251478643.0,40708325854.0
