,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
18,"Hàng tồn kho, ròng",1484740354.0,2344401162.0,1501314105.0,1650006692.0,1187873663.0,1046119387.0,1421184360.0,1361962675.0
19,Hàng tồn kho,1484740354.0,2344401162.0,1501314105.0,1650006692.0,1187873663.0,1046119387.0,1421184360.0,1361962675.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,1021259037.0,231851272.0,492904647.0,2709980893.0,1035235394.0,793530836.0,192247345.0,811666831.0
22,Trả trước ngắn hạn,136798603.0,230944939.0,492904647.0,700478174.0,450009736.0,711251680.0,150082622.0,546305769.0
23,Thuế VAT phải thu,884460434.0,0.0,0.0,2009502719.0,585225658.0,0.0,0.0,265361062.0
24,Phải thu thuế khác,0.0,906333.0,0.0,0.0,0.0,82279156.0,42164723.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,109678085938.0,109018642448.0,91333287014.0,101819371452.0,132614583084.0,118608242698.0,90707671955.0,69979678138.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,108827789418.0,109018642448.0,91333287014.0,101819371452.0,120438897859.0,115608242698.0,87606196955.0,60248196658.0
37,GTCL TSCĐ hữu hình,106104549774.0,108001966359.0,91333287014.0,101819371452.0,120438897859.0,115608242698.0,87606196955.0,60248196658.0
38,Nguyên giá TSCĐ hữu hình,227207062292.0,241056254292.0,241156321019.0,273230605928.0,314251557383.0,318601751763.0,318601751763.0,285947141444.0
39,Khấu hao lũy kế TSCĐ hữu hình,-121102512518.0,-133054287933.0,-149823034005.0,-171411234476.0,-193812659524.0,-202993509065.0,-230995554808.0,-225698944786.0
40,GTCL Tài sản thuê tài chính,2723239644.0,1016676089.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,3063644600.0,1917148880.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,-340404956.0,-900472791.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,11977272725.0,0.0,0.0,6731481480.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,3000000000.0,3000000000.0,3000000000.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,3000000000.0,3000000000.0,3000000000.0
58,Tài sản dài hạn khác,850296520.0,0.0,0.0,0.0,198412500.0,0.0,101475000.0,0.0
59,Trả trước dài hạn,850296520.0,0.0,0.0,0.0,198412500.0,0.0,101475000.0,0.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,69452658065.0,65492687973.0,51014173224.0,67514554965.0,87281140009.0,79514597097.0,44902185129.0,43102545024.0
65,Nợ ngắn hạn,34365102062.0,30747469807.0,24506318224.0,33224849965.0,36666630009.0,33920157097.0,25027185129.0,29811540024.0
66,Phải trả người bán,13802855572.0,9489241637.0,8557379107.0,10108355615.0,6338244025.0,4892238964.0,4205754575.0,7445473414.0
67,Người mua trả tiền trước,200000000.0,200000000.0,0.0,20000000.0,21210000.0,689334600.0,900000.0,124121180.0
68,Thuế và các khoản phải trả Nhà nước,63905647.0,343131343.0,753408037.0,303729703.0,357458735.0,326103253.0,81546163.0,333539163.0
69,Phải trả người lao động,4395714756.0,4077041143.0,4867766908.0,7220437700.0,8157052400.0,8644446868.0,5544407300.0,8253756300.0
70,Chi phí phải trả,471352542.0,701554605.0,1187539683.0,1514389470.0,757414785.0,1149801423.0,726475936.0,793425854.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,60000000.0,0.0,29090909.0,0.0,0.0
74,Phải trả khác,2444408678.0,2651086912.0,2799339489.0,3044806977.0,3255405314.0,3282821330.0,3057761405.0,2845052753.0
75,Vay ngắn hạn,12490214867.0,13285414167.0,6340885000.0,10741201000.0,17605830000.0,14820530000.0,11257350000.0,9922287860.0
76,Dự phòng các khoản phải trả ngắn hạn,496650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,211929500.0,174014750.0,85789750.0,152989750.0,93883500.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,35087556003.0,34745218166.0,26507855000.0,34289705000.0,50614510000.0,45594440000.0,19875000000.0,13291005000.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,35087556003.0,34745218166.0,26507855000.0,34289705000.0,50614510000.0,45594440000.0,19875000000.0,13291005000.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,85116820493.0,85641040884.0,87448467591.0,87572270550.0,88599267032.0,89542123643.0,87317960661.0,90649531385.0
96,Vốn và các quỹ,85116820493.0,85641040884.0,87448467591.0,87572270550.0,88599267032.0,89542123643.0,87317960661.0,90649531385.0
97,Vốn góp,85000000000.0,85000000000.0,85000000000.0,85000000000.0,85000000000.0,85000000000.0,85000000000.0,85000000000.0
98,Cổ phiếu phổ thông,85000000000.0,85000000000.0,85000000000.0,85000000000.0,85000000000.0,85000000000.0,85000000000.0,85000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,116820493.0,641040884.0,2448467591.0,2572270550.0,3599267032.0,4542123643.0,2317960661.0,5649531385.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,52628682.0,689172223.0,333203349.0,433370550.0,3282267032.0,2291123643.0,2317960661.0
112,LNST chưa phân phối kỳ này,116820493.0,588412202.0,1759295368.0,2239067201.0,3165896482.0,1259856611.0,26837018.0,3331570724.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,154569478558.0,151133728857.0,138462640815.0,155086825515.0,175880407041.0,169056720740.0,132220145790.0,133752076409.0
