,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,5519847560.0,556840868.0,2608776198.0,4637474986.0,613298307.0,3132747821.0,4302150368.0,2001882392.0
22,Trả trước ngắn hạn,188553087.0,549571358.0,688289967.0,638557615.0,612298307.0,591999087.0,0.0,1177004075.0
23,Thuế VAT phải thu,5330563288.0,0.0,619377033.0,3732888306.0,0.0,2540748734.0,4302150368.0,0.0
24,Phải thu thuế khác,731185.0,7269510.0,1301109198.0,266029065.0,1000000.0,0.0,0.0,824878317.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,28384940533.0,23091974650.0,22341245310.0,20761656703.0,19154089734.0,17199427101.0,16459541496.0,14992523201.0
28,Phải thu dài hạn,7240322914.0,6936270375.0,6797973289.0,6465824051.0,6465824051.0,6315824051.0,5651766670.0,4931766670.0
29,Phải thu khách hàng dài hạn,7240322914.0,6936270375.0,6797973289.0,6465824051.0,6465824051.0,6315824051.0,5651766670.0,4931766670.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,10912287577.0,9455378450.0,9378306302.0,7821695350.0,6621975500.0,5795361801.0,5652138090.0,4672744379.0
37,GTCL TSCĐ hữu hình,10912287577.0,9455378450.0,9378306302.0,7821695350.0,6621975500.0,5795361801.0,5652138090.0,4672744379.0
38,Nguyên giá TSCĐ hữu hình,37607400315.0,28361389636.0,29789192943.0,28482653299.0,28482653299.0,25421435510.0,24209574558.0,23417084556.0
39,Khấu hao lũy kế TSCĐ hữu hình,-26695112738.0,-18906011186.0,-20410886641.0,-20660957949.0,-21860677799.0,-19626073709.0,-18557436468.0,-18744340177.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,45000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,330000000.0,330000000.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,330000000.0,330000000.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,10187330042.0,6700325825.0,6164965719.0,6144137302.0,5736290183.0,5088241249.0,5155636736.0,5388012152.0
59,Trả trước dài hạn,10187330042.0,6700325825.0,6164965719.0,6144137302.0,5736290183.0,5088241249.0,5155636736.0,5388012152.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,375411926597.0,360797058411.0,328302637064.0,376468337571.0,418565657631.0,267867199309.0,321189604865.0,320286123365.0
65,Nợ ngắn hạn,375411926597.0,360797058411.0,328302637064.0,376468337571.0,418565657631.0,267867199309.0,321189604865.0,320286123365.0
66,Phải trả người bán,188327371325.0,190072729698.0,158691487588.0,250387986921.0,247833639735.0,137453888715.0,169970652945.0,146503453835.0
67,Người mua trả tiền trước,88984978664.0,75401544591.0,80198060144.0,36753088080.0,58849585076.0,30488031201.0,53765185067.0,66465449370.0
68,Thuế và các khoản phải trả Nhà nước,951714133.0,4569279406.0,5045061.0,67074085.0,14138258910.0,4135427619.0,1202152837.0,58288270.0
69,Phải trả người lao động,1355509020.0,1459000518.0,1145497614.0,1671400564.0,446519665.0,282006502.0,476547774.0,497954307.0
70,Chi phí phải trả,0.0,0.0,0.0,0.0,1004188101.0,0.0,0.0,0.0
71,Phải trả nội bộ,24420550751.0,19530306507.0,0.0,0.0,0.0,3873012263.0,8488096834.0,8784140999.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,33100709659.0,30794524301.0,46216018693.0,56757329925.0,67438653787.0,53374354599.0,46033299453.0,46906879796.0
75,Vay ngắn hạn,37152921120.0,35933448760.0,38392601935.0,29775850824.0,28159143997.0,37531084850.0,40422953395.0,50231760021.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",1118171925.0,3036224630.0,3653926029.0,1055607172.0,695668360.0,729393560.0,830716560.0,838196767.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,24608384425.0,32789954870.0,33498947612.0,39937663166.0,40269719245.0,39137852383.0,36032098969.0,36773971420.0
96,Vốn và các quỹ,24608384425.0,32789954870.0,33498947612.0,39937663166.0,40269719245.0,39137852383.0,36032098969.0,36773971420.0
97,Vốn góp,23000000000.0,30000000000.0,30000000000.0,30000000000.0,30000000000.0,30000000000.0,30000000000.0,30000000000.0
98,Cổ phiếu phổ thông,23000000000.0,30000000000.0,30000000000.0,30000000000.0,30000000000.0,30000000000.0,30000000000.0,30000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,1608384425.0,2789954870.0,3498947612.0,4207940355.0,5549736669.0,5549736669.0,5549736669.0,5549736669.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,0.0,0.0,0.0,5729722811.0,4719982576.0,3588115714.0,482362300.0,1224234751.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,229602834.0,229602834.0,229602576.0,-286226907.0,405093.0
112,LNST chưa phân phối kỳ này,0.0,0.0,0.0,5500119977.0,4490379742.0,3358513138.0,768589207.0,1223829658.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,400020311022.0,393587013281.0,361801584676.0,416406000737.0,458835376876.0,307005051692.0,357221703834.0,357060094785.0
