,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021
60,Thuế thu nhập hoãn lại phải thu,17379703.0,12203885.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,39082440863.0,46664949504.0,47624468617.0,34605211343.0,30431158561.0,22644258207.0,17684542554.0
65,Nợ ngắn hạn,38164739963.0,45817958004.0,46691868617.0,33792611343.0,29463404561.0,21714504207.0,16792942554.0
66,Phải trả người bán,25511221495.0,31696827898.0,33597322249.0,24154543367.0,20862057533.0,15561915355.0,11042663889.0
67,Người mua trả tiền trước,1142831976.0,1205074100.0,686549150.0,500722509.0,260773820.0,297769383.0,1536305117.0
68,Thuế và các khoản phải trả Nhà nước,3341311202.0,2130411802.0,1657003766.0,1607485514.0,791879782.0,518607099.0,254913346.0
69,Phải trả người lao động,1146535513.0,2859665543.0,3116189533.0,1620457164.0,1615806331.0,933566169.0,703401728.0
70,Chi phí phải trả,1704567046.0,3260715064.0,511525887.0,76947085.0,645363465.0,147547063.0,99589101.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,1005186282.0,921692501.0,3631376996.0,3749083268.0,1521200478.0,1545579313.0,1245049548.0
75,Vay ngắn hạn,4286868013.0,3717352660.0,3465682600.0,2057154000.0,3686212536.0,2523500000.0,1725000000.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",26218436.0,26218436.0,26218436.0,26218436.0,80110616.0,186019825.0,186019825.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,917700900.0,846991500.0,932600000.0,812600000.0,967754000.0,929754000.0,891600000.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,917700900.0,846991500.0,932600000.0,812600000.0,967754000.0,929754000.0,891600000.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,58841776979.0,60225269832.0,62721227428.0,63230896500.0,63747900266.0,62822094094.0,62764127350.0
96,Vốn và các quỹ,58841776979.0,60225269832.0,62721227428.0,63230896500.0,63747900266.0,62822094094.0,62764127350.0
97,Vốn góp,40000000000.0,40000000000.0,40000000000.0,40000000000.0,40000000000.0,40000000000.0,40000000000.0
98,Cổ phiếu phổ thông,40000000000.0,40000000000.0,40000000000.0,40000000000.0,40000000000.0,40000000000.0,40000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,15000000000.0,15000000000.0,15000000000.0,15000000000.0,15000000000.0,15000000000.0,15000000000.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,9672932537.0,9672932537.0,7393264757.0,7393264757.0,7393264757.0,7393264757.0,7393264757.0
103,Cổ phiếu Quỹ,-1100000000.0,-1100000000.0,-1100000000.0,-1100000000.0,-1100000000.0,-1100000000.0,-1100000000.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,1395543420.0,1395543420.0,1395543420.0,1395543420.0,1395543420.0,1395543420.0,1395543420.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,-6126698978.0,-4743206125.0,32419251.0,542088323.0,1059092089.0,133285917.0,75319173.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,-7150693028.0,-6227123801.0,-2463826566.0,47438330.0,3166525.0,0.0,0.0
112,LNST chưa phân phối kỳ này,1023994050.0,1483917676.0,2496245817.0,494649993.0,1055925564.0,133285917.0,75319173.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,97924217842.0,106890219336.0,110345696045.0,97836107843.0,94179058827.0,85466352301.0,80448669904.0
