,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
16,(Tăng)/giảm chứng khoán kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Chi phí lãi vay đã trả,-272670914.0,-782529836.0,-953861533.0,-1454900928.0,-1387658530.0,-227243109.0,0.0,0.0,0.0
18,Thuế thu nhập doanh nghiệp đã trả,0.0,0.0,-376852788.0,-863975494.0,-1122520182.0,-383694327.0,-390301136.0,0.0,-259888227.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,-12861453.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,1542884585.0,13824693250.0,2348300720.0,-23749311485.0,-20872975536.0,32094176303.0,-71783021046.0,109436985492.0,119153.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-6418146187.0,-388818182.0,-1064072727.0,-14282090909.0,-21032000000.0,0.0,-108283461500.0,-6511198500.0,0.0
23,Tiền thu được từ thanh lý tài sản cố định,7959500000.0,0.0,0.0,0.0,1159211001.0,1059090909.0,36500000000.0,115948090000.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,-3408000000.0,0.0,-2780000000.0,0.0,0.0,0.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,3408000000.0,0.0,2780000000.0,0.0,0.0,0.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,-6700000000.0,-3800000000.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,17620784988.0,0.0,0.0,0.0,31035000000.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,1530772.0,726444.0,4373447.0,12779424.0,19813463.0,85394.0,440454.0,93992.0,119153.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,7000000000.0,14767000000.0,7484579310.0,2959821247.0,-4076595024.0,-13847217360.0,-909782640.0,0.0,0.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,16000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,12500000000.0,27586000000.0,40242478310.0,54975762935.0,63662929674.0,3219500000.0,0.0,0.0,0.0
33,Tiển trả các khoản đi vay,-5500000000.0,-28819000000.0,-32757899000.0,-47015941688.0,-67739524698.0,-17066717360.0,-909782640.0,0.0,0.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,-5000000000.0,0.0,0.0,0.0,0.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,1587842268.0,8107786031.0,-1098578767.0,-3665671144.0,-5088252750.0,405045748.0,18047041.0,-19000323.0,36862060269.0
38,Tiền và tương đương tiền đầu kỳ,294661014.0,1882503282.0,9990823242.0,8892244475.0,5285630363.0,143061839.0,547999928.0,566046969.0,547046646.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,533929.0,0.0,59057032.0,0.0,-107659.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,1882503282.0,9990823242.0,8892244475.0,5285630363.0,197377613.0,547999928.0,566046969.0,547046646.0,37409106915.0
