,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
80,Nợ dài hạn,11242407534.0,14612257891.0,12066264891.0,13520304770.0,10974334611.0,10393548341.0,11406717341.0,10411886341.0,6596353841.0
81,Phải trả nhà cung cấp dài hạn,0.0,8440277121.0,7440284121.0,10440324000.0,9440353841.0,8440353841.0,7940353841.0,7440353841.0,4940353841.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,3524426764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,7717980770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,6171980770.0,4625980770.0,3079980770.0,1533980770.0,1953194500.0,3466363500.0,2971532500.0,1656000000.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,72987004837.0,74648913520.0,76226399169.0,76108087103.0,76516588832.0,76072744695.0,26703608950.0,31242570936.0,35428238145.0
96,Vốn và các quỹ,72987004837.0,74648913520.0,76226399169.0,76108087103.0,76516588832.0,76072744695.0,26703608950.0,31242570936.0,35428238145.0
97,Vốn góp,66666660000.0,66666660000.0,66666660000.0,66666660000.0,66666660000.0,66666660000.0,66666660000.0,66666660000.0,66666660000.0
98,Cổ phiếu phổ thông,66666660000.0,66666660000.0,66666660000.0,66666660000.0,66666660000.0,66666660000.0,66666660000.0,66666660000.0,66666660000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,4614045869.0,4914505663.0,5311779358.0,6111531188.0,6745685760.0,7354216980.0,6666660000.0,6666660000.0,6666660000.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,1706298968.0,3067747857.0,4247959811.0,3329895915.0,3104243072.0,2051867715.0,-46629711050.0,-42090749064.0,-37905081855.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,901379380.0,93200667.0,-2212573947.0,61586971.0,1887180632.0,-1059112026.0,-46629711050.0,-42090749064.0
112,LNST chưa phân phối kỳ này,1706298968.0,2166368477.0,4154759144.0,5542469862.0,3042656101.0,164687083.0,-45570599024.0,4538961986.0,4185667209.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,186043134323.0,147936098566.0,243468424154.0,203044672295.0,156162398750.0,270523766631.0,150906737061.0,157927893039.0,184260101757.0
