,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,7500000000.0,7500000000.0,7500000000.0,7500000000.0,7500000000.0,7500000000.0,7500000000.0,7500000000.0
56,Dự phòng giảm giá đầu tư dài hạn,-400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,18723205626.0,11580282565.0,6264698503.0,1399916456.0,17524759484.0,60955728647.0,59323847034.0,54454373550.0
59,Trả trước dài hạn,18723205626.0,11455912888.0,5972520662.0,886898705.0,16727870077.0,59711734901.0,58489669002.0,53436009372.0
60,Thuế thu nhập hoãn lại phải thu,0.0,124369677.0,292177841.0,513017751.0,796889407.0,1243993746.0,834178032.0,1018364178.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,66358460809.0,148962070335.0,133303382036.0,144411780355.0,148491133411.0,237015346065.0,332740033699.0,287479392080.0
65,Nợ ngắn hạn,66358460809.0,148962070335.0,133303382036.0,144411780355.0,148491133411.0,230015346065.0,231207033699.0,197851392080.0
66,Phải trả người bán,8628618572.0,30203017749.0,16673587142.0,26283477427.0,28278849492.0,74544152938.0,72700784484.0,57290448386.0
67,Người mua trả tiền trước,745781431.0,225645787.0,278539026.0,2903112840.0,5934022374.0,5712753161.0,4781875594.0,1163571255.0
68,Thuế và các khoản phải trả Nhà nước,2239819339.0,1177920707.0,5682326459.0,2934356321.0,21147262709.0,2193088649.0,3065159418.0,6889071953.0
69,Phải trả người lao động,31181381480.0,41688090372.0,25880490372.0,18098889326.0,19235738293.0,32886960035.0,20592837057.0,15514423934.0
70,Chi phí phải trả,0.0,4144306909.0,4200102909.0,8172206583.0,6115286037.0,8610889382.0,10993674445.0,11233244426.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,8044531555.0,11153271665.0,14678456815.0
74,Phải trả khác,4037518316.0,54857124024.0,61104122031.0,65052867227.0,62134820977.0,73653212335.0,70527779629.0,50173266819.0
75,Vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,16136000000.0,25788000000.0,26580000000.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,31992980.0,63160392.0,93365396.0,139045320.0,153198136.0,153198136.0
77,"Quỹ khen thưởng, phúc lợi",19525341671.0,16665964787.0,19452221117.0,20903710239.0,5551788133.0,8094712690.0,11450453271.0,14175710356.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,0.0,0.0,0.0,0.0,7000000000.0,101533000000.0,89628000000.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,0.0,7000000000.0,101533000000.0,89628000000.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,315642836447.0,345267078805.0,341257426960.0,345393542138.0,352193767946.0,355434267098.0,356193917377.0,357944720902.0
96,Vốn và các quỹ,315635932047.0,345267078805.0,341257426960.0,345393542138.0,352193767946.0,355434267098.0,356193917377.0,357944720902.0
97,Vốn góp,300000000000.0,300000000000.0,300000000000.0,300000000000.0,300000000000.0,300000000000.0,300000000000.0,300000000000.0
98,Cổ phiếu phổ thông,300000000000.0,300000000000.0,300000000000.0,300000000000.0,300000000000.0,300000000000.0,300000000000.0,300000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,3030484248.0,0.0,3166833462.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,4917088760.0,0.0,4210024535.0,6885360484.0,9743759816.0,12895560317.0,16407785649.0,19412240723.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,7688359039.0,42100245343.0,33880568963.0,35341348192.0,39283174668.0,42538706781.0,39786131728.0,38532480179.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,23901202.0,0.0,7127209476.0,6757354875.0,7765169662.0,7416453466.0,9741580985.0,11002721984.0
112,LNST chưa phân phối kỳ này,7664457837.0,42100245343.0,26753359487.0,28583993317.0,31518005006.0,35122253315.0,30044550743.0,27529758195.0
113,Lợi ích cổ đông không kiểm soát,0.0,3166833462.0,0.0,3166833462.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,6904400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,6904400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,382001297256.0,494229149140.0,474560808996.0,489805322493.0,500684901357.0,592449613163.0,688933951076.0,645424112982.0
