,CHỈ TIÊU,2016,2017,2018,2019,2020,2021,2022
24,Phải thu thuế khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,0.0,10194403857.0,15904509472.0,2108058208.0,2606108280.0,70053119728.0,69362297625.0
28,Phải thu dài hạn,0.0,0.0,0.0,50000000.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,50000000.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,0.0,10087011290.0,1313461821.0,1088687577.0,1941934000.0,1340304173.0,980797625.0
37,GTCL TSCĐ hữu hình,0.0,922911290.0,1313461821.0,1088687577.0,1941934000.0,1340304173.0,980797625.0
38,Nguyên giá TSCĐ hữu hình,0.0,927900000.0,1348645455.0,1348645455.0,2556488364.0,2108893819.0,2108893819.0
39,Khấu hao lũy kế TSCĐ hữu hình,0.0,-4988710.0,-35183634.0,-259957878.0,-614554364.0,-768589646.0,-1128096194.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,9164100000.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,9164100000.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,9994221290.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,10092000000.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,-97778710.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,4377275000.0,118181818.0,0.0,68381500000.0,68381500000.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,0.0,107392567.0,219551361.0,851188813.0,664174280.0,331315555.0,0.0
59,Trả trước dài hạn,0.0,107392567.0,219551361.0,851188813.0,664174280.0,331315555.0,0.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,39900390925.0,7543423698.0,36386022797.0,24411579466.0,20540463529.0,1531794276.0,423880772.0
65,Nợ ngắn hạn,39900390925.0,7543423698.0,36386022797.0,24411579466.0,19877439501.0,1531794276.0,423880772.0
66,Phải trả người bán,205000000.0,7376783963.0,30954620961.0,16565538819.0,1732283250.0,88829291.0,12331161.0
67,Người mua trả tiền trước,8500000000.0,0.0,2113000000.0,0.0,0.0,0.0,150218100.0
68,Thuế và các khoản phải trả Nhà nước,6032175.0,166372735.0,246951836.0,419390647.0,125232581.0,1025220985.0,130131511.0
69,Phải trả người lao động,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Chi phí phải trả,0.0,0.0,0.0,0.0,29291324.0,45000000.0,100000000.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,31189358750.0,267000.0,558450000.0,826650000.0,836435000.0,372744000.0,31200000.0
75,Vay ngắn hạn,0.0,0.0,2513000000.0,6600000000.0,17154197346.0,0.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,0.0,0.0,0.0,663024028.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,663024028.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,3024128700.0,13671090944.0,17033418339.0,17962716313.0,42462062601.0,115850332944.0,218618390554.0
96,Vốn và các quỹ,3024128700.0,13671090944.0,17033418339.0,17962716313.0,42462062601.0,115850332944.0,218618390554.0
97,Vốn góp,3000000000.0,13092000000.0,13092000000.0,13092000000.0,38092000000.0,114276000000.0,217124400000.0
98,Cổ phiếu phổ thông,3000000000.0,13092000000.0,13092000000.0,13092000000.0,38092000000.0,114276000000.0,217124400000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,-1625180000.0,-1769180000.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,24128700.0,579090944.0,3436816531.0,4357541233.0,4370062601.0,3199512944.0,3263170554.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,24128700.0,581018733.0,3441418339.0,4107214693.0,370402601.0,3199512944.0
112,LNST chưa phân phối kỳ này,24128700.0,554962244.0,2855797798.0,916122894.0,262847908.0,2829110343.0,63657610.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,504601808.0,513175080.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,42924519625.0,21214514642.0,53419441136.0,42374295779.0,63002526130.0,117382127220.0,219042271326.0
