,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,801581234.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,2450362958.0,2171851695.0,1907343640.0,1642917020.0,1408214589.0,1173512158.0,1023423163.0,746414013.0
59,Trả trước dài hạn,2450362958.0,2171851695.0,1907343640.0,1642917020.0,1408214589.0,1173512158.0,1023423163.0,746414013.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,21127768997.0,41017881775.0,43599710313.0,43008720462.0,55458848590.0,53059782886.0,56851105248.0,55568399639.0
65,Nợ ngắn hạn,21127768997.0,40863196828.0,42804185366.0,43008720462.0,55313394044.0,52765192327.0,56851105248.0,55336486881.0
66,Phải trả người bán,4452439072.0,4688450474.0,11202638982.0,10483140437.0,14462737394.0,15003240637.0,14615746042.0,13241873384.0
67,Người mua trả tiền trước,6421432995.0,5961770697.0,70394474.0,30201743.0,7993000000.0,7157092866.0,2904156000.0,950257000.0
68,Thuế và các khoản phải trả Nhà nước,670452653.0,2232105602.0,2258111613.0,2032100046.0,1799584157.0,1756172245.0,1331254687.0,2591481850.0
69,Phải trả người lao động,4001975.0,2977048071.0,1425632247.0,2203497404.0,2159741557.0,874627196.0,999225336.0,977689792.0
70,Chi phí phải trả,94485000.0,139850000.0,0.0,251814308.0,1545718841.0,652617693.0,175420000.0,3398669225.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,8465650323.0,5121059200.0,2737962593.0,4417952138.0,6063932499.0,7739222696.0,7460854532.0,11516616717.0
75,Vay ngắn hạn,500000000.0,19341000000.0,24629528720.0,21693606909.0,19341000000.0,19000000000.0,29136691421.0,22296717723.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,347464786.0,0.0,1239464990.0,367791719.0,120798000.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",519306979.0,54447998.0,479916737.0,656942487.0,1579887877.0,461420994.0,227757230.0,363181190.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,154684947.0,795524947.0,0.0,145454546.0,294590559.0,0.0,231912758.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,154684947.0,795524947.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,145454546.0,72727274.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,221863285.0,0.0,231912758.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,27500000000.0,29970801782.0,30788224958.0,30120458765.0,29824019343.0,30265614236.0,30001215365.0,29814682627.0
96,Vốn và các quỹ,27500000000.0,29970801782.0,30788224958.0,30120458765.0,29824019343.0,30265614236.0,30001215365.0,29814682627.0
97,Vốn góp,27500000000.0,27500000000.0,27500000000.0,27500000000.0,27500000000.0,27500000000.0,27500000000.0,27500000000.0
98,Cổ phiếu phổ thông,27500000000.0,27500000000.0,27500000000.0,27500000000.0,27500000000.0,27500000000.0,27500000000.0,27500000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,0.0,2470801782.0,3288224958.0,2620458765.0,2324019343.0,2765614236.0,2501215365.0,2314682627.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,133301782.0,0.0,37396912.0,13505226.0,2501215365.0,0.0
112,LNST chưa phân phối kỳ này,0.0,2470801782.0,3154923176.0,2620458765.0,2286622431.0,2752109010.0,0.0,2314682627.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,48627768997.0,70988683557.0,74387935271.0,73129179227.0,85282867933.0,83325397122.0,86852320613.0,85383082266.0
