,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
21,Tài sản lưu động khác,44166548058.0,42328852357.0,4335987786.0,6930454982.0,3220582360.0,8717493747.0,15273436214.0,21874422480.0
22,Trả trước ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Thuế VAT phải thu,44166548058.0,42328852357.0,0.0,5444456161.0,2090128685.0,3502659219.0,8034938206.0,16984089796.0
24,Phải thu thuế khác,0.0,0.0,4335987786.0,1485998821.0,1130453675.0,5214834528.0,7238498008.0,4890332684.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,543938667636.0,595634136481.0,542804589819.0,543809921416.0,518061575786.0,498960371539.0,504352537084.0,510384854391.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,276843178655.0,256048475779.0,284325772573.0,280420309251.0,255039510159.0,241217550861.0,229760418664.0,214535006009.0
37,GTCL TSCĐ hữu hình,213779136581.0,192973526819.0,221485823601.0,217715360287.0,192363727869.0,178399407455.0,166833230340.0,151757828209.0
38,Nguyên giá TSCĐ hữu hình,518647287972.0,518222868980.0,538726140647.0,569822002107.0,573813862911.0,581821145500.0,593739266373.0,600863453412.0
39,Khấu hao lũy kế TSCĐ hữu hình,-304868151391.0,-325249342161.0,-317240317046.0,-352106641820.0,-381450135042.0,-403421738045.0,-426906036033.0,-449105625203.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,63064042074.0,63074948960.0,62839948972.0,62704948964.0,62675782290.0,62818143406.0,62927188324.0,62777177800.0
44,Nguyên giá TSCĐ vô hình,64761117833.0,65111117833.0,65111117833.0,65111117833.0,64115297290.0,63720628290.0,63965628290.0,63965628290.0
45,Khấu hao lũy kế TSCĐ vô hình,-1697075759.0,-2036168873.0,-2271168861.0,-2406168869.0,-1439515000.0,-902484884.0,-1038439966.0,-1188450490.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,99964364770.0,161919546158.0,96252334928.0,95926173937.0,95558627399.0,95535212490.0,95535212490.0,95535212490.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,167091491985.0,177626482318.0,162226482318.0,167463438228.0,167463438228.0,159661470007.0,176616856839.0,197980675891.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,235397400000.0,235397400000.0,235397400000.0,246733655910.0,246733655910.0,246733655910.0,246733655910.0,246733655910.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,-68305908015.0,-57770917682.0,-73170917682.0,-79270217682.0,-79270217682.0,-87072185903.0,-70116799071.0,-48752980019.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,39632226.0,39632226.0,0.0,0.0,0.0,2546138181.0,2440049091.0,2333960001.0
59,Trả trước dài hạn,39632226.0,39632226.0,0.0,0.0,0.0,2546138181.0,2440049091.0,2333960001.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,267960997626.0,287749341595.0,303866400934.0,319653793804.0,356198084579.0,283951546547.0,559984869027.0,650952031934.0
65,Nợ ngắn hạn,267960997626.0,287749341595.0,303866400934.0,319653793804.0,356198084579.0,283951546547.0,559984869027.0,650952031934.0
66,Phải trả người bán,31067324460.0,17261123478.0,86162994130.0,40692310707.0,52118794964.0,13701505350.0,26842671187.0,33032780261.0
67,Người mua trả tiền trước,12246553062.0,37441362062.0,53243328062.0,103551013522.0,117405203842.0,106594323981.0,393755131392.0,482844687056.0
68,Thuế và các khoản phải trả Nhà nước,24034312123.0,8937422801.0,2330831809.0,236879778.0,0.0,0.0,0.0,0.0
69,Phải trả người lao động,61032444246.0,40925069946.0,36479459700.0,39079385900.0,35560856200.0,42174930534.0,43419020622.0,10153366854.0
70,Chi phí phải trả,11645946439.0,15208614907.0,21964901080.0,3787065206.0,1814972647.0,2239088311.0,14612050940.0,53654858249.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,60750772905.0,95796899832.0,75445131156.0,103603814432.0,108939740950.0,88874967331.0,50492739595.0,35373121471.0
75,Vay ngắn hạn,9873628600.0,13600000000.0,5900000000.0,0.0,0.0,0.0,0.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,29970284285.0,35740451610.0,10988982000.0,13720681500.0,29359453700.0,21293264735.0,22942516650.0,27166998250.0
77,"Quỹ khen thưởng, phúc lợi",27339731506.0,22838396959.0,11350772997.0,14982642759.0,10999062276.0,9073466305.0,7920738641.0,8726219793.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,816838864147.0,816333145565.0,869556148832.0,834832192007.0,837723052432.0,838495645248.0,853762750217.0,881001068835.0
96,Vốn và các quỹ,816838864147.0,816333145565.0,869556148832.0,834832192007.0,837723052432.0,838495645248.0,853762750217.0,881001068835.0
97,Vốn góp,619689260000.0,619689260000.0,619689260000.0,619689260000.0,619689260000.0,619689260000.0,619689260000.0,619689260000.0
98,Cổ phiếu phổ thông,619689260000.0,619689260000.0,619689260000.0,619689260000.0,619689260000.0,619689260000.0,619689260000.0,619689260000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,14260192185.0,14260192185.0,14260192185.0,14260192185.0,107172475915.0,107172475915.0,113777263002.0,113777263002.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,92811830823.0,92811830823.0,101680526344.0,126073229576.0,33160945846.0,33160945846.0,26556158759.0,26556158759.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,90077581139.0,89571862557.0,133926170303.0,74809510246.0,77700370671.0,78472963487.0,93740068456.0,120978387074.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,3186090937.0,55804740232.0,64232732498.0,64376852840.0,64376852840.0,64376852840.0,64376852840.0,77941162306.0
112,LNST chưa phân phối kỳ này,86891490202.0,33767122325.0,69693437805.0,10432657406.0,13323517831.0,14096110647.0,29363215616.0,43037224768.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,1084799861773.0,1104082487160.0,1173422549766.0,1154485985811.0,1193921137011.0,1122447191795.0,1413747619244.0,1531953100769.0
