,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,1172514739.0,7403085182.0,7451921443.0,7093892977.0,6378761218.0,5707811840.0,6356450553.0,5826693751.0
59,Trả trước dài hạn,1172514739.0,7403085182.0,7451921443.0,7093892977.0,6378761218.0,5707811840.0,6356450553.0,5826693751.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,188533834731.0,184905740675.0,197596349177.0,126336439829.0,40300459158.0,35795025234.0,29903081408.0,33404622249.0
65,Nợ ngắn hạn,133843510849.0,125299331162.0,162099731367.0,111793845947.0,10717452636.0,4937793982.0,3629043206.0,8409665487.0
66,Phải trả người bán,52558863233.0,50770120871.0,51620189982.0,2101699821.0,4003130037.0,1785079038.0,1510832745.0,1393324106.0
67,Người mua trả tiền trước,489881320.0,264693716.0,166728748.0,10018227.0,1670140.0,365000.0,357107850.0,3897850.0
68,Thuế và các khoản phải trả Nhà nước,723427471.0,384513520.0,1244912064.0,3338470135.0,839811612.0,909255768.0,234081005.0,6114056361.0
69,Phải trả người lao động,0.0,0.0,0.0,71323000.0,780000000.0,350575241.0,32608745.0,0.0
70,Chi phí phải trả,296895.0,499800000.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,308720000.0,167896522.0
74,Phải trả khác,807249702.0,1589191790.0,898714308.0,566468240.0,187911052.0,258720000.0,834008456.0,626706243.0
75,Vay ngắn hạn,78924702963.0,71398750000.0,107962000000.0,105254100000.0,4250000000.0,1053527840.0,0.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",339089265.0,392261265.0,207186265.0,451766524.0,654929795.0,580271095.0,351684405.0,103784405.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,54690323882.0,59606409513.0,35496617810.0,14542593882.0,29583006522.0,30857231252.0,26274038202.0,24994956762.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,179610000.0,82610000.0,82610000.0,82610000.0,82610000.0,82610000.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,1918936522.0,1660216522.0,1401496522.0,1142776522.0,884056522.0,366616522.0,107896522.0,0.0
87,Phải trả dài hạn khác,5710207360.0,6418072991.0,1936351288.0,880007360.0,24851300000.0,29775262830.0,25772749780.0,24793186762.0
88,Vay dài hạn,47061180000.0,51528120000.0,31979160000.0,12437200000.0,3765040000.0,632741900.0,310781900.0,119160000.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,22280820667.0,23314771632.0,25653408846.0,28593733098.0,29620073372.0,29894461921.0,23877189994.0,13412009197.0
96,Vốn và các quỹ,22280820667.0,23314771632.0,25653408846.0,28593733098.0,29620073372.0,29894461921.0,23877189994.0,13412009197.0
97,Vốn góp,17200000000.0,17200000000.0,17200000000.0,17200000000.0,17200000000.0,17200000000.0,17200000000.0,17200000000.0
98,Cổ phiếu phổ thông,17200000000.0,17200000000.0,17200000000.0,17200000000.0,17200000000.0,17200000000.0,17200000000.0,17200000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,10837346396.0,12603865779.0,6089074999.0,8099508599.0,10932543098.0,12211819134.0,12626891931.0,12626891931.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,-5756525729.0,-6489094147.0,2364333847.0,3294224499.0,1487530274.0,482642787.0,-5949701937.0,-16414882734.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,-5756525729.0,-7810617112.0,25696633.0,26620359.0,0.0,0.0,0.0,-5949701937.0
112,LNST chưa phân phối kỳ này,0.0,1321522965.0,2338637214.0,3267604140.0,1487530274.0,482642787.0,-5949701937.0,-10465180797.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,210814655398.0,208220512307.0,223249758023.0,154930172927.0,69920532530.0,65689487155.0,53780271402.0,46816631446.0
