,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,365379300.0,365379300.0,365379300.0,365379300.0,0.0,0.0,0.0
74,Phải trả khác,30134179840.0,21467549017.0,12804402553.0,8550295281.0,12680223252.0,12915255470.0,12803883923.0,5015766340.0,4504076662.0
75,Vay ngắn hạn,0.0,0.0,28689420581.0,46132661777.0,14098145801.0,29464420804.0,19520000000.0,19520000000.0,19520000000.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",3156735817.0,5394290134.0,523802147.0,2772721957.0,2108671515.0,805547708.0,1523923099.0,3027205015.0,3155133524.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,35562376810.0,35545743610.0,61400507836.0,75424478843.0,128718205023.0,209974388182.0,188684394529.0,165073948763.0,142882031537.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,96814765.0,12293820.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,35562376810.0,35545743610.0,37787380840.0,42302766340.0,108196998340.0,107691297276.0,105702489050.0,101612043284.0,98940126058.0
88,Vay dài hạn,0.0,0.0,23516312231.0,33109418683.0,20521206683.0,102283090906.0,82981905479.0,63461905479.0,43941905479.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Dự phòng trợ cấp thôi việc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,176459040675.0,98267305487.0,137531854887.0,153445835364.0,160891102501.0,171892130651.0,181899471044.0,183514278947.0,199840020944.0
96,Vốn và các quỹ,176459040675.0,98267305487.0,137531854887.0,153445835364.0,160891102501.0,171892130651.0,181899471044.0,183514278947.0,199840020944.0
97,Vốn góp,150000000000.0,60910799065.0,120086720000.0,120086720000.0,120086720000.0,120086720000.0,120086720000.0,120086720000.0,120086720000.0
98,Cổ phiếu phổ thông,150000000000.0,60910799065.0,120086720000.0,120086720000.0,120086720000.0,120086720000.0,120086720000.0,120086720000.0,120086720000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,26459040675.0,37356506422.0,0.0,5410296910.0,8958411489.0,12828189949.0,16933495233.0,22355201441.0,46351313445.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Quỹ dự phòng tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,0.0,0.0,17445134887.0,27948818454.0,31845971012.0,38977220702.0,44879255811.0,41072357506.0,33401987499.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,2409204030.0,6060911674.0,10191382255.0,14089466181.0,7274597619.0,8906135250.0
112,LNST chưa phân phối kỳ này,0.0,0.0,17445134887.0,25539614424.0,25785059338.0,28785838447.0,30789789630.0,33797759887.0,24495852249.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"Quỹ khen thưởng, phúc lợi (trước 2010)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,286850848139.0,205625517176.0,284253725895.0,351170642767.0,397736416261.0,510562892643.0,507262338183.0,511234048612.0,491520687536.0
