,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,1280823291.0,1526230754.0,181404147.0,825847122.0,403469679.0,0.0,891051769.0,1468599136.0
59,Trả trước dài hạn,1280823291.0,1526230754.0,181404147.0,825847122.0,403469679.0,0.0,891051769.0,1468599136.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,61941343879.0,65994941270.0,61154229025.0,46567391664.0,57575886490.0,48847391969.0,63561451400.0,82177371622.0
65,Nợ ngắn hạn,57884343879.0,65937941270.0,59265130136.0,42442181662.0,54814565376.0,47233559743.0,62989251400.0,79503215722.0
66,Phải trả người bán,10561564604.0,8461060527.0,7318423274.0,8160773908.0,11742761856.0,10782812067.0,18211559903.0,20913839599.0
67,Người mua trả tiền trước,254848827.0,251852764.0,45083903.0,209877030.0,45083904.0,45083903.0,45083903.0,45083903.0
68,Thuế và các khoản phải trả Nhà nước,779596727.0,3674600365.0,12992339640.0,4919401062.0,3411779735.0,3411220144.0,1546468251.0,424534470.0
69,Phải trả người lao động,3007124940.0,3966191739.0,2865730697.0,2890569076.0,1632751049.0,1182534459.0,9175341316.0,14681962111.0
70,Chi phí phải trả,674970226.0,1450739392.0,338148237.0,202275577.0,528442646.0,252863909.0,1588620312.0,865028455.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,1447856488.0,1509366952.0,1418544363.0,1259648779.0,952722749.0,2213021867.0,579279682.0,991802700.0
75,Vay ngắn hạn,41035683087.0,34174880551.0,31769981042.0,22563122320.0,36457240690.0,27995854484.0,31194644358.0,40678686520.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,12000000000.0,2400000000.0,2000000000.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",122698980.0,449248980.0,116878980.0,236513910.0,43782747.0,1350168910.0,648253675.0,902277964.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,4057000000.0,57000000.0,1889098889.0,4125210002.0,2761321114.0,1613832226.0,572200000.0,2674155900.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,57000000.0,57000000.0,56000000.0,56000000.0,56000000.0,56000000.0,56000000.0,56000000.0
88,Vay dài hạn,4000000000.0,0.0,1833098889.0,4069210002.0,2705321114.0,1557832226.0,516200000.0,2618155900.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,27368936106.0,30701324368.0,35775195473.0,95721652365.0,96627070115.0,96803213539.0,91908012948.0,96646124701.0
96,Vốn và các quỹ,27368936106.0,30701324368.0,35775195473.0,95721652365.0,96627070115.0,96803213539.0,91908012948.0,96646124701.0
97,Vốn góp,15000000000.0,15000000000.0,15000000000.0,60000000000.0,63000000000.0,63000000000.0,63000000000.0,63000000000.0
98,Cổ phiếu phổ thông,15000000000.0,15000000000.0,15000000000.0,60000000000.0,63000000000.0,63000000000.0,63000000000.0,63000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,1419218835.0,1419218835.0,1419218835.0,1271118835.0,3089618835.0,3089618835.0,3089618835.0,3089618835.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,66716000.0,66716000.0,66716000.0,66716000.0,66716000.0,66716000.0,66716000.0,66716000.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,300022774.0,300022774.0,300022774.0,781136449.0,8236267633.0,14172686626.0,15377782585.0,15377782585.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,10582978497.0,13915366759.0,18989237864.0,33602681081.0,22234467647.0,16474192078.0,10373895528.0,15112007281.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,4941555488.0,10116978497.0,12997539259.0,8746404336.0,2446404336.0,4423232491.0,6937652639.0,8644271239.0
112,LNST chưa phân phối kỳ này,5641423009.0,3798388262.0,5991698605.0,24856276745.0,19788063311.0,12050959587.0,3436242889.0,6467736042.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,89310279985.0,96696265638.0,96929424498.0,142289044029.0,154202956605.0,145650605508.0,155469464348.0,178823496323.0
