,CHỈ TIÊU,2016,2017,2018,2019,2020,2021,2022
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,11463695000.0,3996202000.0,999050000.0,0.0,0.0,426463265.0,400522563.0
59,Trả trước dài hạn,11463695000.0,3996202000.0,999050000.0,0.0,0.0,426463265.0,400522563.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,90472520270.0,61858540116.0,30104317902.0,10676692483.0,20911634367.0,26351666120.0,25883187842.0
65,Nợ ngắn hạn,90419177180.0,61858540116.0,30104317902.0,10676692483.0,20911634367.0,26351666120.0,25883187842.0
66,Phải trả người bán,22052717920.0,16312715739.0,7708665553.0,1170625836.0,1170625836.0,1170625836.0,1170625836.0
67,Người mua trả tiền trước,30747902205.0,8618601855.0,0.0,0.0,0.0,0.0,0.0
68,Thuế và các khoản phải trả Nhà nước,10967232106.0,14623514230.0,9351198592.0,125749268.0,125749268.0,129149268.0,133214083.0
69,Phải trả người lao động,1684109020.0,1822562546.0,2594231419.0,1488558593.0,0.0,0.0,0.0
70,Chi phí phải trả,477013927.0,310186000.0,10263903478.0,418413600.0,0.0,3744043016.0,6118367902.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,17667290127.0,20117485656.0,186318860.0,7473345186.0,3006163670.0,1698752407.0,2122421428.0
75,Vay ngắn hạn,6822911875.0,53474090.0,0.0,0.0,11488558593.0,14488558593.0,16338558593.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,5120537000.0,5120537000.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,53343090.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,53343090.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,44955333335.0,50207792643.0,67229655732.0,51614365548.0,30909572155.0,14779275746.0,5741506863.0
96,Vốn và các quỹ,44955333335.0,50207792643.0,67229655732.0,51614365548.0,30909572155.0,14779275746.0,5741506863.0
97,Vốn góp,105000000000.0,105000000000.0,105000000000.0,105000000000.0,105000000000.0,105000000000.0,105000000000.0
98,Cổ phiếu phổ thông,105000000000.0,105000000000.0,105000000000.0,105000000000.0,105000000000.0,105000000000.0,105000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,-60044666665.0,-54792207357.0,-37770344268.0,-53385634452.0,-74090427845.0,-90220724254.0,-99258493137.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,-68851816353.0,-60044666665.0,-54792207357.0,-37770344268.0,-58639723692.0,-74090427845.0,-90220724254.0
112,LNST chưa phân phối kỳ này,8807149688.0,5252459308.0,17021863089.0,-15615290184.0,-15450704153.0,-16130296409.0,-9037768883.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,135427853605.0,112066332759.0,97333973634.0,62291058031.0,51821206522.0,41130941866.0,31624694705.0
