,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
59,Trả trước dài hạn,949921700.0,1920667623.0,2648696156.0,3543149947.0,2446964757.0,1043292933.0,1856180172.0,833323934.0,807666079.0
60,Thuế thu nhập hoãn lại phải thu,560096842.0,416137460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,40386742539.0,40505333761.0,10476566029.0,9273404811.0,9129023738.0,10912111201.0,15413713387.0,11642002777.0,85591189152.0
65,Nợ ngắn hạn,27386742539.0,27371997761.0,10476566029.0,9273404811.0,9129023738.0,7912111201.0,15413713387.0,11642002777.0,83341189152.0
66,Phải trả người bán,17887104134.0,17721053626.0,2439199048.0,5468285336.0,5478348727.0,5321177514.0,5094297859.0,4858789222.0,48893887614.0
67,Người mua trả tiền trước,0.0,0.0,21519792.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Thuế và các khoản phải trả Nhà nước,5449001.0,136522249.0,171001944.0,289984685.0,1731848440.0,553482876.0,1382063620.0,758967564.0,2203242363.0
69,Phải trả người lao động,639977329.0,610287720.0,376932588.0,960014604.0,944137314.0,1270635886.0,1485174651.0,1313695619.0,2673563600.0
70,Chi phí phải trả,205011891.0,42992772.0,56793308.0,11753918.0,19533096.0,20879529.0,21381214.0,106266568.0,1885335442.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,2549200184.0,2594477394.0,511119349.0,543366268.0,622156161.0,679935396.0,777567270.0,848149945.0,884568354.0
75,Vay ngắn hạn,6100000000.0,6266664000.0,6900000000.0,2000000000.0,333000000.0,0.0,6000000000.0,3000000000.0,26375000000.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,66000000.0,653228773.0,756133859.0,425591779.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,13000000000.0,13133336000.0,0.0,0.0,0.0,3000000000.0,0.0,0.0,2250000000.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,13000000000.0,13133336000.0,0.0,0.0,0.0,3000000000.0,0.0,0.0,2250000000.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,15305359215.0,19929960110.0,45864355221.0,48787191592.0,55094877624.0,58225819938.0,62886544475.0,63005453268.0,70779497422.0
96,Vốn và các quỹ,15305359215.0,19929960110.0,45864355221.0,48787191592.0,55094877624.0,58225819938.0,62886544475.0,63005453268.0,70779497422.0
97,Vốn góp,28000000000.0,28000000000.0,54950000000.0,54950000000.0,54950000000.0,54950000000.0,54950000000.0,54950000000.0,54950000000.0
98,Cổ phiếu phổ thông,28000000000.0,28000000000.0,54950000000.0,54950000000.0,54950000000.0,54950000000.0,54950000000.0,54950000000.0,54950000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,-12694640785.0,-8070039890.0,-9085644779.0,-6162808408.0,144877624.0,3275819938.0,7936544475.0,8055453268.0,15829497422.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,-12694640785.0,-12694640785.0,-8486177350.0,-8413816509.0,-6162808408.0,144877624.0,528319938.0,4090044475.0,4208953268.0
112,LNST chưa phân phối kỳ này,0.0,4624600895.0,-599467429.0,2251008101.0,6307686032.0,3130942314.0,7408224537.0,3965408793.0,11620544154.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,55692101754.0,60435293871.0,56340921250.0,58060596403.0,64223901362.0,69137931139.0,78300257862.0,74647456045.0,156370686574.0
