,CHỈ TIÊU,2012,2013,2014,2015,2016,2017,2018
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,6100000000.0,0.0,15553870298.0,9000000000.0,9000000000.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,2877206120.0,2845900884.0,7056429908.0,4446520097.0,3210931780.0,2995534430.0,2481842224.0
59,Trả trước dài hạn,2877206120.0,2845900884.0,7056429908.0,4446520097.0,3210931780.0,2995534430.0,2481842224.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,143690829340.0,167040615399.0,189022293707.0,216526391525.0,289653384480.0,235113965683.0,250262666975.0
65,Nợ ngắn hạn,101449750806.0,124047442865.0,136223980052.0,172940329771.0,262219397570.0,228904189136.0,244052890428.0
66,Phải trả người bán,32255495646.0,37440117631.0,35188436670.0,22595485838.0,35427631172.0,35547356177.0,35722107806.0
67,Người mua trả tiền trước,22210621165.0,14120032612.0,6706791547.0,4124307666.0,2245870096.0,0.0,0.0
68,Thuế và các khoản phải trả Nhà nước,1189659550.0,2351270703.0,3182048401.0,6611489120.0,10296458046.0,17290516835.0,16938777378.0
69,Phải trả người lao động,0.0,0.0,10215465.0,0.0,0.0,0.0,0.0
70,Chi phí phải trả,145224585.0,0.0,259413338.0,274057103.0,1005691162.0,14260523924.0,36170036136.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,650465472.0,0.0,0.0,0.0
74,Phải trả khác,18147000.0,168468984.0,402080054.0,718086894.0,4665323488.0,1230605888.0,2388807400.0
75,Vay ngắn hạn,45630602860.0,69967552935.0,90474994577.0,137677466116.0,207883303840.0,159399923225.0,151657898621.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,288971562.0,695119766.0,1175263087.0,1175263087.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,42241078534.0,42993172534.0,52798313655.0,43586061754.0,27433986910.0,6209776547.0,6209776547.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,669862733.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,42241078534.0,42993172534.0,52128450922.0,43586061754.0,27433986910.0,6209776547.0,6209776547.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Dự phòng trợ cấp thôi việc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,23928817610.0,34526160022.0,100297352729.0,106464089291.0,161574818425.0,111701203635.0,62240614856.0
96,Vốn và các quỹ,23928817610.0,34526160022.0,100297352729.0,106464089291.0,161574818425.0,111701203635.0,62240614856.0
97,Vốn góp,26529476702.0,36000000000.0,96000000000.0,96000000000.0,144000000000.0,144000000000.0,144000000000.0
98,Cổ phiếu phổ thông,26529476702.0,36000000000.0,96000000000.0,96000000000.0,144000000000.0,144000000000.0,144000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,461695416.0,1394393020.0,2022505637.0,2022505637.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Quỹ dự phòng tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,-2600659092.0,-1473839978.0,4297352729.0,10002475965.0,16180425405.0,-34321302002.0,-83781890781.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,3143114189.0,3618173067.0,14124179075.0,14124179075.0
112,LNST chưa phân phối kỳ này,-2600659092.0,-1473839978.0,4297352729.0,6859361776.0,12562252338.0,-48445481077.0,-97906069856.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,-82090.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"Quỹ khen thưởng, phúc lợi (trước 2010)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,167619646950.0,201566775421.0,289319646436.0,322990480816.0,451228202905.0,346815169318.0,312503281831.0
