,Unnamed: 0,2015,2016,2017,2018,2019,2020,2021,2022
23,Tiền thu được từ thanh lý tài sản cố định,0.0,0.0,0.0,-839900000000.0,-132742950000.0,69000000000.0,45454545.0,1715590909.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,-565500000000.0,582150000000.0,668905200000.0,-110864393451.0,0.0,0.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,157650000000.0,0.0,0.0,206152367122.0,10149776329.0,0.0
26,Đầu tư vào các doanh nghiệp khác,0.0,-14000000000.0,-126750000000.0,0.0,0.0,-45000000000.0,0.0,-54000000000.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,4000000000.0,24000000000.0,14000000000.0,0.0,0.0,0.0,55998000000.0
28,Cổ tức và tiền lãi nhận được,0.0,0.0,4478836082.0,60395964403.0,41000381700.0,13717383186.0,14659107748.0,26702941646.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,82570075448.0,272134434073.0,-12326165294.0,381082029046.0,-209051382331.0,-108948443846.0,245847251059.0,1701477557932.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,100000000000.0,0.0,0.0,0.0,85310250000.0,0.0,565957770000.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,252622205031.0,819117124706.0,1275675324184.0,1935731472718.0,1763492919464.0,835295936831.0,1522759009467.0,2689832026221.0
33,Tiển trả các khoản đi vay,-170052129583.0,-646982690633.0,-1288001489478.0,-1554649443672.0,-1972544301795.0,-1029554630677.0,-1258276290908.0,-1521151370289.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,-18635467500.0,-33160868000.0
37,Lưu chuyển tiền thuần trong kỳ,-7902791037.0,64744861355.0,56432436630.0,65359445640.0,-26664435075.0,67118717789.0,501924354841.0,775048651472.0
38,Tiền và tương đương tiền đầu kỳ,27361339646.0,19458548608.0,84203409963.0,140635846593.0,205995292235.0,179330857160.0,246449572871.0,748373927712.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,-2078.0,0.0,5876258956.0
40,Tiền và tương đương tiền cuối kỳ,19458548609.0,84203409963.0,140635846593.0,205995292233.0,179330857160.0,246449572871.0,748373927712.0,1529298838140.0
