,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300470000000.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,21412251416.0,39006619989.0,48453331710.0,36641788097.0,131201690639.0,15310454647.0,18664057590.0,52958149357.0
37,GTCL TSCĐ hữu hình,21412251416.0,39006619989.0,48453331710.0,36641788097.0,131201690639.0,15310454647.0,18664057590.0,17128649357.0
38,Nguyên giá TSCĐ hữu hình,29664117665.0,52779445093.0,69346196817.0,65454020145.0,168130008703.0,53956917003.0,62640115767.0,59331521897.0
39,Khấu hao lũy kế TSCĐ hữu hình,-8251866249.0,-13772825104.0,-20892865107.0,-28812232048.0,-36928318064.0,-38646462356.0,-43976058177.0,-42202872540.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35829500000.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35829500000.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,18321402401.0,16477082772.0,18925034280.0,36398346647.0,12408292243.0,13464198411.0,50431481632.0,462117539802.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,4000000000.0,14000000000.0,120750000000.0,110750000000.0,128750000000.0,157750000000.0,157750000000.0,157750000000.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,14000000000.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,4000000000.0,14000000000.0,102750000000.0,102750000000.0,102750000000.0,147750000000.0,147750000000.0,147750000000.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,4000000000.0,8000000000.0,26000000000.0,10000000000.0,10000000000.0,10000000000.0
58,Tài sản dài hạn khác,970842327.0,782699714.0,791499205.0,1090305064.0,9297687222.0,4331944155.0,3698200913.0,1357575765.0
59,Trả trước dài hạn,970842327.0,782699714.0,791499205.0,1090305064.0,9297687222.0,4331944155.0,3698200913.0,1346858830.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10716935.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,222484537708.0,741819218219.0,1088493259410.0,1889651530134.0,1569042714741.0,1032986539326.0,1470510912477.0,4496783487262.0
65,Nợ ngắn hạn,222244537708.0,737853018219.0,1085197059410.0,1887573530134.0,1496887713641.0,1032986539326.0,1470510912477.0,4055277695049.0
66,Phải trả người bán,100092481694.0,341578940937.0,94593874036.0,395514586200.0,300088697636.0,271926551686.0,85299005031.0,498508043527.0
67,Người mua trả tiền trước,1399690000.0,1491532500.0,57831659449.0,105095959361.0,47016486200.0,46724774109.0,182072918274.0,347005671179.0
68,Thuế và các khoản phải trả Nhà nước,0.0,459470165.0,3278028531.0,4049369256.0,1675710406.0,39181678810.0,110630663060.0,24409310730.0
69,Phải trả người lao động,0.0,0.0,912769437.0,332849782.0,1699665781.0,2122042877.0,2320427775.0,2833445121.0
70,Chi phí phải trả,0.0,0.0,2110779097.0,1093537015.0,5580475979.0,3469871301.0,2332894342.0,2053029832.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,23000000000.0,127507729625.0,0.0,0.0
74,Phải trả khác,10527716014.0,115690190544.0,659493230081.0,732210280695.0,745090490265.0,289663066421.0,567580720559.0,1914597549625.0
75,Vay ngắn hạn,110224650000.0,278632884073.0,266976718779.0,649276947825.0,370148564394.0,248044871648.0,512527590207.0,1239702453926.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,2587622980.0,4345952849.0,7746693229.0,26168191109.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,240000000.0,3966200000.0,3296200000.0,2078000000.0,72155001100.0,0.0,0.0,441505792213.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,240000000.0,3966200000.0,3296200000.0,2078000000.0,72155001100.0,0.0,0.0,441505792213.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,109695291066.0,224433658547.0,254232173577.0,312271584588.0,347203514661.0,518102750751.0,913387867378.0,1480709965045.0
96,Vốn và các quỹ,109695291066.0,224433658547.0,254232173577.0,312271584588.0,347203514661.0,518102750751.0,913387867378.0,1480709965045.0
97,Vốn góp,100000000000.0,200000000000.0,200000000000.0,229999930000.0,264498750000.0,391998140000.0,431196880000.0,801983360000.0
98,Cổ phiếu phổ thông,100000000000.0,200000000000.0,200000000000.0,229999930000.0,264498750000.0,391998140000.0,431196880000.0,801983360000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,-191000000.0,-226500000.0,237848870000.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21064879000.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,9695291066.0,24433658547.0,54232173577.0,82271654588.0,82704764661.0,126295610751.0,482417487378.0,389817142819.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,4196653289.0,9695291066.0,24433658547.0,23566554985.0,27635540107.0,37953163661.0,61119906751.0,331294398178.0
112,LNST chưa phân phối kỳ này,5498637777.0,14738367481.0,29798515030.0,58705099603.0,55069224554.0,88342447090.0,421297580627.0,58522744641.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29995713226.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,332179828774.0,966252876766.0,1342725432987.0,2201923114722.0,1916246229402.0,1551089290077.0,2383898779855.0,5977493452307.0
