,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021
36,Tài sản cố định,78425999131.0,64615732743.0,63355379412.0,53220249285.0,43390338877.0,34556357175.0,24551881503.0,15775316712.0
37,GTCL TSCĐ hữu hình,78402057089.0,64595790697.0,63337770697.0,53206640566.0,43380730154.0,34550748448.0,24550272772.0,15775316712.0
38,Nguyên giá TSCĐ hữu hình,158886752974.0,155041398929.0,155041398929.0,154351853474.0,153019778603.0,153866363455.0,153866363455.0,153866363455.0
39,Khấu hao lũy kế TSCĐ hữu hình,-80484695885.0,-90445608232.0,-91703628232.0,-101145212908.0,-109639048449.0,-119315615007.0,-129316090683.0,-138091046743.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,23942042.0,19942046.0,17608715.0,13608719.0,9608723.0,5608727.0,1608731.0,0.0
44,Nguyên giá TSCĐ vô hình,367987883.0,367987883.0,367987883.0,367987883.0,367987883.0,367987883.0,367987883.0,367987883.0
45,Khấu hao lũy kế TSCĐ vô hình,-344045841.0,-348045837.0,-350379168.0,-354379164.0,-358379160.0,-362379156.0,-366379152.0,-367987883.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,1533526001.0,147059177.0,147059177.0,147059177.0,841584852.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,56037455292.0,672720616.0,0.0,21158003.0,10010640.0,5782033.0,4529605.0,3277177.0
59,Trả trước dài hạn,56037455292.0,672720616.0,0.0,21158003.0,10010640.0,5782033.0,4529605.0,3277177.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,234092331567.0,245332212315.0,216608360555.0,211678896306.0,209905264277.0,208483368929.0,206608580886.0,205366022719.0
65,Nợ ngắn hạn,165333884151.0,176573764899.0,162849913139.0,157920448890.0,156146816861.0,154724921513.0,152850133470.0,151607575303.0
66,Phải trả người bán,16776570345.0,18418025799.0,13456455247.0,11150144931.0,11927149067.0,11912149067.0,11764953457.0,11001030214.0
67,Người mua trả tiền trước,469066740.0,614441840.0,212537500.0,212537500.0,0.0,0.0,86524800.0,86524801.0
68,Thuế và các khoản phải trả Nhà nước,3302763874.0,3152326636.0,4293017133.0,4088757858.0,3737734140.0,3695607962.0,3505108071.0,3306513146.0
69,Phải trả người lao động,958862468.0,46925210.0,192010108.0,152756477.0,152756477.0,152756477.0,152756477.0,152756477.0
70,Chi phí phải trả,2384016129.0,2853837082.0,2915271483.0,2915271483.0,2915271483.0,2962773483.0,2359254178.0,2421214178.0
71,Phải trả nội bộ,52686156650.0,58416377443.0,40743811395.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,901200001.0,0.0,0.0,0.0,0.0
74,Phải trả khác,50361604640.0,52034269256.0,49181368665.0,88330742555.0,89235356486.0,89538646486.0,89538646486.0,89538646486.0
75,Vay ngắn hạn,38394843305.0,41037561633.0,51855441608.0,50169038085.0,48178549208.0,46462988038.0,45442890001.0,45100890001.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,68758447416.0,68758447416.0,53758447416.0,53758447416.0,53758447416.0,53758447416.0,53758447416.0,53758447416.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,68758447416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,68758447416.0,53758447416.0,53758447416.0,53758447416.0,53758447416.0,53758447416.0,53758447416.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,-9000083679.0,-138513056634.0,-139449713340.0,-148821945099.0,-158463585144.0,-168124205667.0,-176497350540.0,-184387036399.0
96,Vốn và các quỹ,-8995083679.0,-137460472759.0,-139392548292.0,-148764780051.0,-158406420096.0,-168067040619.0,-176440185492.0,-184329871351.0
97,Vốn góp,13408773482.0,13408773482.0,13408773482.0,13408773482.0,13408773482.0,13408773482.0,13408773482.0,13408773482.0
98,Cổ phiếu phổ thông,13408773482.0,13408773482.0,13408773482.0,13408773482.0,13408773482.0,13408773482.0,13408773482.0,13408773482.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,557613600.0,557613600.0,557613600.0,557613600.0,557613600.0,557613600.0,557613600.0,557613600.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,-22961470761.0,-151426859841.0,-153358935374.0,-162731167133.0,-172372807178.0,-182033427701.0,-190406572574.0,-198296258433.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,-128608238954.0,-151426859841.0,-152749931061.0,-162731167133.0,-172372807178.0,-182033427701.0,-190406572574.0
112,LNST chưa phân phối kỳ này,-22961470761.0,-22818620887.0,-1932075533.0,-9981236072.0,-9641640045.0,-9660620523.0,-8373144873.0,-7889685859.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,-5000000.0,-1052583875.0,-57165048.0,-57165048.0,-57165048.0,-57165048.0,-57165048.0,-57165048.0
116,Vốn ngân sách nhà nước,-5000000.0,-1052583875.0,-57165048.0,-57165048.0,0.0,0.0,-57165048.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,-57165048.0,-57165048.0,0.0,-57165048.0
119,TỔNG CỘNG NGUỒN VỐN,225092247888.0,106819155681.0,77158647215.0,62856951207.0,51441679133.0,40359163262.0,30111230346.0,20978986320.0
