,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
23,Thuế VAT phải thu,0.0,708238594.0,159538503.0,87570851.0,110690670.0,290673703.0,0.0,13557795.0,1027671225.0
24,Phải thu thuế khác,0.0,0.0,11021550.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,4315982599.0,32520311770.0,25673701616.0,51985737624.0,6158417936.0,27190425395.0,40412349726.0,270911628.0,5181922000.0
28,Phải thu dài hạn,0.0,0.0,330922000.0,448042000.0,106922000.0,106922000.0,18106922000.0,0.0,5181922000.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,330922000.0,448042000.0,106922000.0,106922000.0,18106922000.0,0.0,5181922000.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,4220254310.0,16285075107.0,13842779616.0,8522329449.0,6051495936.0,1583503395.0,705427726.0,261743215.0,0.0
37,GTCL TSCĐ hữu hình,4220254310.0,16285075107.0,9614896587.0,3859047889.0,5522936541.0,1281469452.0,629919235.0,261743215.0,0.0
38,Nguyên giá TSCĐ hữu hình,5107750452.0,19841113634.0,14393110908.0,6789979999.0,11790541090.0,6333139999.0,6333139999.0,6333139999.0,5341270908.0
39,Khấu hao lũy kế TSCĐ hữu hình,-887496142.0,-3556038527.0,-4778214321.0,-2930932110.0,-6267604549.0,-5051670547.0,-5703220764.0,-6071396784.0,-5341270908.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,4227883029.0,4663281560.0,528559395.0,302033943.0,75508491.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,4378899999.0,6079888363.0,1132627272.0,1132627272.0,1132627272.0,1132627272.0,1132627272.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,-151016970.0,-1416606803.0,-604067877.0,-830593329.0,-1057118781.0,-1132627272.0,-1132627272.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Xây dựng cơ bản dở dang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,16144310393.0,11500000000.0,43015366175.0,0.0,24000000000.0,20600000000.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,17500000000.0,0.0,30960000000.0,0.0,24000000000.0,20600000000.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,11500000000.0,12090000000.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,-1355689607.0,0.0,-34633825.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,95728289.0,90926270.0,0.0,0.0,0.0,1500000000.0,1000000000.0,9168413.0,0.0
59,Trả trước dài hạn,95728289.0,90926270.0,0.0,0.0,0.0,1500000000.0,1000000000.0,9168413.0,0.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,31695253735.0,35397149134.0,13403440551.0,6737553083.0,11687680214.0,23362887122.0,22049290809.0,4550022864.0,6249072125.0
65,Nợ ngắn hạn,29963253735.0,27219436769.0,9832585853.0,2963002086.0,11366930214.0,23362887122.0,22049290809.0,4550022864.0,6249072125.0
66,Phải trả người bán,5965946822.0,10922213483.0,6475055829.0,1928370090.0,3352470000.0,15022230000.0,13992250000.0,3717250000.0,4771550573.0
67,Người mua trả tiền trước,2700000000.0,3110044997.0,2806947470.0,493301000.0,7147483442.0,7147483442.0,7147483442.0,0.0,0.0
68,Thuế và các khoản phải trả Nhà nước,329696276.0,1059691031.0,227698805.0,351290996.0,629203772.0,1193173680.0,280373229.0,193485026.0,204934615.0
69,Phải trả người lao động,70430374.0,127487258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Chi phí phải trả,0.0,0.0,40000000.0,80000000.0,0.0,0.0,0.0,0.0,0.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,7000263.0,0.0,0.0,0.0,0.0,0.0,629184138.0,639287838.0,629184138.0
75,Vay ngắn hạn,20890180000.0,12000000000.0,282883749.0,110040000.0,237773000.0,0.0,0.0,0.0,643402799.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,1732000000.0,8177712365.0,3570854698.0,3774550997.0,320750000.0,0.0,0.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,1732000000.0,8177712365.0,3570854698.0,3774550997.0,320750000.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Dự phòng trợ cấp thôi việc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,17574168072.0,73245423917.0,73951268531.0,74837655331.0,75896756662.0,77851055162.0,77892991418.0,78763456227.0,74513842610.0
96,Vốn và các quỹ,17574168072.0,73245423917.0,73951268531.0,74837655331.0,75896756662.0,77851055162.0,77892991418.0,78763456227.0,74513842610.0
97,Vốn góp,16000000000.0,68000000000.0,71000000000.0,71000000000.0,71000000000.0,71000000000.0,71000000000.0,71000000000.0,71000000000.0
98,Cổ phiếu phổ thông,16000000000.0,68000000000.0,71000000000.0,71000000000.0,71000000000.0,71000000000.0,71000000000.0,71000000000.0,71000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Quỹ dự phòng tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,1574168072.0,5245423917.0,2951268531.0,3837655331.0,4896756662.0,6851055162.0,6892991418.0,7763456227.0,3513842610.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,544496455.0,1574168072.0,2192473312.0,2951268531.0,3837655331.0,4896756662.0,6851055162.0,6892991418.0,6640835037.0
112,LNST chưa phân phối kỳ này,1029671617.0,3671255845.0,758795219.0,886386800.0,1059101331.0,1954298500.0,41936256.0,870464809.0,-3126992427.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"Quỹ khen thưởng, phúc lợi (trước 2010)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,49269421807.0,108642573051.0,87354709082.0,81575208414.0,87584436876.0,101213942284.0,99942282227.0,83313479091.0,80762914735.0
