,CHỈ TIÊU,2016,2017,2018,2019,2020,2021,2022
54,Đầu tư vào công ty liên doanh,0.0,120000000000.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,8071000000.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,0.0,4334530784.0,5618877795.0,2403826382.0,0.0,0.0,0.0
59,Trả trước dài hạn,0.0,4334530784.0,4038249613.0,2403826382.0,0.0,0.0,0.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,329140339649.0,459311717297.0,647792638796.0,425858206620.0,315988030969.0,325107151019.0,157374279623.0
65,Nợ ngắn hạn,329140339649.0,457939517297.0,646847638796.0,419577243457.0,315988030969.0,325107151019.0,157374279623.0
66,Phải trả người bán,85313744940.0,125720293970.0,192334427439.0,91642169356.0,93334141981.0,119538087885.0,94818417454.0
67,Người mua trả tiền trước,6785280.0,78002700000.0,162404396383.0,150358905247.0,150317889965.0,171195728965.0,20554116573.0
68,Thuế và các khoản phải trả Nhà nước,1018090702.0,3374500951.0,4420861502.0,49341533.0,22282831.0,0.0,129551325.0
69,Phải trả người lao động,0.0,173400000.0,610848000.0,778602250.0,1534520911.0,1426227923.0,1426227923.0
70,Chi phí phải trả,1104606227.0,418087376.0,3406427050.0,843802787.0,3501582504.0,5877263179.0,10599351879.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,1239127273.0,0.0,0.0,0.0
74,Phải trả khác,0.0,0.0,5876182800.0,4000768397.0,19210802305.0,3318698953.0,5466225355.0
75,Vay ngắn hạn,241697112500.0,250250535000.0,277794495622.0,170664526614.0,48066810472.0,23751144114.0,24380389114.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,1372200000.0,945000000.0,6280963163.0,0.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,67200000.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,1305000000.0,945000000.0,1793000000.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,4487963163.0,0.0,0.0,0.0
92,Dự phòng trợ cấp thôi việc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,32379662119.0,248128170101.0,276050940750.0,248091199678.0,150383292827.0,37564821976.0,26887628253.0
96,Vốn và các quỹ,32379662119.0,248128170101.0,276050940750.0,248091199678.0,150383292827.0,37564821976.0,26887628253.0
97,Vốn góp,30000000000.0,233000000000.0,233000000000.0,256299950000.0,256299950000.0,256299950000.0,256299950000.0
98,Cổ phiếu phổ thông,30000000000.0,233000000000.0,233000000000.0,256299950000.0,256299950000.0,256299950000.0,256299950000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Quỹ dự phòng tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,2379662119.0,15128170101.0,34961250557.0,-15045763974.0,-105916657173.0,-218735128024.0,-229412321747.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,2379662119.0,2379662119.0,15128170101.0,12345260164.0,-25004216930.0,-105916657173.0,-207179935228.0
112,LNST chưa phân phối kỳ này,0.0,12748507982.0,19833080456.0,-27391024138.0,-80912440243.0,-112818470851.0,-22232386519.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,8089690193.0,6837013652.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"Quỹ khen thưởng, phúc lợi (trước 2010)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,361520001768.0,707439887398.0,923843579546.0,673949406298.0,466371323796.0,362671972995.0,184261907876.0
