,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,9679673846.0,139267810364.0,136634606365.0,133472354780.0,185007581481.0,651418443664.0,582247192244.0,735948919399.0,1014280239139.0
28,Phải thu dài hạn,0.0,55000000000.0,55000000000.0,55000000000.0,39500000000.0,486640080000.0,402477576094.0,286622445344.0,325810670860.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,55000000000.0,55000000000.0,55000000000.0,39500000000.0,486640080000.0,402579014476.0,286622445344.0,325810670860.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,-101438382.0,0.0,0.0
36,Tài sản cố định,6159182456.0,3945289500.0,1345737675.0,181618398.0,65169458.0,3009055556.0,6092143948.0,13006839945.0,4212781911.0
37,GTCL TSCĐ hữu hình,6159182456.0,3945289500.0,1345737675.0,181618398.0,65169458.0,3009055556.0,6092143948.0,13006839945.0,4212781911.0
38,Nguyên giá TSCĐ hữu hình,15116929168.0,14516929168.0,9080565532.0,4846106658.0,4846106658.0,7623917750.0,11912217750.0,19996446841.0,8449890477.0
39,Khấu hao lũy kế TSCĐ hữu hình,-8957746712.0,-10571639668.0,-7734827857.0,-4664488260.0,-4780937200.0,-4614862194.0,-5820073802.0,-6989606896.0,-4237108566.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,3428823231.0,33265350000.0,33265350000.0,33265350000.0,0.0,0.0,3106068000.0,3106068000.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,47000000000.0,47000000000.0,45000000000.0,145200000000.0,87493110593.0,103999690094.0,372850419623.0,684121003099.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,47000000000.0,47000000000.0,45000000000.0,145200000000.0,87493110593.0,99799690094.0,372850419623.0,524971003099.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,4200000000.0,0.0,159150000000.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,91668159.0,57170864.0,23518690.0,25386382.0,242412023.0,74276197515.0,66571714108.0,60363146487.0,135783269.0
59,Trả trước dài hạn,91668159.0,57170864.0,23518690.0,25386382.0,242412023.0,233883513.0,123483593.0,1508999459.0,134399315.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,22839015796.0,45726060657.0,8870783995.0,43692001344.0,68324254642.0,323988356086.0,1067182788695.0,936392718076.0,466844068933.0
65,Nợ ngắn hạn,22839015796.0,45726060657.0,8870783995.0,43692001344.0,68324254642.0,322629090259.0,1064421060405.0,933318778328.0,465001243525.0
66,Phải trả người bán,3048768712.0,25131494747.0,3654357799.0,40228540420.0,59645062121.0,81996510007.0,213334265644.0,245487273390.0,84968054593.0
67,Người mua trả tiền trước,5003283521.0,4409488111.0,298072212.0,200000000.0,1328319000.0,224378518269.0,101218551471.0,228094705450.0,136110541351.0
68,Thuế và các khoản phải trả Nhà nước,3334834397.0,9163567191.0,238921281.0,2020517892.0,6450869186.0,5822815764.0,4184968718.0,15036330039.0,11646662770.0
69,Phải trả người lao động,384270579.0,131624409.0,127553415.0,33216923.0,55910000.0,572490058.0,700898017.0,523580435.0,107346281.0
70,Chi phí phải trả,233739956.0,0.0,0.0,30000000.0,0.0,0.0,3371960972.0,6694679379.0,4866026870.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,826232411.0,10173951.0,631167040.0,1179726109.0,844094335.0,8364756161.0,39295272711.0,127135179492.0,36552075950.0
75,Vay ngắn hạn,10007886220.0,6879712248.0,3920712248.0,0.0,0.0,1494000000.0,702315142872.0,310347030143.0,190750535710.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,0.0,0.0,0.0,0.0,1359265827.0,2761728290.0,3073939748.0,1842825408.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,0.0,336000000.0,2061047598.0,3065666026.0,1842825408.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,1023265827.0,700680692.0,8273722.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,12771928915.0,189557995056.0,197635573414.0,205888224360.0,213080598678.0,484251251393.0,511755127116.0,837610799050.0,838748868558.0
96,Vốn và các quỹ,12771928915.0,189557995056.0,197635573414.0,205888224360.0,213080598678.0,484251251393.0,511755127116.0,837610799050.0,838748868558.0
97,Vốn góp,10000000000.0,180000000000.0,180000000000.0,180000000000.0,205199860000.0,355199860000.0,355199860000.0,681406910000.0,681406910000.0
98,Cổ phiếu phổ thông,10000000000.0,180000000000.0,180000000000.0,180000000000.0,205199860000.0,355199860000.0,355199860000.0,681406910000.0,681406910000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,2771928915.0,9557995056.0,17635573414.0,25888224360.0,7880738678.0,21099516186.0,47994847532.0,80289131591.0,157222788931.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,86891873.0,2771928915.0,9557995056.0,17635573414.0,388364360.0,8270738679.0,21099516186.0,3975552657.0,79590417027.0
112,LNST chưa phân phối kỳ này,2685037042.0,6786066141.0,8077578358.0,8252650946.0,7492374318.0,12828777507.0,26895331346.0,76313578934.0,77632371904.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,107951875207.0,108560419584.0,75914757459.0,119169627.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,35610944711.0,235284055713.0,206506357409.0,249580225704.0,281404853320.0,808239607479.0,1578937915811.0,1774003517126.0,1305592937491.0
