,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
17,Chi phí lãi vay đã trả,-1379998140.0,-1564764164.0,-1167622601.0,-3698630.0,-202251076.0,-165326893.0,-399899227.0,-80380153563.0,-20915895329.0
18,Thuế thu nhập doanh nghiệp đã trả,-111670405.0,-800000000.0,-3793846628.0,-66000000.0,-2063303560.0,-1956147050.0,-1893581716.0,-6099167361.0,-1550000000.0
19,Tiền thu khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Tiền chi khác từ các hoạt động kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,1315094778.0,-139166794710.0,1747654316.0,918484852.0,-39839695305.0,-219849023942.0,4047007513.0,-126025530135.0,-87840227173.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,0.0,-33265350000.0,0.0,0.0,0.0,-45454545.0,-4288300000.0,-8584229091.0,-3682320000.0
23,Tiền thu được từ thanh lý tài sản cố định,1281818182.0,3048500000.0,3131728870.0,227272728.0,33431676750.0,10000000.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,-7000000000.0,-9000000000.0,-16400000000.0,-25050000000.0,-3800000000.0,-10000000000.0,125500000000.0,-2000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,7000000000.0,9000000000.0,33450000000.0,8000000000.0,7300000000.0,-96700000000.0,21800000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,-102000000000.0,0.0,-45000000000.0,-184700000000.0,-224694801157.0,8257902173.0,-234099854166.0,-125630000000.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,47000000000.0,101000000000.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,33276596.0,50055290.0,615925446.0,6091212124.0,2028627945.0,681231760.0,2777405340.0,87858553122.0,21672092827.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,-9221035417.0,166871826028.0,-2959000000.0,-3920712248.0,0.0,149949000000.0,702546190470.0,-103410520681.0,-106791832602.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,0.0,170000000000.0,0.0,0.0,0.0,150000000000.0,0.0,300000000000.0,200000000.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,11528820675.0,6338209605.0,0.0,5935300000.0,0.0,0.0,706124000000.0,342620517452.0,174908739725.0
33,Tiển trả các khoản đi vay,-20749856092.0,-9466383577.0,-2959000000.0,-9856012248.0,0.0,-51000000.0,-3577809530.0,-733584011753.0,-281900572327.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cổ tức đã trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12447026380.0,0.0
37,Lưu chuyển tiền thuần trong kỳ,-587820434.0,9983839601.0,-3812486349.0,2410486007.0,-6456619727.0,1616178336.0,2695287802.0,21417431547.0,-9534150775.0
38,Tiền và tương đương tiền đầu kỳ,685865136.0,98044702.0,10081884303.0,6269397954.0,8679883961.0,2223264234.0,3839442570.0,6534730372.0,11958079460.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,98044702.0,10081884303.0,6269397954.0,8679883961.0,2223264234.0,3839442570.0,6534730372.0,27952161919.0,2423928685.0
