,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,207000000.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,0.0,0.0,12670995270.0,14219282763.0,2777304869.0,3778957487.0,0.0,0.0
37,GTCL TSCĐ hữu hình,0.0,0.0,12670995270.0,14219282763.0,2777304869.0,3778957487.0,0.0,0.0
38,Nguyên giá TSCĐ hữu hình,0.0,0.0,13457042668.0,16212462276.0,3325737369.0,5604406824.0,0.0,0.0
39,Khấu hao lũy kế TSCĐ hữu hình,0.0,0.0,-786047398.0,-1993179513.0,-548432500.0,-1825449337.0,0.0,0.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,6996573791.0,96962261975.0,56037950000.0,3108244374.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,32148076375.0,4780000000.0,15780000000.0,19794091539.0,0.0,186794604465.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,32148076375.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,4780000000.0,15780000000.0,20000000000.0,0.0,188915200000.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,-205908461.0,0.0,-2120595535.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,0.0,0.0,1649798517.0,27294259319.0,7136313482.0,35705001864.0,0.0,0.0
59,Trả trước dài hạn,0.0,0.0,1636798517.0,455839882.0,0.0,274073337.0,0.0,0.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,13000000.0,13000000.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,47391000.0,11888598731.0,11535479269.0,60501281005.0,3917123053.0,98246778824.0,4197202512.0,29114976977.0
65,Nợ ngắn hạn,47391000.0,11888598731.0,11535119350.0,59558397664.0,3585839704.0,97915495475.0,4197202512.0,29114976977.0
66,Phải trả người bán,0.0,8383535269.0,4131638154.0,17063372660.0,2488848206.0,42747429011.0,0.0,4865841647.0
67,Người mua trả tiền trước,0.0,2493677143.0,1998815728.0,94759215.0,11000000.0,1930062086.0,0.0,1782360000.0
68,Thuế và các khoản phải trả Nhà nước,47391000.0,1011386319.0,4811553677.0,2668733097.0,613402502.0,3291487485.0,4197202512.0,1964573884.0
69,Phải trả người lao động,0.0,0.0,121264083.0,413164520.0,149702500.0,267288000.0,0.0,87827980.0
70,Chi phí phải trả,0.0,0.0,22727272.0,0.0,8000000.0,8000000.0,0.0,34442646.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,404508436.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,0.0,0.0,44612000.0,24383614172.0,9086500.0,60184000.0,0.0,506235992.0
75,Vay ngắn hạn,0.0,0.0,0.0,14934754000.0,305799996.0,49611044893.0,0.0,19873694828.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,0.0,359919.0,942883341.0,331283349.0,331283349.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,942883341.0,331283349.0,331283349.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,359919.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,21108459000.0,43864840276.0,148472367961.0,214014271956.0,223265068013.0,218933473655.0,198160919199.0,196273784291.0
96,Vốn và các quỹ,21108459000.0,43864840276.0,148472367961.0,214014271956.0,223265068013.0,218933473655.0,198160919199.0,196273784291.0
97,Vốn góp,21000000000.0,40000000000.0,100000000000.0,169999930000.0,169999930000.0,169999930000.0,185299390000.0,185299390000.0
98,Cổ phiếu phổ thông,21000000000.0,40000000000.0,100000000000.0,169999930000.0,169999930000.0,169999930000.0,185299390000.0,185299390000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,108459000.0,3864840276.0,21675849617.0,2999309374.0,3241537182.0,16218118639.0,12861529199.0,10974394291.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,108459000.0,3864840276.0,1675919617.0,2999309374.0,1013039416.0,1617512953.0,12861529199.0
112,LNST chưa phân phối kỳ này,108459000.0,3756381276.0,17811009341.0,1323389757.0,242227808.0,15205079223.0,11244016246.0,-1887134908.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,26796518344.0,41015032582.0,50023600831.0,32715425016.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,21155850000.0,55753439007.0,160007847230.0,274515552961.0,227182191066.0,317180252479.0,202358121711.0,225388761268.0
