,CHỈ TIÊU,2007,2008,2009,2010,2011,2012,2013
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Xây dựng cơ bản dở dang,1321845963.0,5568369183.0,8929632582.0,17944089439.0,21978202296.0,18840209369.0,17011648400.0
52,Đầu tư dài hạn,5473640000.0,8753640000.0,3640000000.0,3640000000.0,3640000000.0,640000000.0,640000000.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,2633640000.0,2713640000.0,3000000000.0,3000000000.0,3000000000.0,0.0,0.0
55,Đầu tư dài hạn khác,2840000000.0,6040000000.0,640000000.0,640000000.0,640000000.0,640000000.0,640000000.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,3547903015.0,3568087660.0,34007256299.0,3561450230.0,5299737258.0,1866697669.0,1010825035.0
59,Trả trước dài hạn,3547903015.0,3568087660.0,33914556299.0,3403750230.0,5142037258.0,1813997669.0,958125035.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,92700000.0,157700000.0,157700000.0,52700000.0,52700000.0
63,Lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,203059609685.0,187752176141.0,259048782188.0,259462644921.0,288747026637.0,258298477416.0,230640834897.0
65,Nợ ngắn hạn,196373590503.0,185492847929.0,240385157842.0,249808254629.0,280868536396.0,255050853982.0,230640834897.0
66,Phải trả người bán,63405672805.0,55094519245.0,87247922711.0,95887640001.0,108970047488.0,106233644176.0,82014011305.0
67,Người mua trả tiền trước,23948977674.0,24335257908.0,34859730200.0,8782017729.0,8048517601.0,6160128880.0,5616122022.0
68,Thuế và các khoản phải trả Nhà nước,3536754904.0,3582925681.0,2961096807.0,4385493701.0,5606838810.0,11444371196.0,18362125753.0
69,Phải trả người lao động,7303426831.0,8646931355.0,5719366605.0,8954487553.0,14261605259.0,10709557498.0,4748868759.0
70,Chi phí phải trả,4644482739.0,964506526.0,5944719938.0,8691986849.0,7703579814.0,8523552759.0,11054231620.0
71,Phải trả nội bộ,6678621.0,6678621.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,41651264184.0,27421322942.0,24236382418.0,63333832023.0,89974402723.0,60372604233.0,83976828526.0
75,Vay ngắn hạn,51876332745.0,65440705651.0,79415939163.0,59391937535.0,45953506745.0,51317876510.0,24773528182.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,380859238.0,350037956.0,289118730.0,95118730.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,6686019182.0,2259328212.0,18663624346.0,9654390292.0,7878490241.0,3247623434.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,1100000000.0,0.0,0.0
88,Vay dài hạn,6686019182.0,1886019456.0,18440293948.0,9155200000.0,6215000000.0,2625000000.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Dự phòng trợ cấp thôi việc,0.0,373308756.0,223330398.0,480180935.0,551889066.0,622623434.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,19009357.0,11601175.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,28962885771.0,34682923202.0,23922163921.0,25356532185.0,25622958262.0,-9364268678.0,-28002917724.0
96,Vốn và các quỹ,28962885771.0,34537872955.0,23433170164.0,25356532185.0,25622958262.0,-9364268678.0,-28002917724.0
97,Vốn góp,28000000000.0,28000000000.0,28000000000.0,28000000000.0,28000000000.0,28000000000.0,28000000000.0
98,Cổ phiếu phổ thông,28000000000.0,28000000000.0,28000000000.0,28000000000.0,28000000000.0,28000000000.0,28000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,677205454.0,677205454.0,677205454.0,677205454.0,677205454.0,677205454.0,677205454.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,65611342.0,85889913.0,89763380.0,89758828.0,89758828.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,4036002.0,2363923790.0,2515272449.0,2594130530.0,2267958777.0,2267958777.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Quỹ dự phòng tài chính,31583910.0,47793625.0,532109799.0,575416083.0,601702110.0,455603760.0,455603760.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,188485065.0,5722947961.0,-8229832259.0,-6501120629.0,-6339838660.0,-40765036669.0,-59403685715.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,LNST chưa phân phối kỳ này,188485065.0,5722947961.0,-8229832259.0,-6501120629.0,-6339838660.0,-40765036669.0,-59403685715.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,145050247.0,488993757.0,0.0,0.0,0.0,0.0
115,"Quỹ khen thưởng, phúc lợi (trước 2010)",0.0,145050247.0,488993757.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Lợi ích của cổ đông thiểu số,1254477167.0,1404187432.0,2319492304.0,3773949143.0,4069477393.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,233276972623.0,223839286775.0,285290438413.0,288593126249.0,318439462292.0,248934208738.0,202637917173.0
