,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",41799209245.0,29168695728.0,34550503433.0,39046559008.0,26533888095.0,21476400665.0,27375164364.0,16426410321.0
19,Hàng tồn kho,41799209245.0,29168695728.0,34550503433.0,39046559008.0,26533888095.0,21476400665.0,27375164364.0,16426410321.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,21073804.0,46111525.0,2137094737.0,925070362.0,1557267314.0,151044806.0,219530839.0,142206656.0
22,Trả trước ngắn hạn,20641532.0,0.0,2136982787.0,912297167.0,1526570950.0,101206329.0,61068224.0,93685608.0
23,Thuế VAT phải thu,432272.0,46111525.0,0.0,0.0,30696364.0,49838477.0,158462615.0,48521048.0
24,Phải thu thuế khác,0.0,0.0,111950.0,12773195.0,0.0,0.0,0.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,32315363141.0,54334347172.0,46066379756.0,41828833550.0,33565746917.0,28788245948.0,21679184715.0,16166180767.0
28,Phải thu dài hạn,2043851.0,2234380000.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,2043851.0,2234380000.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,30306380229.0,43184178939.0,40704849977.0,37788488132.0,31501089183.0,25853762033.0,19502325001.0,14104828045.0
37,GTCL TSCĐ hữu hình,30306380229.0,43184178939.0,40704849977.0,37788488132.0,31501089183.0,25853762033.0,19502325001.0,14104828045.0
38,Nguyên giá TSCĐ hữu hình,52394024251.0,65964630422.0,71194630422.0,75230994057.0,75801827339.0,77005781885.0,77071381885.0,77071381885.0
39,Khấu hao lũy kế TSCĐ hữu hình,-22087644022.0,-22780451483.0,-30489780445.0,-37442505925.0,-44300738156.0,-51152019852.0,-57569056884.0,-62966553840.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,2006939061.0,8915788233.0,5361529779.0,4040345418.0,2064657734.0,2934483915.0,2176859714.0,2061352722.0
59,Trả trước dài hạn,2006939061.0,8915788233.0,5361529779.0,4040345418.0,2064657734.0,2934483915.0,2176859714.0,2061352722.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,144112124614.0,127664008906.0,137333053476.0,146479456508.0,154841681831.0,150954078211.0,133010943599.0,124155719614.0
65,Nợ ngắn hạn,83021243691.0,68601191291.0,81495267638.0,92403058876.0,104610831225.0,98952799973.0,83390598749.0,74337545983.0
66,Phải trả người bán,30592293350.0,33630565092.0,31011182513.0,42624291931.0,51541049318.0,57312729138.0,40741546032.0,18219184973.0
67,Người mua trả tiền trước,9489124068.0,5908116071.0,4787978437.0,3954389200.0,3478840100.0,1291563200.0,2625913543.0,7640903855.0
68,Thuế và các khoản phải trả Nhà nước,2574989119.0,2662643325.0,889687721.0,465076084.0,4195365613.0,4050377947.0,3328395717.0,3446878682.0
69,Phải trả người lao động,7548298324.0,6242503219.0,5727701969.0,2485101481.0,2159046228.0,1994537284.0,2619428148.0,2898375339.0
70,Chi phí phải trả,0.0,0.0,0.0,1029900000.0,0.0,0.0,0.0,0.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,1577839896.0,147682561.0,125483264.0,109093879.0,145910960.0,166054302.0,141070311.0
74,Phải trả khác,19582124280.0,14425239856.0,27742784220.0,29116019163.0,30282944188.0,24438120045.0,28819565624.0,33503991703.0
75,Vay ngắn hạn,13264009000.0,4640000000.0,9975204368.0,11885767320.0,11920767320.0,7705000000.0,3881000000.0,8094478737.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",-29594450.0,-485716168.0,1213045849.0,717030433.0,923724579.0,2014561399.0,1208695383.0,392662383.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,61090880923.0,59062817615.0,55837785838.0,54076397632.0,50230850606.0,52001278238.0,49620344850.0,49818173631.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,5574014007.0,4996512809.0,7372872115.0,7820239044.0,8822936853.0,10420973177.0,13047400003.0,15665961606.0
87,Phải trả dài hạn khác,55399927825.0,54066304806.0,48464913723.0,46256158588.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,41407913753.0,41580305061.0,36572944847.0,34152212025.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,116939091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,11130454918.0,32077847006.0,32893084681.0,34622090347.0,34835817214.0,31699640689.0,31271667505.0,33243033443.0
96,Vốn và các quỹ,11728220325.0,32873196366.0,33953922497.0,36254513268.0,36514721933.0,32977900000.0,32977900000.0,34089392468.0
97,Vốn góp,5957024460.0,26260905933.0,32977900000.0,32977900000.0,32977900000.0,32977900000.0,32977900000.0,32977900000.0
98,Cổ phiếu phổ thông,5957024460.0,26260905933.0,32977900000.0,32977900000.0,32977900000.0,32977900000.0,32977900000.0,32977900000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,6034680.0,6034680.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,1480962790.0,1480962790.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,4284198395.0,5125292963.0,976022497.0,3276613268.0,3536821933.0,0.0,0.0,1111492468.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,482755286.0,0.0,0.0,0.0,0.0
112,LNST chưa phân phối kỳ này,4284198395.0,5125292963.0,976022497.0,2793857982.0,3536821933.0,0.0,0.0,1111492468.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,-597765407.0,-795349360.0,-1060837816.0,-1632422921.0,-1678904719.0,-1278259311.0,-1706232495.0,-846359025.0
116,Vốn ngân sách nhà nước,-597765407.0,-795349360.0,-1060837816.0,-1632422921.0,-1678904719.0,-1278259311.0,-1706232495.0,-846359025.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,155242579532.0,159741855912.0,170226138157.0,181101546855.0,189677499045.0,182653718900.0,164282611104.0,157398753057.0
