,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,40414805898.0,22054103944.0,40171240412.0,31809144167.0,0.0,151900000.0,122213750.0,559806482.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,1659000000.0,1659000000.0,1659000000.0,1659000000.0,1659000000.0,2916166413.0,3256115544.0,3443861828.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,1659000000.0,1659000000.0,1659000000.0,1659000000.0,1659000000.0,2916166413.0,3256115544.0,3443861828.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,12664346688.0,8483037279.0,5376834679.0,3809240293.0,10043914213.0,4035345312.0,1950383761.0,11599506193.0
59,Trả trước dài hạn,12664346688.0,8483037279.0,5376834679.0,3809240293.0,10043914213.0,2290539244.0,1427716181.0,10808846370.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,1744806068.0,522667580.0,790659823.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,549313398879.0,431156500999.0,592158639299.0,690190388743.0,291138404815.0,281147075018.0,350557037440.0,295891118407.0
65,Nợ ngắn hạn,548813398879.0,430656500999.0,591160639299.0,689192388743.0,279565377436.0,272477147018.0,337320113279.0,292642274312.0
66,Phải trả người bán,79627568994.0,102677839906.0,148290476548.0,270264957284.0,101851964772.0,75572236640.0,88574116202.0,139450052705.0
67,Người mua trả tiền trước,5160085554.0,305506317.0,891245846.0,27197842431.0,2139990225.0,100611313041.0,160520478443.0,56461314612.0
68,Thuế và các khoản phải trả Nhà nước,13649444446.0,7532876460.0,10053625921.0,11537227450.0,4077124081.0,5562091298.0,3876475553.0,5997898404.0
69,Phải trả người lao động,36084256815.0,38293836660.0,35049686690.0,51891821612.0,37286053813.0,44910963996.0,51559314054.0,60928919264.0
70,Chi phí phải trả,6078234587.0,4779138352.0,2742757566.0,3459796148.0,8703824258.0,12398713990.0,5850165951.0,3516930105.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,41857123782.0,63936688497.0,144932240350.0,143619405634.0,10760458856.0,600017331.0,386527470.0,3247619490.0
74,Phải trả khác,63239218172.0,20858487962.0,4765342881.0,49000759596.0,25112990827.0,5643902083.0,11094156885.0,13893889279.0
75,Vay ngắn hạn,300000000000.0,191310313024.0,242963632334.0,128168219186.0,84207133831.0,21094765409.0,4150160000.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,467668953.0,2438118707.0,3982633732.0,3018870887.0,9279481726.0,4517309244.0
77,"Quỹ khen thưởng, phúc lợi",3117466529.0,961813821.0,1003962210.0,1614240695.0,1443203041.0,3064272343.0,2029236995.0,4628341209.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,500000000.0,500000000.0,998000000.0,998000000.0,11573027379.0,8669928000.0,13236924161.0,3248844095.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185130000.0
87,Phải trả dài hạn khác,500000000.0,500000000.0,998000000.0,998000000.0,998000000.0,998000000.0,998000000.0,998000000.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,10575027379.0,7671928000.0,12238924161.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065714095.0
95,VỐN CHỦ SỞ HỮU,261111700030.0,260441484863.0,260107791382.0,255726370717.0,237028091529.0,247341198869.0,255235623021.0,256547130699.0
96,Vốn và các quỹ,261111700030.0,260441484863.0,260107791382.0,255726370717.0,237028091529.0,247341198869.0,255235623021.0,256547130699.0
97,Vốn góp,172500000000.0,172500000000.0,172500000000.0,172500000000.0,172500000000.0,172500000000.0,172500000000.0,172500000000.0
98,Cổ phiếu phổ thông,172500000000.0,172500000000.0,172500000000.0,172500000000.0,172500000000.0,172500000000.0,172500000000.0,172500000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,51270092691.0,54992472219.0,56635639925.0,56963064934.0,56997798914.0,56997798914.0,58171776658.0,64001363631.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,37341607339.0,32949012644.0,30972151457.0,26263305783.0,7530292615.0,17843399955.0,24563846363.0,20045767068.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,2617812061.0,3585658519.0,233174112.0,2360517121.0,2252414121.0,1526854388.0,15089746583.0,4730052800.0
112,LNST chưa phân phối kỳ này,34723795278.0,29363354125.0,30738977345.0,23902788662.0,5277878494.0,16316545567.0,9474099780.0,15315714268.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,810425098909.0,691597985862.0,852266430681.0,945916759460.0,528166496344.0,528488273887.0,605792660461.0,552438249106.0
