,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021
19,Hàng tồn kho,4109252447.0,4997779469.0,4822723051.0,1848390409.0,1743957786.0,2335035443.0,2168555218.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,1583771313.0,43403830.0,36432850.0,33990000.0,70370991.0,2944000.0,1208223282.0
22,Trả trước ngắn hạn,991206738.0,43403830.0,36432850.0,33990000.0,70370991.0,2944000.0,1003766898.0
23,Thuế VAT phải thu,592564575.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Phải thu thuế khác,0.0,0.0,0.0,0.0,0.0,0.0,204456384.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,259440804465.0,569034964241.0,540376447218.0,500651847553.0,539311209818.0,532376635504.0,526224321894.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,251028793958.0,561390420977.0,539135014857.0,499093197259.0,537190690587.0,524985013168.0,509011098535.0
37,GTCL TSCĐ hữu hình,251028793958.0,561390420977.0,539135014857.0,499035100656.0,537149624660.0,524960977917.0,509004093960.0
38,Nguyên giá TSCĐ hữu hình,284994176698.0,648653351084.0,684827430382.0,704382312716.0,802265149435.0,848882194798.0,898211932722.0
39,Khấu hao lũy kế TSCĐ hữu hình,-33965382740.0,-87262930107.0,-145692415525.0,-205347212060.0,-265115524775.0,-323921216881.0,-389207838762.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,58096603.0,41065927.0,24035251.0,7004575.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,68122727.0,68122727.0,68122727.0,68122727.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,-10026124.0,-27056800.0,-44087476.0,-61118152.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,8324322511.0,6452108511.0,0.0,7000000.0,0.0,5881845439.0,12857413860.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,87687996.0,1192434753.0,1241432361.0,1551650294.0,2120519231.0,1509776897.0,4355809499.0
59,Trả trước dài hạn,87687996.0,1075900681.0,1024388805.0,1540351314.0,2109220251.0,1498477917.0,4344510519.0
60,Thuế thu nhập hoãn lại phải thu,0.0,116534072.0,217043556.0,11298980.0,11298980.0,11298980.0,11298980.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,69173258212.0,71358492099.0,53103234342.0,35877489537.0,54524858612.0,90553024668.0,81462370697.0
65,Nợ ngắn hạn,41507688130.0,50609314537.0,39270449300.0,28961097015.0,54332553612.0,90553024668.0,81462370697.0
66,Phải trả người bán,1965618190.0,665241090.0,190980000.0,2240773316.0,2665593005.0,6236497490.0,4657182479.0
67,Người mua trả tiền trước,7389916000.0,6636736000.0,7192178000.0,3068632500.0,5535893000.0,13928410500.0,13081705320.0
68,Thuế và các khoản phải trả Nhà nước,4320695691.0,2235788998.0,2191453619.0,1461348104.0,2125408290.0,2690783483.0,2161084547.0
69,Phải trả người lao động,6924056581.0,18359493049.0,18799267466.0,13204548018.0,8632448876.0,12538102877.0,9800998416.0
70,Chi phí phải trả,997921780.0,2498149563.0,3348132359.0,980593327.0,33470801981.0,51565953315.0,49240283387.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,1970459092.0,0.0
74,Phải trả khác,19063339659.0,19412802518.0,6658942714.0,6912738696.0,566267806.0,328365568.0,373245084.0
75,Vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",846140229.0,801103319.0,889495142.0,1092463054.0,1336140654.0,1294452343.0,2147871464.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,27665570082.0,20749177562.0,13832785042.0,6916392522.0,192305000.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,192305000.0,0.0,0.0
88,Vay dài hạn,27665570082.0,20749177562.0,13832785042.0,6916392522.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,279200763782.0,597138008080.0,581476137734.0,551504539550.0,609078214315.0,599177801737.0,586854892156.0
96,Vốn và các quỹ,77150263405.0,76926546025.0,72798466567.0,74614986361.0,89303938172.0,94202400840.0,97962419308.0
97,Vốn góp,60000000000.0,60000000000.0,60000000000.0,60000000000.0,60000000000.0,60000000000.0,60000000000.0
98,Cổ phiếu phổ thông,60000000000.0,60000000000.0,60000000000.0,60000000000.0,60000000000.0,60000000000.0,60000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,13419554323.0,12832637483.0,8073948434.0,8772664134.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,393920000.0,590028719.0,808125221.0,1071938227.0,1784173303.0,3781499999.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,3730709082.0,3699988542.0,4134489414.0,5034197006.0,6858620764.0,9669211480.0,10256774547.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,LNST chưa phân phối kỳ này,3730709082.0,3699988542.0,4134489414.0,5034197006.0,6858620764.0,9669211480.0,10256774547.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,202050500377.0,520211462055.0,508677671167.0,476889553189.0,519774276143.0,504975400897.0,488892472848.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,202050500377.0,520211462055.0,508677671167.0,476889553189.0,519774276143.0,504975400897.0,488892472848.0
119,TỔNG CỘNG NGUỒN VỐN,348374021994.0,668496500179.0,634579372076.0,587382029087.0,663603072927.0,689730826405.0,668317262853.0
