,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
16,Dự phòng nợ khó đòi,2100000.0,0.0,0.0,0.0,-3080171000.0,-3080171000.0,-3080171000.0,-3080171000.0,-3080171000.0
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",39786085076.0,45523033106.0,40747398717.0,34257289187.0,35631268073.0,32225740181.0,31899448486.0,16619487633.0,22585700777.0
19,Hàng tồn kho,39786085076.0,45523033106.0,40747398717.0,34257289187.0,36455658009.0,32724056224.0,32376768878.0,16925347870.0,22585700777.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,-824389936.0,-498316043.0,-477320392.0,-305860237.0,0.0
21,Tài sản lưu động khác,0.0,46150984.0,975368579.0,1335239096.0,484538279.0,534756648.0,317996165.0,344709911.0,276210626.0
22,Trả trước ngắn hạn,0.0,46150984.0,975368579.0,1335239096.0,484538279.0,534756648.0,317996165.0,344709911.0,276210626.0
23,Thuế VAT phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Phải thu thuế khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,249228844846.0,218174005432.0,210682065307.0,185609722830.0,310214519437.0,304415817401.0,266848677085.0,234894061410.0,211709307026.0
28,Phải thu dài hạn,3605000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,3605000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,215484105093.0,192953090650.0,189973939600.0,171856194567.0,301166036190.0,288495277649.0,257875219601.0,230343535068.0,209340094696.0
37,GTCL TSCĐ hữu hình,215366416489.0,192766241055.0,189764224981.0,171680906592.0,301005024742.0,288372791175.0,257791258100.0,230296795681.0,209316246527.0
38,Nguyên giá TSCĐ hữu hình,329030005090.0,327050673258.0,349125696394.0,355378653786.0,464768979066.0,484615345611.0,486511791678.0,488139845502.0,488110677025.0
39,Khấu hao lũy kế TSCĐ hữu hình,-113663588601.0,-134284432203.0,-159361471413.0,-183697747194.0,-163763954324.0,-196242554436.0,-228720533578.0,-257843049821.0,-278794430498.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,117688604.0,186849595.0,209714619.0,175287975.0,161011448.0,122486474.0,83961501.0,46739387.0,23848169.0
44,Nguyên giá TSCĐ vô hình,163290750.0,258633827.0,313633827.0,313633827.0,336516165.0,336516165.0,336516165.0,336516165.0,211446165.0
45,Khấu hao lũy kế TSCĐ vô hình,-45602146.0,-71784232.0,-103919208.0,-138345852.0,-175504717.0,-214029691.0,-252554664.0,-289776778.0,-187597996.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,10526778651.0,11195737401.0,4868443877.0,4663206325.0,1397736339.0,642294430.0,688294430.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",10526778651.0,11195737401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,19612961102.0,14020177381.0,15834681830.0,9085321938.0,7645746908.0,15273245322.0,8280163054.0,4550526342.0,2369212330.0
59,Trả trước dài hạn,19612961102.0,14020177381.0,15834681830.0,9085321938.0,7645746908.0,15273245322.0,8280163054.0,4550526342.0,2369212330.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,161970960513.0,224200032149.0,107288957654.0,102936734725.0,167874989925.0,157538902210.0,117104041172.0,98009425584.0,73871201503.0
65,Nợ ngắn hạn,161970960513.0,223792010057.0,107288957654.0,102936734725.0,91007562168.0,98757928041.0,76409520591.0,74484567447.0,68284482948.0
66,Phải trả người bán,19272607133.0,39805690891.0,15420043366.0,8735222214.0,7661538650.0,5416956345.0,3974966909.0,2663910243.0,6783137298.0
67,Người mua trả tiền trước,0.0,0.0,0.0,2715000000.0,0.0,0.0,0.0,0.0,0.0
68,Thuế và các khoản phải trả Nhà nước,126229019049.0,178200359170.0,81355908445.0,43962622286.0,51408822453.0,59298424909.0,40972999548.0,50407906609.0,46892173258.0
69,Phải trả người lao động,4651558232.0,3745711879.0,6191244052.0,5155936346.0,6149781112.0,5168121071.0,3918267864.0,2265348457.0,2796444929.0
70,Chi phí phải trả,10041643905.0,418217501.0,123829490.0,484239146.0,2394327532.0,1079259631.0,440645160.0,331029937.0,1706882852.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,386338636.0,140636363.0,321454545.0,180969693.0,0.0,0.0,138181819.0,138181819.0,138181819.0
74,Phải trả khác,1977554271.0,2124662940.0,718667450.0,12210072100.0,999325366.0,1138995506.0,1755684996.0,261323830.0,559326517.0
75,Vay ngắn hạn,0.0,0.0,0.0,28000000000.0,20686453588.0,26112317615.0,25101071331.0,18396983588.0,9043226794.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",-587760713.0,-643268687.0,3157810306.0,1492672940.0,1707313467.0,543852964.0,107702964.0,19882964.0,365109481.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,0.0,408022092.0,0.0,0.0,76867427757.0,58780974169.0,40694520581.0,23524858137.0,5586718555.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,0.0,0.0,76867427757.0,58780974169.0,40694520581.0,22608066993.0,4521613405.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,408022092.0,0.0,0.0,0.0,0.0,0.0,916791144.0,1065105150.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,182626237531.0,202401859381.0,200617453581.0,200395979521.0,200053411810.0,198348363113.0,188911052164.0,188919090591.0,195206967887.0
96,Vốn và các quỹ,182626237531.0,202401859381.0,200617453581.0,200395979521.0,200053411810.0,198348363113.0,188911052164.0,188919090591.0,195206967887.0
97,Vốn góp,80080000000.0,100100000000.0,120120000000.0,120120000000.0,120120000000.0,120120000000.0,120120000000.0,120120000000.0,120120000000.0
98,Cổ phiếu phổ thông,80080000000.0,100100000000.0,120120000000.0,120120000000.0,120120000000.0,120120000000.0,120120000000.0,120120000000.0,120120000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,55994628641.0,42560284062.0,22540284062.0,27919729439.0,27919729439.0,27919729439.0,27919729439.0,27919729439.0,27919729439.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,46551608890.0,59741575319.0,57957169519.0,52356250082.0,52013682371.0,50308633674.0,40871322725.0,40879361152.0,47167238448.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,10655239417.0,22880647606.0,26897226885.0,22547724142.0,26036981506.0,33995682371.0,38296633674.0,40671322725.0,40879361152.0
112,LNST chưa phân phối kỳ này,35896369473.0,36860927713.0,31059942634.0,29808525940.0,25976700865.0,16312951303.0,2574689051.0,208038427.0,6287877296.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,344597198044.0,426601891530.0,307906411235.0,303332714246.0,367928401735.0,355887265323.0,306015093336.0,286928516175.0,269078169390.0
