,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,70000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,64200000000.0,0.0,256885631.0,0.0,51000000000.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,49191804030.0,51462765977.0,62327345937.0,53735395806.0,83996794912.0,72622392861.0,63727436271.0,49703409221.0
37,GTCL TSCĐ hữu hình,48691804030.0,51462765977.0,62327345937.0,53735395806.0,79541230407.0,69381982316.0,61702179686.0,49703409221.0
38,Nguyên giá TSCĐ hữu hình,70829512878.0,80053701641.0,97759640978.0,98263950978.0,133044749222.0,131860358313.0,130764633245.0,117788288828.0
39,Khấu hao lũy kế TSCĐ hữu hình,-22137708848.0,-28590935664.0,-35432295041.0,-44528555172.0,-53503518815.0,-62478375997.0,-69062453559.0,-68084879607.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,4455564505.0,3240410545.0,2025256585.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,4860615825.0,4860615825.0,4860615825.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,-405051320.0,-1620205280.0,-2835359240.0,0.0
43,GTCL tài sản cố định vô hình,500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,25073061987.0,61117899987.0,56654844987.0,56654844987.0,56654844987.0,56654844987.0,31581783000.0
47,Nguyên giá tài sản đầu tư,0.0,25073061987.0,61117899987.0,56654844987.0,56654844987.0,56654844987.0,56654844987.0,31581783000.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,567513322.0,15050597580.0,584331504.0,7067037513.0,0.0,700000000.0,2451109086.0,2482596354.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,3360000000.0,3360000000.0,20160000000.0,0.0,0.0,53003533569.0,53003533569.0,160101092984.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,3360000000.0,3360000000.0,20160000000.0,0.0,0.0,53003533569.0,53003533569.0,168463533569.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8362440585.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,588367485.0,846143806.0,1076441900.0,539661828.0,2631589525.0,1336595784.0,622656382.0,1041284628.0
59,Trả trước dài hạn,588367485.0,846143806.0,1076441900.0,539661828.0,2631589525.0,1336595784.0,622656382.0,1041284628.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,168757504184.0,137093153887.0,134261044704.0,259822868736.0,292103715282.0,245992188935.0,334633825934.0,393418660539.0
65,Nợ ngắn hạn,167313897637.0,136039055544.0,134261044704.0,259822868736.0,289009965282.0,243723438935.0,334015075934.0,393418660539.0
66,Phải trả người bán,90990075100.0,75691475753.0,3760756755.0,108258907322.0,85217469368.0,31799444333.0,107056544423.0,160624852856.0
67,Người mua trả tiền trước,18953063804.0,1207825030.0,310746775.0,983430817.0,5346556626.0,894450667.0,431788960.0,738691660.0
68,Thuế và các khoản phải trả Nhà nước,5682937778.0,7155554732.0,4839972682.0,8582293582.0,153599332.0,707229925.0,13825737014.0,12774974208.0
69,Phải trả người lao động,298248350.0,250066564.0,369369319.0,0.0,342009000.0,264293000.0,251960003.0,268791125.0
70,Chi phí phải trả,37644000.0,380000000.0,201664609.0,176793212.0,545407972.0,326212388.0,255388716.0,320820710.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,31617213.0,173067429.0,82758426.0,6812818795.0,6184212091.0,25763000.0,32480000.0,12516000.0
75,Vay ngắn hạn,51320311392.0,51181066036.0,124695776138.0,135008625008.0,191220710893.0,209706045622.0,211921563968.0,218438401130.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,239612850.0,239612850.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,1443606547.0,1054098343.0,0.0,0.0,3093750000.0,2268750000.0,618750000.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,1443606547.0,1054098343.0,0.0,0.0,3093750000.0,2268750000.0,618750000.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,266704726192.0,284017811000.0,302159359146.0,320823189105.0,321352574239.0,326710122527.0,360726365628.0,370275941233.0
96,Vốn và các quỹ,266704726192.0,284017811000.0,302159359146.0,320823189105.0,321352574239.0,326710122527.0,360726365628.0,370275941233.0
97,Vốn góp,255000000000.0,255000000000.0,255000000000.0,255000000000.0,255000000000.0,255000000000.0,280499680000.0,280499680000.0
98,Cổ phiếu phổ thông,255000000000.0,255000000000.0,255000000000.0,255000000000.0,255000000000.0,255000000000.0,280499680000.0,280499680000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,556025698.0,556025698.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,11704726192.0,29017811000.0,47159359146.0,65823189105.0,66352574239.0,71710122527.0,79670659930.0,89220235535.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,11704726192.0,29017811000.0,29017811000.0,47159359155.0,65766410378.0,66352574239.0,18107451055.0,79670659930.0
112,LNST chưa phân phối kỳ này,0.0,0.0,18141548146.0,18663829950.0,586163861.0,5357548288.0,61563208875.0,9549575605.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,435462230376.0,421110964887.0,436420403850.0,580646057841.0,613456289521.0,572702311462.0,695360191562.0,763694601772.0
