,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
17,Tài sản thiếu chờ xử lý,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,"Hàng tồn kho, ròng",6591138194.0,1953998476.0,2771939613.0,1740396491.0,1704611730.0,5146965364.0,14752754834.0,14063598076.0,3119748508.0
19,Hàng tồn kho,6591138194.0,1953998476.0,2771939613.0,1740396491.0,1704611730.0,5146965364.0,14752754834.0,14063598076.0,3119748508.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,55258838.0,293615663.0,51138571.0,0.0
22,Trả trước ngắn hạn,0.0,0.0,0.0,0.0,0.0,30637947.0,293537070.0,0.0,0.0
23,Thuế VAT phải thu,0.0,0.0,0.0,0.0,0.0,24620891.0,78593.0,51138571.0,0.0
24,Phải thu thuế khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,622455947068.0,12413657308.0,11424138968.0,12644181476.0,11894030997.0,11550858735.0,10772915055.0,10615119886.0,9077028441.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,9507053.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,9507053.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,622409529492.0,9546793881.0,8483732515.0,10113102410.0,8917186522.0,9100887152.0,8206410715.0,8200853652.0,7193842131.0
37,GTCL TSCĐ hữu hình,559531273192.0,9546793881.0,8483732515.0,10113102410.0,8917186522.0,9100887152.0,8206410715.0,8200853652.0,7082375464.0
38,Nguyên giá TSCĐ hữu hình,1099827687725.0,21551163009.0,21559375581.0,24946112489.0,25576112489.0,25651784536.0,26398484536.0,27836141038.0,28112641038.0
39,Khấu hao lũy kế TSCĐ hữu hình,-540296414533.0,-12004369128.0,-13075643066.0,-14833010079.0,-16658925967.0,-16550897384.0,-18192073821.0,-19635287386.0,-21030265574.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,62878256300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111466667.0
44,Nguyên giá TSCĐ vô hình,62878256300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121600000.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10133333.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,159709091.0,0.0,0.0,0.0,578298642.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,46417576.0,2866863427.0,2780697362.0,2531079066.0,2967337422.0,2449971583.0,1988205698.0,2414266234.0,1883186310.0
59,Trả trước dài hạn,46417576.0,2866863427.0,2780697362.0,2531079066.0,2967337422.0,2449971583.0,1988205698.0,2414266234.0,1883186310.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,67220193644.0,48970840547.0,43556292204.0,35706189927.0,32904599315.0,44681502932.0,75986358617.0,64598191711.0,74214406972.0
65,Nợ ngắn hạn,42179032873.0,48970840547.0,43556292204.0,35706189927.0,32904599315.0,44681502932.0,75986358617.0,64598191711.0,74214406972.0
66,Phải trả người bán,12502489481.0,13773018188.0,21321852998.0,15527947127.0,14280485789.0,19549794996.0,38229362247.0,36530974932.0,39087466333.0
67,Người mua trả tiền trước,1208845500.0,572272441.0,497500000.0,1092293315.0,768098270.0,280000000.0,11357856719.0,405000000.0,0.0
68,Thuế và các khoản phải trả Nhà nước,4702190363.0,3058267402.0,3021827041.0,2369876062.0,2978705807.0,3427631462.0,2972947882.0,5696321384.0,6227869197.0
69,Phải trả người lao động,10582419054.0,12185626755.0,14204705699.0,14107529797.0,11023470671.0,12079532617.0,12659273855.0,12582652716.0,13993992561.0
70,Chi phí phải trả,0.0,0.0,0.0,0.0,0.0,0.0,7000354.0,532627148.0,11550602.0
71,Phải trả nội bộ,1828217724.0,0.0,0.0,0.0,0.0,0.0,0.0,2519361274.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,5346001549.0,18184600065.0,4417830712.0,2401185538.0,3597368049.0,3212919283.0,2442724692.0,0.0,3009526648.0
75,Vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,5952434358.0,8295252381.0,6086614500.0,11490365506.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,27830000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",6008869202.0,1169225696.0,92575754.0,207358088.0,256470729.0,179190216.0,21940487.0,244639757.0,393636125.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,25041160771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,25041160771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,603078043364.0,16500000000.0,18454524274.0,18940693667.0,19488925496.0,20150137145.0,20646310270.0,21251130808.0,21781271088.0
96,Vốn và các quỹ,13379862084.0,16500000000.0,18454524274.0,18940693667.0,19488925496.0,20150137145.0,20646310270.0,21251130808.0,21781271088.0
97,Vốn góp,12023820999.0,16500000000.0,16500000000.0,16500000000.0,16500000000.0,16500000000.0,16500000000.0,16500000000.0,16500000000.0
98,Cổ phiếu phổ thông,12023820999.0,16500000000.0,16500000000.0,16500000000.0,16500000000.0,16500000000.0,16500000000.0,16500000000.0,16500000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,1356041085.0,0.0,0.0,400000000.0,706000000.0,1104000000.0,1104000000.0,1605981000.0,2105981000.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,0.0,0.0,1954524274.0,2040693667.0,2282925496.0,2546137145.0,3042310270.0,3145149808.0,3175290088.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,0.0,2546137145.0,0.0,0.0,0.0
112,LNST chưa phân phối kỳ này,0.0,0.0,1954524274.0,2040693667.0,2282925496.0,0.0,3042310270.0,3145149808.0,3175290088.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,589698181280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,589698181280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,670298237008.0,65470840547.0,62010816478.0,54646883594.0,52393524811.0,64831640077.0,96632668887.0,85849322519.0,95995678060.0
