,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,1402508144.0,1294471007.0,1141587203.0,988703399.0,835819595.0,1026844651.0,838160851.0,1002088006.0
44,Nguyên giá TSCĐ vô hình,1486838057.0,1528838057.0,1528838057.0,1528838057.0,1528838057.0,1886838057.0,1886838057.0,2335628057.0
45,Khấu hao lũy kế TSCĐ vô hình,-84329913.0,-234367050.0,-387250854.0,-540134658.0,-693018462.0,-859993406.0,-1048677206.0,-1333540051.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,191105640936.0,285114113350.0,720972109699.0,1804706088811.0,402864223360.0,435135170408.0,5411419557.0,18336877279.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,106935001779.0,132142777297.0,69976822858.0,150977821208.0,288483008655.0,98669359110.0,268658696981.0,173727615127.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,16573365016.0,34782777297.0,27616822858.0,39637821208.0,43143008655.0,53329359110.0,123318696981.0,133387615127.0
55,Đầu tư dài hạn khác,37360000000.0,37360000000.0,37360000000.0,37360000000.0,37360000000.0,37360000000.0,37360000000.0,37360000000.0
56,Dự phòng giảm giá đầu tư dài hạn,-698363237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,53700000000.0,60000000000.0,5000000000.0,73980000000.0,207980000000.0,7980000000.0,107980000000.0,2980000000.0
58,Tài sản dài hạn khác,16485371792.0,3652028134.0,45272147346.0,26176951951.0,15798687607.0,61795203963.0,69316872300.0,87130761175.0
59,Trả trước dài hạn,16485371792.0,1988521723.0,43543191679.0,24400771519.0,14086419514.0,8740750100.0,4527618178.0,28483465178.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,1663506411.0,1728955667.0,1776180432.0,1712268093.0,53054453863.0,64789254122.0,58647295997.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,2859543355195.0,2575523066867.0,2089154637910.0,3218827839962.0,3041734151393.0,2551925771590.0,2451901787387.0,2118247722036.0
65,Nợ ngắn hạn,846144549928.0,675419282676.0,270956852145.0,1393534785038.0,756961116404.0,413833801055.0,536294669210.0,547693606404.0
66,Phải trả người bán,14204590276.0,18857383186.0,36643307240.0,312454616844.0,88058439092.0,56365859483.0,65037499850.0,105469704645.0
67,Người mua trả tiền trước,283047771.0,1760352251.0,1126431388.0,1085269594.0,2497345582.0,1701238120.0,1615744587.0,570636582.0
68,Thuế và các khoản phải trả Nhà nước,104648049951.0,125178039399.0,184229200771.0,274327697589.0,95194436129.0,133181117132.0,265100582748.0,166817899691.0
69,Phải trả người lao động,28830201061.0,33780586341.0,25697004929.0,22390483000.0,21317713475.0,23659464522.0,30025320046.0,31601014763.0
70,Chi phí phải trả,36831536163.0,26728420266.0,16238511550.0,16543647139.0,12616328842.0,20040657833.0,21706347565.0,13884701955.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,211449425800.0,2954388458.0,432356558.0,214081801970.0,2595232793.0,717149490.0,991571000.0,868056425.0
75,Vay ngắn hạn,441768927926.0,461428186083.0,0.0,548042895691.0,528658352617.0,169544678712.0,142389288694.0,212684533006.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",8128770980.0,4731926692.0,6590039709.0,4608373211.0,6023267874.0,8623635763.0,9428314720.0,15797059337.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,2013398805267.0,1900103784191.0,1818197785765.0,1825293054924.0,2284773034989.0,2138091970535.0,1915607118177.0,1570554115632.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,44361088013.0,95970720475.0,35587067377.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,3956393122.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,2013398805267.0,1900103784191.0,1772882117629.0,1725365941327.0,2249185967612.0,2137732569543.0,1915607118177.0,1570554115632.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,954580123.0,0.0,0.0,359400992.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,5196147194131.0,5384709679044.0,5585133606693.0,5842398054397.0,6189968900896.0,5800045856555.0,6506785014050.0,6492878041255.0
96,Vốn và các quỹ,5196147194131.0,5384709679044.0,5585133606693.0,5842398054397.0,6189968900896.0,5800045856555.0,6506785014050.0,6492878041255.0
97,Vốn góp,4224000000000.0,4224000000000.0,4224000000000.0,4224000000000.0,4224000000000.0,4224000000000.0,4224000000000.0,4224000000000.0
98,Cổ phiếu phổ thông,4224000000000.0,4224000000000.0,4224000000000.0,4224000000000.0,4224000000000.0,4224000000000.0,4224000000000.0,4224000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,67787710660.0,74872484114.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,41344567181.0,0.0,0.0,128754171541.0,402839889104.0,449306520458.0,455867017367.0,463090827367.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,7331138455.0,-13698103037.0,-48049098769.0,-8452600340.0,-28633216069.0,0.0,0.0
106,Quỹ đầu tư và phát triển,29710795559.0,20480114976.0,44452164359.0,5670476932.0,116360737618.0,70104106264.0,63753609355.0,56529799355.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,864789430089.0,1024943370300.0,1205125354288.0,1481250828449.0,1406517581598.0,1034827684024.0,1708493510086.0,1692019990664.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,398778601054.0,533149747443.0,552664321663.0,411338775838.0,360230274516.0,376231675876.0,341032359074.0,195147472086.0
112,LNST chưa phân phối kỳ này,466010829035.0,491793622857.0,652461032625.0,1069912052611.0,1046287307082.0,658596008148.0,1367461151012.0,1496872518578.0
113,Lợi ích cổ đông không kiểm soát,36302401302.0,40167344653.0,50381706969.0,50771676244.0,48703292916.0,50440761878.0,54670877242.0,57237423869.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,8055690549326.0,7960232745911.0,7674288244603.0,9061225894359.0,9231703052289.0,8351971628145.0,8958686801437.0,8611125763291.0
