,CHỈ TIÊU,2016,2017,2018,2019,2020,2021,2022
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,300000000.0,0.0,0.0,600000000.0,600000000.0
58,Tài sản dài hạn khác,1504529319.0,1416862412.0,1391225470.0,1484122180.0,1897256087.0,2319687575.0,2608149774.0
59,Trả trước dài hạn,1504529319.0,1416862412.0,1391225470.0,1484122180.0,1897256087.0,2319687575.0,2608149774.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,19289711555.0,27699360402.0,31640119274.0,53237430404.0,61050416803.0,64405218196.0,90566991523.0
65,Nợ ngắn hạn,16687437663.0,26928420335.0,31260314266.0,51801896325.0,40429008356.0,52973469824.0,83352875494.0
66,Phải trả người bán,8009567459.0,12682996602.0,5176105865.0,13961762033.0,7570696941.0,16109827628.0,30558683543.0
67,Người mua trả tiền trước,0.0,0.0,0.0,0.0,0.0,0.0,2280000.0
68,Thuế và các khoản phải trả Nhà nước,78280050.0,431698982.0,1098540098.0,1292041320.0,1378691637.0,3101263041.0,3484268716.0
69,Phải trả người lao động,0.0,0.0,109928551.0,90669976.0,74082141.0,231315339.0,227490378.0
70,Chi phí phải trả,0.0,0.0,60000000.0,31500000.0,70000000.0,286963160.0,449004333.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,139030504.0,45146196.0,0.0,0.0,4005557.0,6400000.0
74,Phải trả khác,276400.0,102466290.0,7840771.0,2679382860.0,1980000000.0,242049.0,14016696.0
75,Vay ngắn hạn,8599313754.0,13572227957.0,24762752785.0,33579961527.0,28931201802.0,32333174634.0,48610731828.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,166578609.0,424335835.0,906678416.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,2602273892.0,770940067.0,379805008.0,1435534079.0,20621408447.0,11431748372.0,7214116029.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,37245743.0,29092615.0,13746190.0,2639634.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,1398288336.0,20592315832.0,0.0,0.0
88,Vay dài hạn,2602273892.0,770940067.0,379805008.0,0.0,0.0,11418002182.0,7211476395.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,14624221031.0,33695797704.0,36331572187.0,38680138093.0,46089232490.0,89572911424.0,102452429154.0
96,Vốn và các quỹ,14624221031.0,33695797704.0,36331572187.0,38680138093.0,46089232490.0,89572911424.0,102452429154.0
97,Vốn góp,16000000000.0,33000000000.0,33000000000.0,33000000000.0,33000000000.0,75456470000.0,84509400000.0
98,Cổ phiếu phổ thông,16000000000.0,33000000000.0,33000000000.0,33000000000.0,33000000000.0,75456470000.0,84509400000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,-134050000.0,-134050000.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,499735828.0,1273007505.0,2720035248.0,4385056475.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,-1375778969.0,695797704.0,3331572187.0,5180402265.0,11816224985.0,11530456176.0,13692022679.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,-2443859795.0,-1375778969.0,699968772.0,25257750.0,2169373362.0,430314661.0,812504949.0
112,LNST chưa phân phối kỳ này,1068080826.0,2071576673.0,2631603415.0,5155144515.0,9646851623.0,11100141515.0,12879517730.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,33913932586.0,61395158106.0,67971691461.0,91917568497.0,107139649293.0,153978129620.0,193019420677.0
