,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
67,Người mua trả tiền trước,36404834431.0,20964041158.0,28139137886.0,28953459330.0,36792853056.0,57393819255.0,47976591548.0,23699170846.0,24742634937.0
68,Thuế và các khoản phải trả Nhà nước,6934238933.0,7221064743.0,4431977925.0,5289208539.0,9398692945.0,6839906349.0,4807708142.0,8740522587.0,7264946558.0
69,Phải trả người lao động,12426420531.0,10795284204.0,15182609568.0,14132768027.0,6424035049.0,20889136124.0,19814447533.0,22115936572.0,21689871153.0
70,Chi phí phải trả,12164822299.0,16865779308.0,5579698509.0,3445923905.0,4816370222.0,4230515917.0,15825008183.0,7045658653.0,8904985273.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,772727273.0,772727273.0,718181818.0,718181818.0,718181818.0
74,Phải trả khác,16519529429.0,24003438414.0,22918652388.0,24580616178.0,9356604932.0,15140218302.0,23708579766.0,13210067755.0,6279272566.0
75,Vay ngắn hạn,1109200000.0,1109200000.0,4176626561.0,3669184678.0,18094678658.0,16709478658.0,18601128086.0,23883413112.0,24072250598.0
76,Dự phòng các khoản phải trả ngắn hạn,131413136.0,131413136.0,131413136.0,131413136.0,131413136.0,131413136.0,131413136.0,131413136.0,131413136.0
77,"Quỹ khen thưởng, phúc lợi",0.0,308361000.0,261000.0,653970.0,330108970.0,672197170.0,895312920.0,1771496920.0,2190196920.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,99620521152.0,95879010788.0,87077371059.0,171027317408.0,160748226611.0,172020244955.0,160701901525.0,162371384233.0,151822648708.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,4554545454.0,6327272727.0,5554545454.0,4781818181.0,3236363635.0,2463636362.0,1799999999.0,1081818183.0,363636365.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,95065975698.0,89551738061.0,81522825605.0,166245499227.0,157511862976.0,169556608593.0,158901901526.0,161289566050.0,151459012343.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,134749131371.0,165442528383.0,213544125559.0,306735478220.0,341753833201.0,343438664955.0,374240770755.0,406420274505.0,451668806803.0
96,Vốn và các quỹ,134749131371.0,165442528383.0,213544125559.0,306735478220.0,341753833201.0,343438664955.0,374240770755.0,406420274505.0,451668806803.0
97,Vốn góp,80000000000.0,80000000000.0,80000000000.0,80000000000.0,160000000000.0,160000000000.0,160000000000.0,320000000000.0,320000000000.0
98,Cổ phiếu phổ thông,80000000000.0,80000000000.0,80000000000.0,80000000000.0,160000000000.0,160000000000.0,160000000000.0,320000000000.0,320000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,7317537668.0,7317537668.0,7317537668.0,7317537668.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,47431593703.0,78124990715.0,126226587891.0,219417940552.0,181753833201.0,183438664955.0,214240770755.0,86420274505.0,131668806803.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,22419281170.0,30065607159.0,59451137439.0,116645576850.0,94343296402.0,100253833201.0,141438664955.0,12240770755.0,44420274505.0
112,LNST chưa phân phối kỳ này,25012312533.0,48059383556.0,66775450452.0,102772363702.0,87410536799.0,83184831754.0,72802105800.0,74179503750.0,87248532298.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,368349640635.0,393648757759.0,464235852823.0,643581964627.0,658638388574.0,728896731633.0,760902608560.0,759479584057.0,786277582232.0
