,Unnamed: 0,2014,2015,2016,2017,2018,2019,2020,2021,2022
21,Lưu chuyển tiền tệ ròng từ hoạt động đầu tư,-50333661377.0,-57672423166.0,-109132494208.0,-182568076823.0,-80840205507.0,-120443726051.0,-68964009693.0,-46291762272.0,-38539618797.0
22,Tiền mua tài sản cố định và các tài sản dài hạn khác,-54423367896.0,-62526871681.0,-112879642745.0,-185402649233.0,-84680075866.0,-78670184981.0,-74418519959.0,-48635703747.0,-49523982213.0
23,Tiền thu được từ thanh lý tài sản cố định,0.0,510000000.0,0.0,0.0,306363636.0,0.0,0.0,0.0,0.0
24,Tiền cho vay hoặc mua công cụ nợ,0.0,0.0,0.0,0.0,0.0,-53500000000.0,-68000000000.0,0.0,-40000000000.0
25,Tiền thu từ cho vay hoặc thu từ phát hành công cụ nợ,0.0,0.0,0.0,0.0,0.0,10000000000.0,66500000000.0,0.0,43000000000.0
26,Đầu tư vào các doanh nghiệp khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Tiền thu từ việc bán các khoản đầu tư vào các doanh nghiệp khác,440075600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Cổ tức và tiền lãi nhận được,3649630919.0,4344448515.0,3747148537.0,2834572410.0,3533506723.0,1726458930.0,6954510266.0,2343941475.0,7984363416.0
29,Lưu chuyển tiền tệ từ hoạt động tài chính,3656930867.0,-27313687039.0,-38921692922.0,78382941677.0,-34138242271.0,-69223444383.0,-33271161129.0,-32347550450.0,-49607016221.0
30,Tiền thu từ phát hành cổ phiếu và vốn góp,7916590000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Chi trả cho việc mua lại, trả lại cổ phiếu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Tiền thu được các khoản đi vay,6126294000.0,0.0,0.0,83782220613.0,20328809798.0,30226114200.0,23985747185.0,29156312595.0,14952555000.0
33,Tiển trả các khoản đi vay,-686413133.0,-1559212039.0,-2948092922.0,-5284618936.0,-11987236669.0,-17205380389.0,-16718522790.0,-20709153424.0,-23807802657.0
34,Tiền thanh toán vốn gốc đi thuê tài chính,0.0,0.0,-35973600000.0,0.0,-2649715400.0,-2361188194.0,-697885524.0,-777209621.0,-786468564.0
35,Cổ tức đã trả,-9699540000.0,-25754475000.0,0.0,-114660000.0,-39830100000.0,-79882990000.0,-39840500000.0,-40017500000.0,-39965300000.0
37,Lưu chuyển tiền thuần trong kỳ,67516919050.0,-16704316416.0,-10419448779.0,18509930167.0,-27933231383.0,-8284697745.0,26232273042.0,9617707824.0,61892158887.0
38,Tiền và tương đương tiền đầu kỳ,44604424160.0,112121343210.0,95417026794.0,84997578015.0,103507508182.0,75574276799.0,67289579054.0,93521852096.0,103139559920.0
39,Ảnh hưởng của chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tiền và tương đương tiền cuối kỳ,112121343210.0,95417026794.0,84997578015.0,103507508182.0,75574276799.0,67289579054.0,93521852096.0,103139559920.0,165031718807.0
