,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,80378622750.0,150049314901.0,153421269257.0,151736343435.0,147638385851.0,120326491107.0,43042938244.0,38563923871.0
96,Vốn và các quỹ,80378622750.0,150049314901.0,153421269257.0,151736343435.0,147638385851.0,120326491107.0,43042938244.0,38563923871.0
97,Vốn góp,76840000000.0,138840000000.0,138840000000.0,138840000000.0,138840000000.0,138840000000.0,138840000000.0,138840000000.0
98,Cổ phiếu phổ thông,76840000000.0,138840000000.0,138840000000.0,138840000000.0,138840000000.0,138840000000.0,138840000000.0,138840000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,3538622750.0,11209314901.0,14581269257.0,12896343435.0,8798385851.0,-18513508893.0,-95797061756.0,-100276076129.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,-1722724875.0,3538622750.0,11209314901.0,14581269257.0,12891341190.0,-7735108914.0,-18513508893.0,-99105395150.0
112,LNST chưa phân phối kỳ này,5261347625.0,7670692151.0,3371954356.0,-1684925822.0,-4092955339.0,-10778399979.0,-77283552863.0,-1170680979.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,159076500110.0,227910024097.0,244186437693.0,238980265571.0,227933621183.0,201442343858.0,126543275719.0,123947508253.0
