,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
24,Phải thu thuế khác,123058959.0,123058959.0,123058959.0,123058959.0,123058959.0,123058959.0,123058959.0,123058959.0,123058959.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,416277724908.0,450836510792.0,538677431167.0,486071376411.0,464388352842.0,451712877516.0,407288340841.0,633388995336.0,609696511311.0
28,Phải thu dài hạn,308000000.0,308000000.0,5253000000.0,3060000000.0,3035000000.0,1210000000.0,15000000000.0,55000000000.0,66450000000.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,308000000.0,308000000.0,5253000000.0,3060000000.0,3035000000.0,1210000000.0,15000000000.0,55000000000.0,66450000000.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,318526317721.0,301369844092.0,429882809598.0,389567425815.0,339337808008.0,342942963148.0,297479927858.0,434928202407.0,180167384612.0
37,GTCL TSCĐ hữu hình,307422431000.0,292704872336.0,401639228804.0,367593874089.0,319963690610.0,325093271650.0,290418180092.0,426431944440.0,173366191934.0
38,Nguyên giá TSCĐ hữu hình,357158910991.0,369054772102.0,508773576418.0,516227422896.0,514005252559.0,564824325086.0,527632224828.0,688719804617.0,365278296297.0
39,Khấu hao lũy kế TSCĐ hữu hình,-49736479991.0,-76349899766.0,-107134347614.0,-148633548807.0,-194041561949.0,-239731053436.0,-237214044736.0,-262287860177.0,-191912104363.0
40,GTCL Tài sản thuê tài chính,10338886721.0,7899971756.0,27478580794.0,21208551726.0,18609117398.0,4157227398.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,12817680467.0,10836493194.0,31836218765.0,24558439116.0,23759747389.0,4757227389.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,-2478793746.0,-2936521438.0,-4357637971.0,-3349887390.0,-5150629991.0,-599999991.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,765000000.0,765000000.0,765000000.0,765000000.0,765000000.0,13692464100.0,7061747766.0,8496257967.0,6801192678.0
44,Nguyên giá TSCĐ vô hình,765000000.0,765000000.0,765000000.0,765000000.0,765000000.0,14281145000.0,7804047100.0,8851528000.0,7278877000.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,-588680900.0,-742299334.0,-355270033.0,-477684322.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272532909484.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344585433284.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72052523800.0
49,Tài sản dở dang dài hạn,19992977426.0,70782559843.0,13318819735.0,13318820426.0,42625703895.0,28260518718.0,16121923000.0,55217003411.0,5931923000.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,76800000000.0,76800000000.0,76800000000.0,67322000000.0,67322000000.0,67322000000.0,67322000000.0,67322000000.0,67322000000.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,76800000000.0,76800000000.0,76800000000.0,67322000000.0,67322000000.0,67322000000.0,67322000000.0,67322000000.0,67322000000.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,650429761.0,1576106857.0,13422801834.0,12803130170.0,12067840939.0,11977395650.0,11364489983.0,20921789518.0,17292294215.0
59,Trả trước dài hạn,650429761.0,1576106857.0,13422801834.0,12803130170.0,12067840939.0,11977395650.0,11364489983.0,20921789518.0,17292294215.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,89445954514.0,239106319071.0,249295422134.0,244514162328.0,203497051793.0,189984624788.0,154930285791.0,307875600855.0,317022676267.0
65,Nợ ngắn hạn,57487624510.0,151960544059.0,136688816356.0,146393796136.0,83935365462.0,71344009351.0,92181891828.0,115701731526.0,135729762764.0
66,Phải trả người bán,6029748740.0,86100972930.0,44078695834.0,28500000283.0,16431881603.0,12361514096.0,3665368385.0,12872688710.0,7794628305.0
67,Người mua trả tiền trước,1159657225.0,3944782318.0,5188840671.0,194862000.0,401750203.0,206888029.0,416888029.0,1655033858.0,3380749000.0
68,Thuế và các khoản phải trả Nhà nước,6124635139.0,325388932.0,225296338.0,1846010840.0,7562270515.0,5450551514.0,4772465446.0,7280213249.0,24159150004.0
69,Phải trả người lao động,0.0,1921427000.0,530241000.0,313160001.0,278900266.0,319062940.0,341685373.0,4874512912.0,3438921896.0
70,Chi phí phải trả,0.0,0.0,0.0,0.0,85402975.0,0.0,0.0,40264699.0,0.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,2002105647.0,1055975266.0,648216956.0,1000000000.0,1000000000.0,0.0,36041168.0,9662750000.0,880636741.0
75,Vay ngắn hạn,42070384929.0,58510904783.0,85916432727.0,114438670182.0,58074067070.0,52904899942.0,82848350597.0,79215175268.0,95974583988.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",101092830.0,101092830.0,101092830.0,101092830.0,101092830.0,101092830.0,101092830.0,101092830.0,101092830.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,31958330004.0,87145775012.0,112606605778.0,98120366192.0,119561686331.0,118640615437.0,62748393963.0,192173869329.0,181292913503.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,7323504000.0,7323504000.0,19117860157.0,16447860157.0,19190908252.0,36960877697.0,32604629866.0,53687591709.0,44939363709.0
88,Vay dài hạn,24634826004.0,79822271012.0,93488745621.0,81672506035.0,100370778079.0,81679737740.0,30143764097.0,138486277620.0,136353549794.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,370094968742.0,370009076844.0,365941954736.0,365758024555.0,389747986631.0,410895077425.0,424933545217.0,668736814476.0,739894875615.0
96,Vốn và các quỹ,370094968742.0,370009076844.0,365941954736.0,365758024555.0,389747986631.0,410895077425.0,424933545217.0,668736814476.0,739894875615.0
97,Vốn góp,348000000000.0,348000000000.0,348000000000.0,348000000000.0,348000000000.0,348000000000.0,348000000000.0,638014890000.0,638014890000.0
98,Cổ phiếu phổ thông,348000000000.0,348000000000.0,348000000000.0,348000000000.0,348000000000.0,348000000000.0,348000000000.0,638014890000.0,638014890000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-210000000.0,-210000000.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,439500000.0,439500000.0,439500000.0,439500000.0,439500000.0,439500000.0,439500000.0,439500000.0,439500000.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0
110,Lãi chưa phân phối,21637468742.0,21551576844.0,17484454736.0,17300524555.0,41290486631.0,62437577425.0,76476045217.0,30474424476.0,101632485615.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,20839813397.0,17334339370.0,15786259103.0,17300524555.0,41290486631.0,62437577425.0,1660768217.0,11306808345.0
112,LNST chưa phân phối kỳ này,21637468742.0,711763447.0,150115366.0,1514265452.0,23989962076.0,21147090794.0,14038467792.0,28813656259.0,90325677270.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,459540923256.0,609115395915.0,615237376870.0,610272186883.0,593245038424.0,600879702213.0,579863831008.0,976612415331.0,1056917551882.0
