,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
36,Tài sản cố định,1771756368.0,1243060680.0,7174419867.0,6823674076.0,6270944597.0,3617034436.0,2888242145.0,2196006431.0
37,GTCL TSCĐ hữu hình,1771756368.0,1243060680.0,7018605269.0,6684605478.0,6140248999.0,3511457838.0,2799411547.0,2123921833.0
38,Nguyên giá TSCĐ hữu hình,2437718591.0,1590778182.0,8006396000.0,8137617818.0,8175617818.0,6015617818.0,6015617818.0,6054553818.0
39,Khấu hao lũy kế TSCĐ hữu hình,-665962223.0,-347717502.0,-987790731.0,-1453012340.0,-2035368819.0,-2504159980.0,-3216206271.0,-3930631985.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,155814598.0,139068598.0,130695598.0,105576598.0,88830598.0,72084598.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,167460000.0,167460000.0,167460000.0,167460000.0,167460000.0,167460000.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,-11645402.0,-28391402.0,-36764402.0,-61883402.0,-78629402.0,-95375402.0
46,Bất động sản đầu tư,44862252050.0,43732152914.0,42602053778.0,92580118020.0,76652188628.0,74268127102.0,59854046795.0,55895608244.0
47,Nguyên giá tài sản đầu tư,45137835734.0,45137835734.0,45137835734.0,96823952035.0,80716028765.0,81827438379.0,67034616874.0,64267861564.0
48,Khấu hao lũy kế tài sản đầu tư,-275583684.0,-1405682820.0,-2535781956.0,-4243834015.0,-4063840137.0,-7559311277.0,-7180570079.0,-8372253320.0
49,Tài sản dở dang dài hạn,290393788109.0,200371678794.0,160170487944.0,109417392845.0,84435592845.0,79453592845.0,88448692845.0,89942061027.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",104435392845.0,104435392845.0,104435392845.0,109417392845.0,84435592845.0,79453592845.0,79453592845.0,79453592845.0
52,Đầu tư dài hạn,30000000000.0,30000000000.0,35000000000.0,35000000000.0,5000000000.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,30000000000.0,30000000000.0,35000000000.0,35000000000.0,5000000000.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,15649507396.0,5720783799.0,2451336392.0,1747559494.0,1654321319.0,0.0,26285985.0,0.0
59,Trả trước dài hạn,15649507396.0,5720783799.0,2451336392.0,1747559494.0,1654321319.0,0.0,26285985.0,0.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,367673306053.0,248864747103.0,173346867091.0,93260878712.0,97081260959.0,99586943992.0,82239669620.0,81483942747.0
65,Nợ ngắn hạn,80665307869.0,69149483545.0,144975680044.0,92204707803.0,95650228958.0,99399832083.0,82012557711.0,81456330838.0
66,Phải trả người bán,4818639335.0,29371120197.0,46028302658.0,4254776181.0,4480181917.0,3867422985.0,3882774783.0,1963261807.0
67,Người mua trả tiền trước,226085010.0,1841350947.0,22676567165.0,1181275762.0,5659606594.0,1971154141.0,2350467374.0,3073986341.0
68,Thuế và các khoản phải trả Nhà nước,13412699862.0,16569388965.0,3240963138.0,17725945168.0,17069023839.0,18092873112.0,15332415023.0,14599695167.0
69,Phải trả người lao động,5876959.0,642722983.0,533321596.0,646822330.0,0.0,288448706.0,226707053.0,299620666.0
70,Chi phí phải trả,54228126819.0,16916056527.0,104423171.0,2222613567.0,3863178373.0,12391846035.0,13328954493.0,17392915699.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,352969200.0,352969200.0,352969200.0
74,Phải trả khác,1756944884.0,472572589.0,17336206791.0,19677212866.0,18082176306.0,16752682097.0,15883547978.0,13119160151.0
75,Vay ngắn hạn,6216450000.0,3335786337.0,55055410525.0,46495576929.0,46495576929.0,45681950807.0,30654236807.0,30654236807.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",485000.0,485000.0,485000.0,485000.0,485000.0,485000.0,485000.0,485000.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,287007998184.0,179715263558.0,28371187047.0,1056170909.0,1431032001.0,187111909.0,227111909.0,27611909.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,18462165528.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,202465086100.0,93628072478.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,1687980294.0,287530909.0,212530909.0,26170909.0,644032001.0,187111909.0,227111909.0,27611909.0
88,Vay dài hạn,82854931790.0,85799660171.0,9696490610.0,1030000000.0,787000000.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,135578760511.0,221074450069.0,223645742321.0,199890839650.0,186002280037.0,158525397192.0,147566587047.0,135748718865.0
96,Vốn và các quỹ,135578760511.0,221074450069.0,223645742321.0,199890839650.0,186002280037.0,158525397192.0,147566587047.0,135748718865.0
97,Vốn góp,127379000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0
98,Cổ phiếu phổ thông,127379000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0,200000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,89952229.0,89952229.0,89952229.0,89952229.0,89952229.0,89952229.0,89952229.0,89952229.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,21265468.0,21265468.0,21265468.0,21265468.0,21265468.0,21265468.0,21265469.0,21265468.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,8088542814.0,20963232372.0,23534524624.0,-220378047.0,-14108937660.0,-41585820505.0,-52544630651.0,-64362498832.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,1439500250.0,8088542814.0,20963232372.0,23534524624.0,-12475148063.0,-28455728199.0,-41585820505.0,-52544630650.0
112,LNST chưa phân phối kỳ này,6649042564.0,12874689558.0,2571292252.0,-23754902671.0,-1633789597.0,-13130092306.0,-10958810146.0,-11817868182.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,503252066564.0,469939197172.0,396992609412.0,293151718362.0,283083540996.0,258112341184.0,229806256667.0,217232661612.0
