,CHỈ TIÊU,2013,2014,2015,2016,2017,2018,2019,2020,2021
56,Dự phòng giảm giá đầu tư dài hạn,-55098020.0,-45977800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,1072537725.0,566515316.0,1939382407.0,4087878883.0,2224179163.0,564323012.0,336624893.0,324734064.0,297702406.0
59,Trả trước dài hạn,1072537725.0,566515316.0,1939382407.0,4087878883.0,2224179163.0,564323012.0,336624893.0,324734064.0,297702406.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,1340071528594.0,1748954978141.0,1977468307479.0,1414564590524.0,375644747753.0,321956272843.0,253390611493.0,195689587933.0,144020686362.0
65,Nợ ngắn hạn,344380616869.0,395298451501.0,316586749089.0,464723908542.0,357298399505.0,208732492045.0,138909097894.0,82413760619.0,72036932325.0
66,Phải trả người bán,178517336253.0,226185828552.0,162571471966.0,172494873869.0,101985956376.0,81667238369.0,18683412860.0,7189840281.0,8553376011.0
67,Người mua trả tiền trước,7226437515.0,5715620778.0,8424418374.0,120977602732.0,28795988339.0,1942999228.0,522010995.0,3633107494.0,2605002299.0
68,Thuế và các khoản phải trả Nhà nước,30069778497.0,13037538480.0,5903555213.0,25606680197.0,24288274854.0,27743450215.0,6938305862.0,3993958628.0,2100772995.0
69,Phải trả người lao động,29497123198.0,23941462785.0,27225509955.0,15664828518.0,9682125064.0,6434387504.0,5350457605.0,5396775741.0,4605744882.0
70,Chi phí phải trả,10017657624.0,8009687249.0,8360837705.0,7316147362.0,7633054555.0,4767129365.0,52799246843.0,3287615632.0,3299263791.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,1218001670.0,30424083217.0,32628174001.0,3065034473.0,2257393328.0,1199206190.0
74,Phải trả khác,60307529269.0,48265688239.0,80409727761.0,87435079535.0,124132176612.0,35555820942.0,39976717700.0,47113536317.0,41986194228.0
75,Vay ngắn hạn,22498818805.0,63087116298.0,13731111709.0,23183348179.0,18683095665.0,9789907000.0,2212000000.0,1558500000.0,1146500000.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,966848979.0,162871567.0,0.0,125600863.0
77,"Quỹ khen thưởng, phúc lợi",6245935708.0,7055509120.0,9960116406.0,10827346480.0,11673644823.0,7236536442.0,9199039989.0,7983033198.0,6415271066.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,995690911725.0,1353656526640.0,1660881558390.0,949840681982.0,18346348248.0,113223780798.0,114481513599.0,113275827314.0,71983754037.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,1657626820408.0,945334607846.0,14788537685.0,0.0,925916668.0,903333334.0,880750000.0
87,Phải trả dài hạn khác,341761065582.0,128733283912.0,250000000.0,1074387433.0,1013158647.0,58749374714.0,59143239714.0,59194739714.0,58914064107.0
88,Vay dài hạn,52000000000.0,33000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Dự phòng trợ cấp thôi việc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,3004737982.0,3431686703.0,2544651916.0,54474406084.0,54412357217.0,53177754266.0,12188939930.0
94,Quỹ phát triển khoa học công nghệ,601929846143.0,1191923242728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,82154506918.0,88960503144.0,134374166528.0,243098114007.0,307315115787.0,194010902413.0,158991684758.0,150635207345.0,154613449025.0
96,Vốn và các quỹ,82154506918.0,88960503144.0,134374166528.0,243098114007.0,307315115787.0,194010902413.0,158991684758.0,150635207345.0,154613449025.0
97,Vốn góp,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0
98,Cổ phiếu phổ thông,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0,38000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,36000000.0,36000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,36000000.0,36000000.0,36000000.0,36000000.0,47377805451.0,47377805451.0,47377805451.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,7428422348.0,8986935664.0,16328740459.0,19714976265.0,26913304608.0,28372321227.0,37571930759.0,39693662898.0,41366204699.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Quỹ dự phòng tài chính,4953812835.0,4953812835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,2277371701.0,2266628359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,29458900034.0,34717126286.0,80009426069.0,185347137742.0,242365811179.0,127602581186.0,36041948548.0,25563738996.0,27869438875.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,21359439875.0,25149654065.0,45481435816.0,75447712538.0,12260472366.0,11149845283.0,17750484943.0
112,LNST chưa phân phối kỳ này,29458900034.0,34717126286.0,58649986194.0,160197483677.0,196884375363.0,52154868648.0,23781476182.0,14413893713.0,10118953932.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"Quỹ khen thưởng, phúc lợi (trước 2010)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Lợi ích của cổ đông thiểu số,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,1422226035512.0,1837915481285.0,2111842474007.0,1657662704531.0,682959863540.0,515967175256.0,412382296251.0,346324795278.0,298634135387.0
