,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,66663094989.0,65705113774.0,63233747811.0,60770559123.0,58334734069.0,55094939646.0,52650618822.0,0.0
37,GTCL TSCĐ hữu hình,66663094989.0,65705113774.0,63233747811.0,60770559123.0,58334734069.0,55094939646.0,52650618822.0,0.0
38,Nguyên giá TSCĐ hữu hình,110463388948.0,111938523493.0,111938523493.0,111938523493.0,111973705311.0,111208826852.0,111208826852.0,23280387964.0
39,Khấu hao lũy kế TSCĐ hữu hình,-43800293959.0,-46233409719.0,-48704775682.0,-51167964370.0,-53638971242.0,-56113887206.0,-58558208030.0,-23280387964.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50418996007.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87928438888.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37509442881.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,1387450905.0,1251734161.0,578154994.0,796649755.0,831439589.0,313427647.0,117569234.0,379838290.0
59,Trả trước dài hạn,1387450905.0,1251734161.0,578154994.0,796649755.0,831439589.0,313427647.0,117569234.0,379838290.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,26422202002.0,25441589152.0,26179511372.0,26624340121.0,31919630458.0,28959383788.0,28188752745.0,33078662439.0
65,Nợ ngắn hạn,10882575064.0,9277136980.0,9627737129.0,9972073273.0,15224685730.0,12097090424.0,10233746557.0,15655864347.0
66,Phải trả người bán,296748300.0,776103474.0,414510281.0,837647248.0,854564948.0,632079393.0,707928435.0,303010227.0
67,Người mua trả tiền trước,656313.0,4642184.0,7437577.0,12424341.0,16236574.0,16245777.0,20840049.0,16236574.0
68,Thuế và các khoản phải trả Nhà nước,1645539743.0,576815811.0,1275255893.0,1032258167.0,2053954019.0,436439085.0,1063760298.0,2046792023.0
69,Phải trả người lao động,802649524.0,590392440.0,522218102.0,1089612418.0,917458192.0,825827526.0,1326117898.0,954920888.0
70,Chi phí phải trả,375485961.0,238101772.0,956234983.0,238101771.0,238101771.0,238145771.0,0.0,0.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,7395803653.0,6214924471.0,5752697247.0,6269137478.0,9764704308.0,9434114686.0,5732286587.0,10730185084.0
74,Phải trả khác,341003587.0,348160878.0,364122118.0,378116360.0,1148248031.0,281989186.0,563216395.0,364313911.0
75,Vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",24687983.0,527995950.0,335260928.0,114775490.0,231417887.0,232249000.0,819596895.0,1240405640.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,15539626938.0,16164452172.0,16551774243.0,16652266848.0,16694944728.0,16862293364.0,17955006188.0,17422798092.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6215455672.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,9324171266.0,9948996500.0,10336318571.0,10436811176.0,10479489056.0,10646837692.0,11739550516.0,11207342420.0
88,Vay dài hạn,6215455672.0,6215455672.0,6215455672.0,6215455672.0,6215455672.0,6215455672.0,6215455672.0,0.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,116482405773.0,119736110729.0,126476374936.0,127144760475.0,128305401816.0,131857629277.0,133142304149.0,128923908136.0
96,Vốn và các quỹ,116482405773.0,119736110729.0,126476374936.0,127144760475.0,128305401816.0,131857629277.0,133142304149.0,128923908136.0
97,Vốn góp,63384000000.0,63384000000.0,63384000000.0,63384000000.0,63384000000.0,63384000000.0,63384000000.0,63384000000.0
98,Cổ phiếu phổ thông,63384000000.0,63384000000.0,63384000000.0,63384000000.0,63384000000.0,63384000000.0,63384000000.0,63384000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,39817485044.0,43765465283.0,45434434561.0,46127569126.0,46334049260.0,46844164242.0,46981655957.0,47471867266.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,13280920729.0,12586645446.0,17657940375.0,17633191349.0,18587352556.0,21629465035.0,22776648192.0,18068040870.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,592297730.0,586838190.0,274079748.0,592586318.0,481776998.0,481776998.0,481776998.0,481776998.0
112,LNST chưa phân phối kỳ này,12688622999.0,11999807256.0,17383860627.0,17040605031.0,18105575558.0,21147688037.0,22294871194.0,17586263872.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,142904607775.0,145177699881.0,152655886308.0,153769100596.0,160225032274.0,160817013065.0,161331056894.0,162002570575.0
