,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
36,Tài sản cố định,12816324760.0,9269496171.0,1912851629.0,1482281309.0,1051710989.0,621140669.0,266322140.0,1120944324.0,980353868.0
37,GTCL TSCĐ hữu hình,10880647640.0,8966502871.0,1912851629.0,1482281309.0,1051710989.0,621140669.0,266322140.0,1120944324.0,980353868.0
38,Nguyên giá TSCĐ hữu hình,20781686495.0,20685050131.0,3013992273.0,3013992273.0,3013992273.0,3013992273.0,3013992273.0,1124723637.0,1124723637.0
39,Khấu hao lũy kế TSCĐ hữu hình,-9901038855.0,-11718547260.0,-1101140644.0,-1531710964.0,-1962281284.0,-2392851604.0,-2747670133.0,-3779313.0,-144369769.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,302993300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,302993300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,93850980190.0,92794736938.0,91738493686.0,90682250434.0,89633962416.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,97248288820.0,97248288820.0,97248288820.0,97248288820.0,97248288820.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,-3397308630.0,-4453551882.0,-5509795134.0,-6566038386.0,-7614326404.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,14582824659.0,15003051932.0,15265551932.0,15265551932.0,14582824659.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52500000000.0,76852400000.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52500000000.0,66652400000.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200000000.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28232956.0,119684935.0
59,Trả trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28232956.0,119684935.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,4631321115.0,11303771353.0,5084041127.0,6352719182.0,2773077757.0,2762312118.0,5329134563.0,45490779136.0,168844776260.0
65,Nợ ngắn hạn,2431321115.0,398275430.0,2773803645.0,6235940294.0,541744270.0,343056631.0,2918998676.0,44660779136.0,168180776256.0
66,Phải trả người bán,28280000.0,42919030.0,1938463580.0,3612334630.0,70400000.0,167370995.0,308000000.0,8545251395.0,37904538337.0
67,Người mua trả tiền trước,2397358265.0,0.0,0.0,0.0,14167144.0,0.0,0.0,33832465610.0,14072465610.0
68,Thuế và các khoản phải trả Nhà nước,5682850.0,3106260.0,700706429.0,100758991.0,115770755.0,93313246.0,46500.0,2262420651.0,1831590685.0
69,Phải trả người lao động,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18494000.0,23745338.0
70,Chi phí phải trả,0.0,0.0,0.0,0.0,72727273.0,0.0,0.0,1288767.0,11598240543.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,126514274.0,80757098.0,82372390.0,10952176.0,0.0,0.0
74,Phải trả khác,0.0,352250140.0,134633636.0,2396332399.0,187922000.0,0.0,2600000000.0,858713.0,2000483414.0
75,Vay ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100749712329.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,2200000000.0,10905495923.0,2310237482.0,116778888.0,2231333487.0,2419255487.0,2410135887.0,830000000.0,664000004.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,2295795923.0,2310237482.0,116778888.0,2231333487.0,2419255487.0,2410135887.0,0.0,0.0
88,Vay dài hạn,2200000000.0,8609700000.0,0.0,0.0,0.0,0.0,0.0,830000000.0,664000004.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,9399588357.0,17946138681.0,114024101886.0,114104837819.0,115290501838.0,116387562510.0,116627420685.0,128565713558.0,135676937531.0
96,Vốn và các quỹ,9399588357.0,17946138681.0,114024101886.0,114104837819.0,115290501838.0,116387562510.0,116627420685.0,128565713558.0,135676937531.0
97,Vốn góp,10000000000.0,18500000000.0,111000000000.0,111000000000.0,111000000000.0,115217540000.0,115217540000.0,120977540000.0,120977540000.0
98,Cổ phiếu phổ thông,10000000000.0,18500000000.0,111000000000.0,111000000000.0,111000000000.0,115217540000.0,115217540000.0,120977540000.0,120977540000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,-600411643.0,-553861319.0,3024101886.0,3104837819.0,4290501838.0,1170022510.0,1209880685.0,7588173558.0,14699397531.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,-600411643.0,-553861319.0,3024101886.0,3104837819.0,72961838.0,1170022510.0,1375727511.0,7588173558.0
112,LNST chưa phân phối kỳ này,-600411643.0,46550324.0,3577963205.0,80735933.0,1185664019.0,1097060672.0,39858175.0,6212446047.0,7111223973.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,14030909472.0,29249910034.0,119108143013.0,120457557001.0,118063579595.0,119149874628.0,121956555248.0,174056492694.0,304521713791.0
