,CHỈ TIÊU,2014,2015,2016,2017,2018,2019,2020,2021,2022
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,28067953961.0,9700000000.0,284886927645.0,1314393390557.0,1470794773518.0,2073157575018.0,1907169245770.0,2197059252069.0,2133926702135.0
28,Phải thu dài hạn,0.0,0.0,0.0,22267658795.0,42307430329.0,98544247390.0,95249273318.0,97952138752.0,365015665409.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15011600000.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,22267658795.0,42307430329.0,98544247390.0,95249273318.0,97952138752.0,350181409089.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177343680.0
36,Tài sản cố định,27628787571.0,0.0,0.0,389962198755.0,347658261575.0,893785571566.0,971068130574.0,897176620153.0,731814670575.0
37,GTCL TSCĐ hữu hình,21923516455.0,0.0,0.0,156762552607.0,151001879261.0,492588602628.0,539403406581.0,445671479248.0,331173804881.0
38,Nguyên giá TSCĐ hữu hình,28129991974.0,0.0,0.0,174391137522.0,201776739815.0,606414082550.0,755758170276.0,786913585425.0,770656716179.0
39,Khấu hao lũy kế TSCĐ hữu hình,-6206475519.0,0.0,0.0,-17628584915.0,-50774860554.0,-113825479922.0,-216354763695.0,-341242106177.0,-439482911298.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,5705271116.0,0.0,0.0,233199646148.0,196656382314.0,401196968938.0,431664723993.0,451505140905.0,400640865694.0
44,Nguyên giá TSCĐ vô hình,6389748273.0,0.0,0.0,243224323375.0,215500502505.0,430955836338.0,473251657562.0,506731641142.0,469030201538.0
45,Khấu hao lũy kế TSCĐ vô hình,-684477157.0,0.0,0.0,-10024677227.0,-18844120191.0,-29758867400.0,-41586933569.0,-55226500237.0,-68389335844.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,1490153090.0,158004201096.0,239384251312.0,45391960547.0,17515219330.0,36014238827.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,9700000000.0,284853700000.0,281402030839.0,297764426336.0,15584000000.0,114000000.0,592127476594.0,654714442217.0
53,Đầu tư vào các công ty con,0.0,9700000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,284000000000.0,280894253839.0,282180426336.0,0.0,0.0,592013476594.0,658000000000.0
55,Đầu tư dài hạn khác,0.0,0.0,853700000.0,599100000.0,599100000.0,599100000.0,239100000.0,239100000.0,239100000.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,-91323000.0,-125100000.0,-125100000.0,-125100000.0,-125100000.0,-3524657783.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,15110000000.0,15110000000.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,439166390.0,0.0,33227645.0,619271349078.0,625060454182.0,825859504750.0,795345881331.0,592287797240.0,346367685107.0
59,Trả trước dài hạn,144166390.0,0.0,33227645.0,78014573245.0,141243694793.0,399846049476.0,426772442501.0,281154374854.0,92674279165.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,363287671.0,363287671.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,42338850287.0,2332366818.0,3002518673.0,732924093069.0,1023733666692.0,1974071216654.0,2228328234959.0,3075217232653.0,3076095016124.0
65,Nợ ngắn hạn,29269241852.0,427401818.0,3002518673.0,657371930475.0,748960043796.0,1690932332120.0,1713857227675.0,1663963336609.0,1762985530353.0
66,Phải trả người bán,10380449866.0,15150000.0,3000000.0,26915343981.0,34787245489.0,96913654655.0,150899958296.0,144106554147.0,195881888237.0
67,Người mua trả tiền trước,115770397.0,320000000.0,50000000.0,52676162281.0,118568254669.0,504083533089.0,227236009886.0,67825091826.0,113431522659.0
68,Thuế và các khoản phải trả Nhà nước,41629926.0,0.0,2785479887.0,53728845012.0,39115746620.0,62736639454.0,119737114946.0,184563191024.0,166227002809.0
69,Phải trả người lao động,250946090.0,0.0,0.0,43955617803.0,48486649879.0,106343494592.0,87844441341.0,55497195590.0,58627360796.0
70,Chi phí phải trả,0.0,0.0,0.0,80874714505.0,43751479058.0,70674922726.0,134930105995.0,262774239538.0,332486044104.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22707316267.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,251925203534.0,264826370455.0,321281361036.0,304207007953.0,195583320522.0,101945146958.0
74,Phải trả khác,1253812890.0,0.0,164038786.0,4310607999.0,5599249928.0,130988195092.0,83120116913.0,133580887810.0,154694948657.0
75,Vay ngắn hạn,17148389307.0,92251818.0,0.0,142985435360.0,193825047698.0,397910531476.0,605882472345.0,620032856152.0,616984299866.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",78243376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,13069608435.0,1904965000.0,0.0,75552162594.0,274773622896.0,283138884534.0,514471007284.0,1411253896044.0,1313109485771.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,1709870000.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,13946774479.0,23547209691.0,41585182983.0,35227477141.0,22115080946.0,7787110914.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,12790087325.0,1904965000.0,0.0,61605388115.0,249199314543.0,238090136398.0,476520630879.0,1382275725033.0,1298459284792.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,2027098662.0,3463565153.0,1013029264.0,6863090065.0,6863090065.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,279521110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,16032339383.0,62711724871.0,324576605214.0,1133942020517.0,1235594061310.0,935568414769.0,1051493382951.0,1552506868184.0,1520446219248.0
96,Vốn và các quỹ,16032339383.0,62711724871.0,324576605214.0,1133942020517.0,1235594061310.0,935568414769.0,1051493382951.0,1552506868184.0,1520446219248.0
97,Vốn góp,4000000000.0,63010600000.0,313010600000.0,688800000000.0,688800000000.0,815897350000.0,815897350000.0,831506610000.0,831506610000.0
98,Cổ phiếu phổ thông,4000000000.0,63010600000.0,313010600000.0,688800000000.0,688800000000.0,815897350000.0,815897350000.0,831506610000.0,831506610000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,90074070000.0,90074070000.0,65976720000.0,0.0,15335740000.0,15335740000.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,3000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,22641200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,42647734.0,-298875129.0,11566005214.0,171782178169.0,160746889661.0,-124756931761.0,2358204908.0,69577395441.0,32105088150.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,42647734.0,-330870013.0,-298875129.0,11566005214.0,102257420062.0,108059398977.0,-124756931761.0,2358204908.0,81908245270.0
112,LNST chưa phân phối kỳ này,0.0,31994884.0,11864880343.0,160216172955.0,58489469599.0,-232816330738.0,127115136669.0,67219190533.0,-49803157120.0
113,Lợi ích cổ đông không kiểm soát,8967050449.0,0.0,0.0,183285772348.0,295973101649.0,178451276530.0,233237828043.0,636087122743.0,641498781098.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,58371189670.0,65044091689.0,327579123887.0,1866866113586.0,2259327728002.0,2909639631423.0,3279821617910.0,4627724100837.0,4596541235372.0
