,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021
23,Thuế VAT phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Phải thu thuế khác,0.0,152092209.0,2605423.0,5388981.0,25291138.0,2570219.0,2570219.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,15332192200.0,14491380376.0,21779757220.0,25501396665.0,23288370514.0,18539477307.0,15778657521.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,15020522428.0,13260346398.0,21491562226.0,21557355178.0,21263644194.0,17511018298.0,14114531033.0
37,GTCL TSCĐ hữu hình,15020522428.0,13260346398.0,21491562226.0,21557355178.0,21263644194.0,17511018298.0,14114531033.0
38,Nguyên giá TSCĐ hữu hình,23035589122.0,24490140577.0,34740575258.0,40141755612.0,43850846521.0,43850846521.0,43850846521.0
39,Khấu hao lũy kế TSCĐ hữu hình,-8015066694.0,-11229794179.0,-13249013032.0,-18584400434.0,-22587202327.0,-26339828223.0,-29736315488.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,311669772.0,1231033978.0,288194994.0,3944041487.0,2024726320.0,1028459009.0,1664126488.0
59,Trả trước dài hạn,311669772.0,1231033978.0,288194994.0,3944041487.0,2024726320.0,1028459009.0,1664126488.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,19356320506.0,22785565716.0,26344961645.0,35218300391.0,38746087175.0,33681824302.0,29471453147.0
65,Nợ ngắn hạn,16114655106.0,21270560716.0,20638372561.0,30375168559.0,35730408947.0,32724074302.0,28973903147.0
66,Phải trả người bán,7727586346.0,10367952062.0,8859360905.0,13200026709.0,5437422309.0,4849507942.0,6372328900.0
67,Người mua trả tiền trước,0.0,0.0,0.0,612524000.0,1087827889.0,616909.0,2496000.0
68,Thuế và các khoản phải trả Nhà nước,2416570329.0,995351369.0,1872807783.0,3747332976.0,3943291280.0,5073316255.0,8359338748.0
69,Phải trả người lao động,313700828.0,505110049.0,1039815687.0,793093016.0,3901701727.0,2629041343.0,5545585914.0
70,Chi phí phải trả,250300003.0,17250009.0,562779580.0,1663639037.0,2323776618.0,4956807057.0,357707914.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,0.0,5906267489.0,1517239514.0,1066780015.0,8284635271.0,8506792135.0,4495490238.0
75,Vay ngắn hạn,2499997600.0,2606664000.0,3505405252.0,8189913084.0,10664536100.0,6636774908.0,3780237680.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",2906500000.0,871965738.0,3280963840.0,1101859722.0,87217753.0,71217753.0,60717753.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,3241665400.0,1515005000.0,5706589084.0,4843131832.0,3015678228.0,957750000.0,497550000.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,3241665400.0,1515005000.0,5706589084.0,4843131832.0,3015678228.0,957750000.0,497550000.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,12615863781.0,12996211824.0,12240000000.0,13668851886.0,13907937680.0,15799275970.0,19317244472.0
96,Vốn và các quỹ,12615863781.0,12996211824.0,12240000000.0,13668851886.0,13907937680.0,15799275970.0,19317244472.0
97,Vốn góp,9779712216.0,10534263671.0,12000000000.0,12000000000.0,12000000000.0,12000000000.0,12000000000.0
98,Cổ phiếu phổ thông,9779712216.0,10534263671.0,12000000000.0,12000000000.0,12000000000.0,12000000000.0,12000000000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,834064027.0,459860615.0,240000000.0,1668851886.0,1668851886.0,1668851886.0,1668851886.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,2002087538.0,2002087538.0,0.0,0.0,239085794.0,2130424084.0,5648392586.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,239085794.0,239085794.0,2130424084.0
112,LNST chưa phân phối kỳ này,2002087538.0,2002087538.0,0.0,0.0,0.0,1891338290.0,3517968502.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,31972184287.0,35781777540.0,38584961645.0,48887152277.0,52654024855.0,49481100272.0,48788697619.0
