,CHỈ TIÊU,2015,2016,2017,2018,2019,2020,2021,2022
19,Hàng tồn kho,984131175.0,811617989.0,1013989503.0,1068745039.0,2035183014.0,1104982612.0,1584665720.0,2057888105.0
20,Dự phòng giảm giá HTK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Tài sản lưu động khác,214291602.0,8330597.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Trả trước ngắn hạn,214291602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Thuế VAT phải thu,0.0,8330597.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Phải thu thuế khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Tài sản lưu động khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TÀI SẢN DÀI HẠN,15569247482.0,13621743481.0,14249050125.0,10208148521.0,14971417829.0,12974518917.0,11070745090.0,9303415279.0
28,Phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Phải thu khách hàng dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Trả trước người bán dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Vốn kinh doanh ở các đơn vị trực thuộc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Phải thu nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Phải thu về cho vay dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Phải thu dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Dự phòng phải thu dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Tài sản cố định,10242314232.0,8899732282.0,11737298613.0,9444525221.0,14920622716.0,12842812591.0,10798102428.0,8848342482.0
37,GTCL TSCĐ hữu hình,10242314232.0,8899732282.0,11737298613.0,9444525221.0,14920622716.0,12842812591.0,10798102428.0,8848342482.0
38,Nguyên giá TSCĐ hữu hình,22087881752.0,22201749879.0,28774671697.0,28851671697.0,34945961167.0,34860792167.0,34815108167.0,33398814167.0
39,Khấu hao lũy kế TSCĐ hữu hình,-11845567520.0,-13302017597.0,-17037373084.0,-19407146476.0,-20025338451.0,-22017979576.0,-24017005739.0,-24550471685.0
40,GTCL Tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Nguyên giá tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Khấu hao lũy kế tài sản thuê tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,GTCL tài sản cố định vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nguyên giá TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Khấu hao lũy kế TSCĐ vô hình,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Nguyên giá tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Khấu hao lũy kế tài sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Tài sản dở dang dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Chi phí sản xuất, kinh doanh dở dang dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Đầu tư vào các công ty con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Đầu tư vào công ty liên doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Đầu tư dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Dự phòng giảm giá đầu tư dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Đầu tư nắm giữ đến ngày đáo hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tài sản dài hạn khác,5326933250.0,4722011199.0,2511751512.0,763623300.0,50795113.0,131706326.0,272642662.0,455072797.0
59,Trả trước dài hạn,5326933250.0,4722011199.0,2511751512.0,763623300.0,50795113.0,131706326.0,272642662.0,455072797.0
60,Thuế thu nhập hoãn lại phải thu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Các tài sản dài hạn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NỢ PHẢI TRẢ,95440346981.0,62424513381.0,69263669643.0,70040224664.0,63578223240.0,60138237857.0,48561035097.0,42140565572.0
65,Nợ ngắn hạn,95435346981.0,62419513381.0,66523669643.0,68260224664.0,62758223240.0,57098237857.0,46761035097.0,41580565572.0
66,Phải trả người bán,1362017927.0,1707335090.0,2472316509.0,2780778554.0,8452627984.0,2788637163.0,3918178539.0,3660944336.0
67,Người mua trả tiền trước,484305703.0,484305703.0,0.0,36492429.0,24557166.0,86622294.0,386483557.0,228776492.0
68,Thuế và các khoản phải trả Nhà nước,7748324835.0,4237055151.0,4098357572.0,6376260516.0,5214855118.0,5788281947.0,6252527008.0,8469663721.0
69,Phải trả người lao động,14663865887.0,19063645711.0,26473697166.0,34427223707.0,31145819454.0,31812057915.0,21187271157.0,14959789328.0
70,Chi phí phải trả,27001709996.0,29724561547.0,25770054890.0,17651126887.0,11692692053.0,13309668650.0,9203476909.0,8163930906.0
71,Phải trả nội bộ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Phải trả về xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Doanh thu chưa thực hiện ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Phải trả khác,40457756556.0,3726350102.0,3348454708.0,3298518165.0,2276541059.0,306953111.0,448581944.0,776915468.0
75,Vay ngắn hạn,0.0,0.0,960000000.0,960000000.0,960000000.0,2060000000.0,1240000000.0,1240000000.0
76,Dự phòng các khoản phải trả ngắn hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Quỹ khen thưởng, phúc lợi",3717366077.0,3476260077.0,3400788798.0,2729824406.0,2991130406.0,946016777.0,4124515983.0,4080545321.0
78,Quỹ bình ổn giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Giao dịch mua bán lại trái phiếu chính phủ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Nợ dài hạn,5000000.0,5000000.0,2740000000.0,1780000000.0,820000000.0,3040000000.0,1800000000.0,560000000.0
81,Phải trả nhà cung cấp dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Người mua trả tiền trước dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Chi phí phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Phải trả nội bộ về vốn kinh doanh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Phải trả nội bộ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Doanh thu chưa thực hiên,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Phải trả dài hạn khác,5000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Vay dài hạn,0.0,0.0,2740000000.0,1780000000.0,820000000.0,3040000000.0,1800000000.0,560000000.0
89,Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Dự phòng các khoản công nợ dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Quỹ phát triển khoa học công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,VỐN CHỦ SỞ HỮU,27532800000.0,29113782983.0,29970339558.0,30469971453.0,33964287590.0,36994963374.0,37115536840.0,37188331011.0
96,Vốn và các quỹ,27532800000.0,29113782983.0,29970339558.0,30469971453.0,33964287590.0,36994963374.0,37115536840.0,37188331011.0
97,Vốn góp,27532800000.0,27532800000.0,27532800000.0,27532800000.0,27532800000.0,27532800000.0,27532800000.0,27532800000.0
98,Cổ phiếu phổ thông,27532800000.0,27532800000.0,27532800000.0,27532800000.0,27532800000.0,27532800000.0,27532800000.0,27532800000.0
99,Cổ phiếu ưu đãi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Vốn khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Cổ phiếu Quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chênh lệch tỷ giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Quỹ đầu tư và phát triển,0.0,0.0,79049162.0,196973158.0,595389453.0,2078386226.0,3090828568.0,3644770117.0
107,Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Lãi chưa phân phối,0.0,1580982983.0,2358490396.0,2740198295.0,5836098137.0,7383777148.0,6491908272.0,6010760894.0
111,LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,LNST chưa phân phối kỳ này,0.0,1580982983.0,2358490396.0,2740198295.0,5836098137.0,7383777148.0,6491908272.0,6010760894.0
113,Lợi ích cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Vốn Ngân sách nhà nước và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Vốn ngân sách nhà nước,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Nguồn kinh phí đã hình thành TSCĐ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TỔNG CỘNG NGUỒN VỐN,122973146981.0,91538296364.0,99234009201.0,100510196117.0,97542510830.0,97133201231.0,85676571937.0,79328896583.0
